"","week_canton","tmax_mean_lag_8","tmax_mean_lag_7","tmax_mean_lag_6","tmax_mean_lag_5","tmax_mean_lag_4","tmax_mean_lag_3","tmax_mean_lag_2","tmax_mean_lag_1"
"6080","2021-31-505",32.90236,32.7192808571429,32.997871,32.825403,33.3562872857143,33.9882445714286,33.908204,33.7812342857143
"6081","2021-31-301",25.2065474285714,25.0698955714286,24.8079271428571,25.0242537142857,24.8660591428571,24.9455171428571,24.5066111428571,24.936825
"6082","2021-31-506",33.257008,32.9725404285714,33.116158,33.2478094285714,33.5337145714286,33.3775727142857,33.0163168571429,33.57244
"6083","2021-31-610",32.4614715714286,32.3987911428571,32.2294461428571,32.7298642857143,32.7921751428571,32.5150885714286,32.5007447142857,32.381076
"6084","2021-31-608",26.2149827142857,25.9141724285714,25.6456382857143,25.9824067142857,26.0906607142857,26.2083755714286,25.2452167142857,25.635417
"6085","2021-31-118",25.9325127142857,25.7901751428571,25.6299548571429,25.7695804285714,25.7120555714286,25.835886,25.2024634285714,25.8150811428571
"6086","2021-31-103",24.1483012857143,24.0069522857143,23.8436645714286,23.9330732857143,23.9381894285714,24.0790731428571,23.5080522857143,24.030768
"6087","2021-31-117",22.3167688571429,22.227681,21.884921,22.1601948571429,22.062162,22.0124834285714,21.8324905714286,22.0205931428571
"6088","2021-31-308",22.3313771428571,22.1932274285714,21.9289494285714,22.1075424285714,22.005497,22.0730368571429,21.7240464285714,22.054033
"6089","2021-31-102",26.6321422857143,26.4999994285714,26.4116425714286,26.4359327142857,26.5167178571429,26.692478,26.0039424285714,26.680171
"6090","2021-31-602",31.7901647142857,31.8182777142857,31.8396377142857,31.4443772857143,32.1337471428571,32.3689557142857,31.9935257142857,32.138406
"6091","2021-31-408",26.9057902857143,26.7748645714286,26.7453747142857,26.752096,26.7896235714286,26.9934755714286,26.2055684285714,26.9900367142857
"6092","2021-31-611",31.8672667142857,32.0309182857143,31.8571594285714,31.8462795714286,32.3521831428571,32.3443518571429,32.4229702857143,32.3485075714286
"6093","2021-31-108",24.4703311428571,24.3384534285714,24.1276465714286,24.3446655714286,24.169326,24.2558697142857,23.6499795714286,24.256112
"6094","2021-31-607",29.9291796,29.8116618,29.5873074571429,29.9137128857143,29.9231164285714,29.9874434571429,29.4032458571429,29.7562285714286
"6095","2021-31-203",26.9507691428571,26.8427882857143,26.8258421428571,26.8580294285714,26.9176714285714,27.082347,26.2418381428571,27.103649
"6096","2021-31-215",33.0572505714286,32.8417958571429,32.7672731428571,33.3862027142857,33.272155,32.6460551428571,32.4300372857143,33.2954964285714
"6097","2021-31-706",32.2731241428571,32.1797508571429,32.0003854285714,32.4420031428571,32.0023942857143,32.1748584285714,31.2747125714286,32.0098874285714
"6098","2021-31-401",22.5598902857143,22.5143752857143,22.3680591428571,22.6748777142857,22.3910454285714,22.4452571428571,21.6776301428571,22.4727551428571
"6099","2021-31-511",30.6354185714286,31.0350534285714,30.7958748571429,30.7521434285714,31.3489748571429,31.8366204285714,31.4996594285714,31.6323115714286
"6100","2021-31-304",27.2439812857143,27.1418815714286,26.6900017142857,27.0827084285714,26.6802308571429,26.6507661428571,26.4256761428571,26.7332808571429
"6101","2021-31-510",32.4977182857143,32.0435525714286,31.9408794285714,32.6055425714286,32.6749145714286,32.3443242857143,32.030448,32.9297128571429
"6102","2021-31-303",24.8583125714286,24.7214927142857,24.5120797142857,24.71095,24.5698101428571,24.6667947142857,24.086019,24.6536245714286
"6103","2021-31-120",24.3380195714286,24.260244,24.0321988571429,24.1613734285714,24.2699528571429,24.2938262857143,23.9250021428571,24.2890821428571
"6104","2021-31-501",33.2056364285714,32.5720254285714,32.7014847142857,32.8829785714286,33.0968634285714,33.227847,32.9920731428571,33.4939372857143
"6105","2021-31-701",26.7290042857143,26.606606,26.1585914285714,26.6280618571429,26.2372701428571,26.2961014285714,25.531834,26.2588364285714
"6106","2021-31-214",33.1121498571429,32.9051467142857,32.8611798571429,33.395867,33.3164365714286,32.6687207142857,32.6676238571429,33.4207968571429
"6107","2021-31-705",32.0862904285714,32.0935817142857,31.745674,32.3103898571429,31.925759,32.023989,31.1602625714286,31.827774
"6108","2021-31-115",25.9325127142857,25.7901751428571,25.6299548571429,25.7695804285714,25.7120555714286,25.835886,25.2024634285714,25.8150811428571
"6109","2021-31-604",28.93222,28.9549717142857,28.8551505714286,28.6291967142857,29.1121792857143,29.3232511428571,28.7251964285714,29.1505465714286
"6110","2021-31-107",27.6518148571429,27.5690802857143,27.5347992857143,27.4121082857143,27.7443711428571,27.9327885714286,27.2699372857143,27.9554558571429
"6111","2021-31-114",25.3246075714286,25.2061414285714,25.0488934285714,25.2483732857143,25.0907444285714,25.1898601428571,24.4939544285714,25.1919852857143
"6112","2021-31-509",29.7547827142857,30.047871,29.7958468571429,29.8178657142857,30.4274354285714,30.752357,30.516827,30.5129085714286
"6113","2021-31-206",26.182091,26.1074492857143,26.0428325714286,26.132461,26.2255847142857,26.3191032857143,25.4418511428571,26.3412188571429
"6114","2021-31-502",32.16863,32.30285,32.2789694285714,32.1738678571429,32.7397668571429,33.1417357142857,32.950023,32.998361
"6115","2021-31-307",23.3606662857143,23.2818162857143,22.9671732857143,23.2901098571429,22.896315,22.9471827142857,22.4322777142857,22.9706504285714
"6116","2021-31-209",31.9917058571429,32.0377054285714,32.0078964285714,31.7148467142857,32.3421701428571,32.4569118571429,32.1538312857143,32.4246274285714
"6117","2021-31-605",32.9030235714286,32.8026011428571,32.681012,32.970802,33.1223128571429,33.0004058571429,32.4712977142857,32.8783917142857
"6118","2021-31-207",26.9737367142857,26.8531615714286,26.9538682857143,26.604957,27.0682142857143,27.3189324285714,26.5748987142857,27.25791
"6119","2021-31-302",24.3329024285714,24.193792,23.7946628571429,24.1187472857143,23.8160591428571,23.8030824285714,23.632174,23.8669288571429
"6120","2021-31-609",32.614177,32.7681942857143,32.4255191428571,32.6812438571429,33.1848684285714,33.0242555714286,32.8658074285714,33.1574147142857
"6121","2021-31-702",32.303623,32.2772465714286,32.0752344285714,32.529733,32.3386507142857,32.2309927142857,31.583869,32.2587177142857
"6122","2021-31-208",24.8946152857143,24.8161141428571,24.7217574285714,24.9501704285714,24.8165924285714,24.8831621428571,24.0374904285714,24.9403798571429
"6123","2021-31-601",30.5956147142857,30.8977354285714,30.6784502857143,30.7387114285714,31.290744,31.5353742857143,31.5939467142857,31.2240055714286
"6124","2021-31-104",28.1695024285714,28.245337,28.0689691428571,28.037575,28.5102884285714,28.5025992857143,28.1506618571429,28.6444945714286
"6125","2021-31-119",28.110038,27.995738,27.624542,27.9423642857143,27.7818638571429,27.8890777142857,27.558259,27.8242101428571
"6126","2021-31-606",32.6224541428571,32.6597228571429,32.2908411428571,32.6461984285714,32.7391724285714,32.5522257142857,32.581689,32.5794272857143
"6127","2021-31-216",31.3720472857143,31.2840708571429,31.1961014285714,31.6907041428571,31.3768284285714,31.2049598571429,30.6247514285714,31.477008
"6128","2021-31-210",32.6040388571429,32.4618711428571,32.3910217142857,32.9390611428571,32.740184,32.3083098571429,31.9528482857143,32.865295
"6129","2021-31-406",25.3246075714286,25.2061414285714,25.0488934285714,25.2483732857143,25.0907444285714,25.1898601428571,24.4939544285714,25.1919852857143
"6130","2021-31-101",26.6321422857143,26.4999994285714,26.4116425714286,26.4359327142857,26.5167178571429,26.692478,26.0039424285714,26.680171
"6131","2021-31-204",29.673518,29.5918318571429,29.7111322857143,29.2185955714286,29.86475,30.0970794285714,29.528319,30.0143764285714
"6132","2021-31-409",26.3640031428571,26.2218504285714,26.1077645714286,26.2034094285714,26.1804507142857,26.3317414285714,25.6341007142857,26.3230212857143
"6133","2021-31-405",25.4080334285714,25.2844247142857,25.1671991428571,25.3117197142857,25.2133114285714,25.3460377142857,24.6085287142857,25.347621
"6134","2021-31-202",28.0611384285714,28.0550798571429,27.865305,28.0327215714286,28.1265095714286,28.1749852857143,27.3016022857143,28.1758945714286
"6135","2021-31-109",26.7328017142857,26.607222,26.5567632857143,26.514531,26.6669497142857,26.8691525714286,26.1619731428571,26.86178
"6136","2021-31-404",24.6065844285714,24.5149125714286,24.4107961428571,24.6069224285714,24.4643955714286,24.5765717142857,23.7789971428571,24.5962462857143
"6137","2021-31-503",31.5706335714286,31.5938474285714,31.6301001428571,31.5723828571429,32.1107148571429,32.7084408571429,32.5780552857143,32.5365445714286
"6138","2021-31-403",26.3640031428571,26.2218504285714,26.1077645714286,26.2034094285714,26.1804507142857,26.3317414285714,25.6341007142857,26.3230212857143
"6139","2021-31-410",32.324615,32.2450845714286,32.183593,32.6525192857143,32.3790785714286,32.284605,31.6423601428571,32.4459444285714
"6140","2021-31-212",24.0962972857143,24.0438174285714,23.9044651428571,24.180386,24.0665452857143,24.0683431428571,23.2005091428571,24.1370042857143
"6141","2021-31-703",32.1902251428571,32.0688217142857,31.7740477142857,32.2550471428571,31.846156,31.9498661428571,31.1623641428571,31.8247344285714
"6142","2021-31-704",27.4411801428571,27.3005875714286,26.8231757142857,27.4047904285714,26.8617847142857,26.8545785714286,26.2275245714286,26.882039
"6143","2021-31-105",27.2909798571429,27.2434838571429,26.9232678571429,27.184634,27.220969,27.0939272857143,26.9522525714286,27.1257287142857
"6144","2021-31-113",26.3640031428571,26.2218504285714,26.1077645714286,26.2034094285714,26.1804507142857,26.3317414285714,25.6341007142857,26.3230212857143
"6145","2021-31-508",28.9953355714286,28.7804617142857,28.7761405714286,29.1721831428571,29.2882652857143,28.8667827142857,28.2612531428571,29.2840697142857
"6146","2021-31-305",27.4876224285714,27.4345427142857,26.9059955714286,27.3336701428571,26.9527868571429,26.9124067142857,26.527684,26.9903924285714
"6147","2021-31-116",30.3272625714286,30.4695098571429,30.3113252857143,30.1322772857143,30.7094925714286,30.6775925714286,30.488375,30.8434934285714
"6148","2021-31-213",32.823834,32.4816624285714,32.540374,33.3834492857143,33.1988708571429,32.7213362857143,32.3404835714286,33.2256698571429
"6149","2021-31-111",23.879083,23.785774,23.5247407142857,23.8115074285714,23.4935957142857,23.5564015714286,22.9829888571429,23.5705908571429
"6150","2021-31-211",25.2895201428571,25.2730018571429,25.0699411428571,25.4073445714286,25.3147991428571,25.2769982857143,24.3880591428571,25.3362422857143
"6151","2021-32-507",32.8208487142857,32.9433137142857,32.6176881428571,33.122889,33.452633,33.15551,33.2172477142857,33.0181511428571
"6152","2021-32-112",27.0091802857143,26.8433572857143,26.8741587142857,27.1846598571429,27.2496352857143,26.7382191428571,27.2983877142857,26.8464057142857
"6153","2021-32-201",26.2484854285714,26.2085171428571,26.2982275714286,26.2814115714286,26.4333164285714,25.5976077142857,26.4605397142857,25.9609581428571
"6154","2021-32-110",24.3095012857143,24.2008687142857,24.2183064285714,24.3251661428571,24.4874807142857,23.8374598571429,24.4752861428571,24.0237457142857
"6155","2021-32-306",22.7594728571429,22.3731078571429,22.7277215714286,22.3276142857143,22.3483235714286,21.9744687142857,22.3994137142857,22.0709858571429
"6156","2021-32-106",23.7638791428571,23.5857041428571,23.6370054285714,23.8137844285714,23.9035467142857,23.4142827142857,23.8996838571429,23.5614668571429
"6157","2021-32-205",27.5106938571429,27.6197498571429,27.2235895714286,27.762304,28.0142257142857,27.3524725714286,27.9653321428571,27.7244174285714
"6158","2021-32-504",32.7866257142857,32.9746448571429,33.3432171428571,33.454452,33.1988007142857,32.9443804285714,33.5185052857143,32.7516011428571
"6159","2021-32-402",24.5149125714286,24.4107961428571,24.6069224285714,24.4643955714286,24.5765717142857,23.7789971428571,24.5962462857143,24.0773788571429
"6160","2021-32-407",27.1800478571429,27.1585672857143,27.1036847142857,27.2241317142857,27.4508437142857,26.7069737142857,27.4376015714286,26.9386908571429
"6161","2021-32-603",29.9470062857143,29.7558988571429,29.9431271428571,29.8285695714286,30.3242695714286,29.2407111428571,30.062048,29.700356
"6162","2021-32-505",32.7192808571429,32.997871,32.825403,33.3562872857143,33.9882445714286,33.908204,33.7812342857143,33.3116332857143
"6163","2021-32-301",25.0698955714286,24.8079271428571,25.0242537142857,24.8660591428571,24.9455171428571,24.5066111428571,24.936825,24.6109517142857
"6164","2021-32-506",32.9725404285714,33.116158,33.2478094285714,33.5337145714286,33.3775727142857,33.0163168571429,33.57244,32.9452528571429
"6165","2021-32-610",32.3987911428571,32.2294461428571,32.7298642857143,32.7921751428571,32.5150885714286,32.5007447142857,32.381076,32.4366374285714
"6166","2021-32-608",25.9141724285714,25.6456382857143,25.9824067142857,26.0906607142857,26.2083755714286,25.2452167142857,25.635417,25.7328764285714
"6167","2021-32-118",25.7901751428571,25.6299548571429,25.7695804285714,25.7120555714286,25.835886,25.2024634285714,25.8150811428571,25.3385294285714
"6168","2021-32-103",24.0069522857143,23.8436645714286,23.9330732857143,23.9381894285714,24.0790731428571,23.5080522857143,24.030768,23.66426
"6169","2021-32-117",22.227681,21.884921,22.1601948571429,22.062162,22.0124834285714,21.8324905714286,22.0205931428571,21.9611864285714
"6170","2021-32-308",22.1932274285714,21.9289494285714,22.1075424285714,22.005497,22.0730368571429,21.7240464285714,22.054033,21.8454755714286
"6171","2021-32-102",26.4999994285714,26.4116425714286,26.4359327142857,26.5167178571429,26.692478,26.0039424285714,26.680171,26.1925761428571
"6172","2021-32-602",31.8182777142857,31.8396377142857,31.4443772857143,32.1337471428571,32.3689557142857,31.9935257142857,32.138406,32.2820628571429
"6173","2021-32-408",26.7748645714286,26.7453747142857,26.752096,26.7896235714286,26.9934755714286,26.2055684285714,26.9900367142857,26.4729595714286
"6174","2021-32-611",32.0309182857143,31.8571594285714,31.8462795714286,32.3521831428571,32.3443518571429,32.4229702857143,32.3485075714286,32.1975217142857
"6175","2021-32-108",24.3384534285714,24.1276465714286,24.3446655714286,24.169326,24.2558697142857,23.6499795714286,24.256112,23.7404741428571
"6176","2021-32-607",29.8116618,29.5873074571429,29.9137128857143,29.9231164285714,29.9874434571429,29.4032458571429,29.7562285714286,29.6339904571429
"6177","2021-32-203",26.8427882857143,26.8258421428571,26.8580294285714,26.9176714285714,27.082347,26.2418381428571,27.103649,26.6319678571429
"6178","2021-32-215",32.8417958571429,32.7672731428571,33.3862027142857,33.272155,32.6460551428571,32.4300372857143,33.2954964285714,32.439498
"6179","2021-32-706",32.1797508571429,32.0003854285714,32.4420031428571,32.0023942857143,32.1748584285714,31.2747125714286,32.0098874285714,31.586805
"6180","2021-32-401",22.5143752857143,22.3680591428571,22.6748777142857,22.3910454285714,22.4452571428571,21.6776301428571,22.4727551428571,21.9912092857143
"6181","2021-32-511",31.0350534285714,30.7958748571429,30.7521434285714,31.3489748571429,31.8366204285714,31.4996594285714,31.6323115714286,31.4152227142857
"6182","2021-32-304",27.1418815714286,26.6900017142857,27.0827084285714,26.6802308571429,26.6507661428571,26.4256761428571,26.7332808571429,26.515217
"6183","2021-32-510",32.0435525714286,31.9408794285714,32.6055425714286,32.6749145714286,32.3443242857143,32.030448,32.9297128571429,31.6404264285714
"6184","2021-32-303",24.7214927142857,24.5120797142857,24.71095,24.5698101428571,24.6667947142857,24.086019,24.6536245714286,24.1836405714286
"6185","2021-32-120",24.260244,24.0321988571429,24.1613734285714,24.2699528571429,24.2938262857143,23.9250021428571,24.2890821428571,24.0648602857143
"6186","2021-32-501",32.5720254285714,32.7014847142857,32.8829785714286,33.0968634285714,33.227847,32.9920731428571,33.4939372857143,32.5669254285714
"6187","2021-32-701",26.606606,26.1585914285714,26.6280618571429,26.2372701428571,26.2961014285714,25.531834,26.2588364285714,25.8833631428571
"6188","2021-32-214",32.9051467142857,32.8611798571429,33.395867,33.3164365714286,32.6687207142857,32.6676238571429,33.4207968571429,32.4512627142857
"6189","2021-32-705",32.0935817142857,31.745674,32.3103898571429,31.925759,32.023989,31.1602625714286,31.827774,31.4624287142857
"6190","2021-32-115",25.7901751428571,25.6299548571429,25.7695804285714,25.7120555714286,25.835886,25.2024634285714,25.8150811428571,25.3385294285714
"6191","2021-32-604",28.9549717142857,28.8551505714286,28.6291967142857,29.1121792857143,29.3232511428571,28.7251964285714,29.1505465714286,29.1438192857143
"6192","2021-32-107",27.5690802857143,27.5347992857143,27.4121082857143,27.7443711428571,27.9327885714286,27.2699372857143,27.9554558571429,27.4856722857143
"6193","2021-32-114",25.2061414285714,25.0488934285714,25.2483732857143,25.0907444285714,25.1898601428571,24.4939544285714,25.1919852857143,24.6482218571429
"6194","2021-32-509",30.047871,29.7958468571429,29.8178657142857,30.4274354285714,30.752357,30.516827,30.5129085714286,30.3745692857143
"6195","2021-32-206",26.1074492857143,26.0428325714286,26.132461,26.2255847142857,26.3191032857143,25.4418511428571,26.3412188571429,25.9178138571429
"6196","2021-32-502",32.30285,32.2789694285714,32.1738678571429,32.7397668571429,33.1417357142857,32.950023,32.998361,32.525538
"6197","2021-32-307",23.2818162857143,22.9671732857143,23.2901098571429,22.896315,22.9471827142857,22.4322777142857,22.9706504285714,22.5332902857143
"6198","2021-32-209",32.0377054285714,32.0078964285714,31.7148467142857,32.3421701428571,32.4569118571429,32.1538312857143,32.4246274285714,32.3182281428571
"6199","2021-32-605",32.8026011428571,32.681012,32.970802,33.1223128571429,33.0004058571429,32.4712977142857,32.8783917142857,32.7021171428571
"6200","2021-32-207",26.8531615714286,26.9538682857143,26.604957,27.0682142857143,27.3189324285714,26.5748987142857,27.25791,26.9956771428571
"6201","2021-32-302",24.193792,23.7946628571429,24.1187472857143,23.8160591428571,23.8030824285714,23.632174,23.8669288571429,23.7110945714286
"6202","2021-32-609",32.7681942857143,32.4255191428571,32.6812438571429,33.1848684285714,33.0242555714286,32.8658074285714,33.1574147142857,32.7049784285714
"6203","2021-32-702",32.2772465714286,32.0752344285714,32.529733,32.3386507142857,32.2309927142857,31.583869,32.2587177142857,31.7600805714286
"6204","2021-32-208",24.8161141428571,24.7217574285714,24.9501704285714,24.8165924285714,24.8831621428571,24.0374904285714,24.9403798571429,24.4496355714286
"6205","2021-32-601",30.8977354285714,30.6784502857143,30.7387114285714,31.290744,31.5353742857143,31.5939467142857,31.2240055714286,31.4029475714286
"6206","2021-32-104",28.245337,28.0689691428571,28.037575,28.5102884285714,28.5025992857143,28.1506618571429,28.6444945714286,28.2012508571429
"6207","2021-32-119",27.995738,27.624542,27.9423642857143,27.7818638571429,27.8890777142857,27.558259,27.8242101428571,27.5979652857143
"6208","2021-32-606",32.6597228571429,32.2908411428571,32.6461984285714,32.7391724285714,32.5522257142857,32.581689,32.5794272857143,32.570447
"6209","2021-32-216",31.2840708571429,31.1961014285714,31.6907041428571,31.3768284285714,31.2049598571429,30.6247514285714,31.477008,30.8168125714286
"6210","2021-32-210",32.4618711428571,32.3910217142857,32.9390611428571,32.740184,32.3083098571429,31.9528482857143,32.865295,32.0171771428571
"6211","2021-32-406",25.2061414285714,25.0488934285714,25.2483732857143,25.0907444285714,25.1898601428571,24.4939544285714,25.1919852857143,24.6482218571429
"6212","2021-32-101",26.4999994285714,26.4116425714286,26.4359327142857,26.5167178571429,26.692478,26.0039424285714,26.680171,26.1925761428571
"6213","2021-32-204",29.5918318571429,29.7111322857143,29.2185955714286,29.86475,30.0970794285714,29.528319,30.0143764285714,29.9425038571429
"6214","2021-32-409",26.2218504285714,26.1077645714286,26.2034094285714,26.1804507142857,26.3317414285714,25.6341007142857,26.3230212857143,25.8013844285714
"6215","2021-32-405",25.2844247142857,25.1671991428571,25.3117197142857,25.2133114285714,25.3460377142857,24.6085287142857,25.347621,24.805823
"6216","2021-32-202",28.0550798571429,27.865305,28.0327215714286,28.1265095714286,28.1749852857143,27.3016022857143,28.1758945714286,27.8385912857143
"6217","2021-32-109",26.607222,26.5567632857143,26.514531,26.6669497142857,26.8691525714286,26.1619731428571,26.86178,26.3750602857143
"6218","2021-32-404",24.5149125714286,24.4107961428571,24.6069224285714,24.4643955714286,24.5765717142857,23.7789971428571,24.5962462857143,24.0773788571429
"6219","2021-32-503",31.5938474285714,31.6301001428571,31.5723828571429,32.1107148571429,32.7084408571429,32.5780552857143,32.5365445714286,31.8938557142857
"6220","2021-32-403",26.2218504285714,26.1077645714286,26.2034094285714,26.1804507142857,26.3317414285714,25.6341007142857,26.3230212857143,25.8013844285714
"6221","2021-32-410",32.2450845714286,32.183593,32.6525192857143,32.3790785714286,32.284605,31.6423601428571,32.4459444285714,31.7526032857143
"6222","2021-32-212",24.0438174285714,23.9044651428571,24.180386,24.0665452857143,24.0683431428571,23.2005091428571,24.1370042857143,23.6830611428571
"6223","2021-32-703",32.0688217142857,31.7740477142857,32.2550471428571,31.846156,31.9498661428571,31.1623641428571,31.8247344285714,31.4166895714286
"6224","2021-32-704",27.3005875714286,26.8231757142857,27.4047904285714,26.8617847142857,26.8545785714286,26.2275245714286,26.882039,26.6130167142857
"6225","2021-32-105",27.2434838571429,26.9232678571429,27.184634,27.220969,27.0939272857143,26.9522525714286,27.1257287142857,27.0775562857143
"6226","2021-32-113",26.2218504285714,26.1077645714286,26.2034094285714,26.1804507142857,26.3317414285714,25.6341007142857,26.3230212857143,25.8013844285714
"6227","2021-32-508",28.7804617142857,28.7761405714286,29.1721831428571,29.2882652857143,28.8667827142857,28.2612531428571,29.2840697142857,28.5542078571429
"6228","2021-32-305",27.4345427142857,26.9059955714286,27.3336701428571,26.9527868571429,26.9124067142857,26.527684,26.9903924285714,26.7210795714286
"6229","2021-32-116",30.4695098571429,30.3113252857143,30.1322772857143,30.7094925714286,30.6775925714286,30.488375,30.8434934285714,30.5698927142857
"6230","2021-32-213",32.4816624285714,32.540374,33.3834492857143,33.1988708571429,32.7213362857143,32.3404835714286,33.2256698571429,32.0461238571429
"6231","2021-32-111",23.785774,23.5247407142857,23.8115074285714,23.4935957142857,23.5564015714286,22.9829888571429,23.5705908571429,23.0835815714286
"6232","2021-32-211",25.2730018571429,25.0699411428571,25.4073445714286,25.3147991428571,25.2769982857143,24.3880591428571,25.3362422857143,24.8860191428571
"6233","2021-33-507",32.9433137142857,32.6176881428571,33.122889,33.452633,33.15551,33.2172477142857,33.0181511428571,33.1065777142857
"6234","2021-33-112",26.8433572857143,26.8741587142857,27.1846598571429,27.2496352857143,26.7382191428571,27.2983877142857,26.8464057142857,26.7301461428571
"6235","2021-33-201",26.2085171428571,26.2982275714286,26.2814115714286,26.4333164285714,25.5976077142857,26.4605397142857,25.9609581428571,25.877761
"6236","2021-33-110",24.2008687142857,24.2183064285714,24.3251661428571,24.4874807142857,23.8374598571429,24.4752861428571,24.0237457142857,23.9444087142857
"6237","2021-33-306",22.3731078571429,22.7277215714286,22.3276142857143,22.3483235714286,21.9744687142857,22.3994137142857,22.0709858571429,22.0088468571429
"6238","2021-33-106",23.5857041428571,23.6370054285714,23.8137844285714,23.9035467142857,23.4142827142857,23.8996838571429,23.5614668571429,23.4367832857143
"6239","2021-33-205",27.6197498571429,27.2235895714286,27.762304,28.0142257142857,27.3524725714286,27.9653321428571,27.7244174285714,27.5066324285714
"6240","2021-33-504",32.9746448571429,33.3432171428571,33.454452,33.1988007142857,32.9443804285714,33.5185052857143,32.7516011428571,32.8967174285714
"6241","2021-33-402",24.4107961428571,24.6069224285714,24.4643955714286,24.5765717142857,23.7789971428571,24.5962462857143,24.0773788571429,24.026981
"6242","2021-33-407",27.1585672857143,27.1036847142857,27.2241317142857,27.4508437142857,26.7069737142857,27.4376015714286,26.9386908571429,26.8610338571429
"6243","2021-33-603",29.7558988571429,29.9431271428571,29.8285695714286,30.3242695714286,29.2407111428571,30.062048,29.700356,29.5147467142857
"6244","2021-33-505",32.997871,32.825403,33.3562872857143,33.9882445714286,33.908204,33.7812342857143,33.3116332857143,33.4662541428571
"6245","2021-33-301",24.8079271428571,25.0242537142857,24.8660591428571,24.9455171428571,24.5066111428571,24.936825,24.6109517142857,24.513732
"6246","2021-33-506",33.116158,33.2478094285714,33.5337145714286,33.3775727142857,33.0163168571429,33.57244,32.9452528571429,33.1050894285714
"6247","2021-33-610",32.2294461428571,32.7298642857143,32.7921751428571,32.5150885714286,32.5007447142857,32.381076,32.4366374285714,31.9293277142857
"6248","2021-33-608",25.6456382857143,25.9824067142857,26.0906607142857,26.2083755714286,25.2452167142857,25.635417,25.7328764285714,25.320733
"6249","2021-33-118",25.6299548571429,25.7695804285714,25.7120555714286,25.835886,25.2024634285714,25.8150811428571,25.3385294285714,25.2927965714286
"6250","2021-33-103",23.8436645714286,23.9330732857143,23.9381894285714,24.0790731428571,23.5080522857143,24.030768,23.66426,23.583025
"6251","2021-33-117",21.884921,22.1601948571429,22.062162,22.0124834285714,21.8324905714286,22.0205931428571,21.9611864285714,21.7059704285714
"6252","2021-33-308",21.9289494285714,22.1075424285714,22.005497,22.0730368571429,21.7240464285714,22.054033,21.8454755714286,21.6950838571429
"6253","2021-33-102",26.4116425714286,26.4359327142857,26.5167178571429,26.692478,26.0039424285714,26.680171,26.1925761428571,26.1229234285714
"6254","2021-33-602",31.8396377142857,31.4443772857143,32.1337471428571,32.3689557142857,31.9935257142857,32.138406,32.2820628571429,32.0511208571429
"6255","2021-33-408",26.7453747142857,26.752096,26.7896235714286,26.9934755714286,26.2055684285714,26.9900367142857,26.4729595714286,26.400528
"6256","2021-33-611",31.8571594285714,31.8462795714286,32.3521831428571,32.3443518571429,32.4229702857143,32.3485075714286,32.1975217142857,31.9189492857143
"6257","2021-33-108",24.1276465714286,24.3446655714286,24.169326,24.2558697142857,23.6499795714286,24.256112,23.7404741428571,23.7168484285714
"6258","2021-33-607",29.5873074571429,29.9137128857143,29.9231164285714,29.9874434571429,29.4032458571429,29.7562285714286,29.6339904571429,29.3164747714286
"6259","2021-33-203",26.8258421428571,26.8580294285714,26.9176714285714,27.082347,26.2418381428571,27.103649,26.6319678571429,26.5273412857143
"6260","2021-33-215",32.7672731428571,33.3862027142857,33.272155,32.6460551428571,32.4300372857143,33.2954964285714,32.439498,32.869524
"6261","2021-33-706",32.0003854285714,32.4420031428571,32.0023942857143,32.1748584285714,31.2747125714286,32.0098874285714,31.586805,31.7510734285714
"6262","2021-33-401",22.3680591428571,22.6748777142857,22.3910454285714,22.4452571428571,21.6776301428571,22.4727551428571,21.9912092857143,21.9562284285714
"6263","2021-33-511",30.7958748571429,30.7521434285714,31.3489748571429,31.8366204285714,31.4996594285714,31.6323115714286,31.4152227142857,31.1098302857143
"6264","2021-33-304",26.6900017142857,27.0827084285714,26.6802308571429,26.6507661428571,26.4256761428571,26.7332808571429,26.515217,26.3838578571429
"6265","2021-33-510",31.9408794285714,32.6055425714286,32.6749145714286,32.3443242857143,32.030448,32.9297128571429,31.6404264285714,32.1908088571429
"6266","2021-33-303",24.5120797142857,24.71095,24.5698101428571,24.6667947142857,24.086019,24.6536245714286,24.1836405714286,24.1396331428571
"6267","2021-33-120",24.0321988571429,24.1613734285714,24.2699528571429,24.2938262857143,23.9250021428571,24.2890821428571,24.0648602857143,23.8872134285714
"6268","2021-33-501",32.7014847142857,32.8829785714286,33.0968634285714,33.227847,32.9920731428571,33.4939372857143,32.5669254285714,32.7455934285714
"6269","2021-33-701",26.1585914285714,26.6280618571429,26.2372701428571,26.2961014285714,25.531834,26.2588364285714,25.8833631428571,25.882678
"6270","2021-33-214",32.8611798571429,33.395867,33.3164365714286,32.6687207142857,32.6676238571429,33.4207968571429,32.4512627142857,33.0517298571429
"6271","2021-33-705",31.745674,32.3103898571429,31.925759,32.023989,31.1602625714286,31.827774,31.4624287142857,31.4960372857143
"6272","2021-33-115",25.6299548571429,25.7695804285714,25.7120555714286,25.835886,25.2024634285714,25.8150811428571,25.3385294285714,25.2927965714286
"6273","2021-33-604",28.8551505714286,28.6291967142857,29.1121792857143,29.3232511428571,28.7251964285714,29.1505465714286,29.1438192857143,29.0447325714286
"6274","2021-33-107",27.5347992857143,27.4121082857143,27.7443711428571,27.9327885714286,27.2699372857143,27.9554558571429,27.4856722857143,27.3697908571429
