"","tmax_min","tmax_max","tmax_mean","tmax_median","week_canton"
"1",33.185726,33.849937,33.5789134,33.594887,"2020-1-507"
"2",26.31624,27.293066,26.8383826,26.761051,"2020-1-112"
"3",25.749187,26.673803,26.2044332,26.218884,"2020-1-201"
"4",23.514788,24.153862,23.8788398,23.84973,"2020-1-110"
"5",21.239576,22.188282,21.5882104,21.481771,"2020-1-306"
"6",22.773087,23.569723,23.2237706,23.22728,"2020-1-106"
"7",27.140327,28.117397,27.7571548,27.820639,"2020-1-205"
"8",32.5231,34.4845,33.5135248,33.559715,"2020-1-504"
"9",23.604116,24.643642,24.1005386,24.039742,"2020-1-402"
"10",26.785727,27.427351,27.1263664,27.140657,"2020-1-407"
"11",29.349174,31.212837,30.199994,30.251184,"2020-1-603"
"12",33.52438,34.516182,34.0628792,34.20788,"2020-1-505"
"13",23.992884,24.62209,24.2820906,24.224207,"2020-1-301"
"14",32.731842,34.34428,33.5656178,33.606564,"2020-1-506"
"15",32.87771,34.915997,33.7544698,33.634804,"2020-1-610"
"16",24.55912,26.767664,25.7879958,25.986307,"2020-1-608"
"17",24.860907,25.537695,25.1382604,24.988743,"2020-1-118"
"18",22.940176,23.508362,23.2473678,23.25996,"2020-1-103"
"19",21.129444,21.881414,21.5198996,21.669859,"2020-1-117"
"20",20.996092,21.568829,21.3289208,21.47904,"2020-1-308"
"21",25.883364,26.49623,26.210614,26.149607,"2020-1-102"
"22",30.857414,32.156166,31.4234608,31.297749,"2020-1-602"
"23",26.250908,27.016687,26.6325836,26.644302,"2020-1-408"
"24",31.021002,32.46166,31.6389176,31.476261,"2020-1-611"
"25",23.198269,24.180359,23.6471996,23.503084,"2020-1-108"
"26",NA,NA,NA,NA,"2020-1-607"
"27",26.521936,27.352505,26.9170174,26.943682,"2020-1-203"
"28",31.62891,34.107998,32.9748156,33.03782,"2020-1-215"
"29",31.673523,32.262653,31.9179946,31.783941,"2020-1-706"
"30",21.327265,22.55273,21.8926414,21.774736,"2020-1-401"
"31",30.441225,32.145885,31.1407726,31.052216,"2020-1-511"
"32",25.549639,26.663715,26.0634062,26.00249,"2020-1-304"
"33",31.434355,32.454823,31.8953432,31.782942,"2020-1-510"
"34",23.74098,24.49651,24.0478718,23.860308,"2020-1-303"
"35",23.226263,24.007591,23.671191,23.712072,"2020-1-120"
"36",32.28308,33.970146,33.223593,33.333775,"2020-1-501"
"37",25.667965,26.404772,26.095898,26.264986,"2020-1-701"
"38",31.50188,33.950058,32.9369902,33.126175,"2020-1-214"
"39",31.539022,32.209393,31.9150462,31.909616,"2020-1-705"
"40",24.860907,25.537695,25.1382604,24.988743,"2020-1-115"
"41",28.16714,28.79393,28.543288,28.640512,"2020-1-604"
"42",27.164371,27.952417,27.679473,27.723799,"2020-1-107"
"43",23.9801,25.03757,24.4850486,24.363106,"2020-1-114"
"44",29.332415,30.962185,30.0502304,29.980316,"2020-1-509"
"45",25.724895,26.713696,26.169363,26.135256,"2020-1-206"
"46",32.272366,33.612907,32.8116534,32.84077,"2020-1-502"
"47",21.775812,22.922224,22.2857398,22.182285,"2020-1-307"
"48",30.96281,32.363567,31.605719,31.505785,"2020-1-209"
"49",33.08415,34.199333,33.5871452,33.50788,"2020-1-605"
"50",26.404575,27.21198,26.9929842,27.151934,"2020-1-207"
"51",22.580473,23.562895,23.1098954,23.134426,"2020-1-302"
"52",32.53976,33.802498,33.2084668,33.127586,"2020-1-609"
"53",31.98906,33.11159,32.5597034,32.507553,"2020-1-702"
"54",24.08504,25.301834,24.6712058,24.63757,"2020-1-208"
"55",30.29383,31.59582,30.9422438,30.810099,"2020-1-601"
"56",27.76361,29.043114,28.3621544,28.29385,"2020-1-104"
"57",27.191782,28.233732,27.6600756,27.831348,"2020-1-119"
"58",32.018383,32.856415,32.430831,32.362453,"2020-1-606"
"59",30.413332,32.276215,31.398842,31.27713,"2020-1-216"
"60",31.541153,33.469173,32.6045446,32.403896,"2020-1-210"
"61",23.9801,25.03757,24.4850486,24.363106,"2020-1-406"
"62",25.883364,26.49623,26.210614,26.149607,"2020-1-101"
"63",28.436005,29.674335,29.0874046,29.065514,"2020-1-204"
"64",25.401684,26.199444,25.7751006,25.693335,"2020-1-409"
"65",24.270552,25.234644,24.7361858,24.657927,"2020-1-405"
"66",27.12552,28.430748,27.7190868,27.651852,"2020-1-202"
"67",26.10487,26.779148,26.4846996,26.47056,"2020-1-109"
"68",23.604116,24.643642,24.1005386,24.039742,"2020-1-404"
"69",31.673252,33.216724,32.4414674,32.384655,"2020-1-503"
"70",25.401684,26.199444,25.7751006,25.693335,"2020-1-403"
"71",31.698622,33.205055,32.5674358,32.431793,"2020-1-410"
"72",23.311129,24.730297,23.955296,23.881977,"2020-1-212"
"73",31.535881,32.033134,31.7675728,31.719328,"2020-1-703"
"74",25.874203,27.305994,26.7112226,26.883684,"2020-1-704"
"75",26.28072,27.13554,26.745945,26.803133,"2020-1-105"
"76",25.401684,26.199444,25.7751006,25.693335,"2020-1-113"
"77",27.85331,29.71806,28.8016756,28.804657,"2020-1-508"
"78",26.113497,27.350954,26.6683948,26.670734,"2020-1-305"
"79",29.22868,30.725296,29.8716716,29.783297,"2020-1-116"
"80",31.528648,33.39171,32.563395,32.824413,"2020-1-213"
"81",22.434067,23.562042,22.9498726,22.833206,"2020-1-111"
"82",24.563498,26.210526,25.321776,25.231253,"2020-1-211"
"83",32.013798,32.939693,32.4894215714286,32.50176,"2021-1-507"
"84",25.99571,26.817297,26.3154584285714,26.223387,"2021-1-112"
"85",24.565117,25.800909,25.2434528571429,25.379686,"2021-1-201"
"86",22.663485,23.609777,23.1789872857143,23.245726,"2021-1-110"
"87",19.877464,21.430418,20.7525277142857,20.855211,"2021-1-306"
"88",22.280668,23.20728,22.6815547142857,22.650904,"2021-1-106"
"89",26.62076,27.58523,27.0722444285714,27.067394,"2021-1-205"
"90",32.00251,33.218903,32.6785954285714,32.85468,"2021-1-504"
"91",22.554651,23.816072,23.1970008571429,23.313856,"2021-1-402"
"92",25.709822,26.723337,26.2866225714286,26.39698,"2021-1-407"
"93",28.239902,29.679226,29.0232804285714,29.194351,"2021-1-603"
"94",32.856167,33.616665,33.2555568571429,33.352974,"2021-1-505"
"95",23.070833,24.082483,23.6256887142857,23.751629,"2021-1-301"
"96",31.872932,33.051853,32.5908164285714,32.6661,"2021-1-506"
"97",32.053654,33.01226,32.6405078571429,32.847122,"2021-1-610"
"98",23.951212,25.49194,24.899613,25.18294,"2021-1-608"
"99",23.867764,24.952755,24.447681,24.556292,"2021-1-118"
"100",22.124138,23.099487,22.6387395714286,22.745802,"2021-1-103"
"101",20.418987,21.381447,20.8937684285714,20.97116,"2021-1-117"
"102",20.25078,21.244078,20.7279638571429,20.815622,"2021-1-308"
"103",24.901213,25.874922,25.453936,25.54298,"2021-1-102"
"104",30.757969,31.702013,31.1781824285714,31.032507,"2021-1-602"
"105",25.136602,26.248627,25.7492681428571,25.874954,"2021-1-408"
"106",30.945686,31.686512,31.3336428571429,31.256178,"2021-1-611"
"107",22.208242,23.519386,22.922821,23.027073,"2021-1-108"
"108",NA,NA,NA,NA,"2021-1-607"
"109",25.269897,26.461794,25.9521988571429,26.085752,"2021-1-203"
"110",31.191538,33.133564,32.1937671428571,32.268616,"2021-1-215"
"111",29.600634,31.95792,30.7893712857143,30.838303,"2021-1-706"
"112",20.265673,21.701422,20.9558938571429,20.951822,"2021-1-401"
"113",29.914793,31.302456,30.851103,30.94132,"2021-1-511"
"114",24.41011,25.845922,25.2457615714286,25.37065,"2021-1-304"
"115",30.901878,31.520115,31.2689772857143,31.320793,"2021-1-510"
"116",22.708673,23.897331,23.353003,23.464773,"2021-1-303"
"117",22.67927,23.64132,23.108286,23.130625,"2021-1-120"
"118",31.873863,32.793365,32.3942364285714,32.45211,"2021-1-501"
"119",23.744793,26.11394,24.9586832857143,24.970415,"2021-1-701"
"120",30.99895,33.342213,32.2624287142857,32.338673,"2021-1-214"
"121",29.22903,31.860165,30.680322,30.355158,"2021-1-705"
"122",23.867764,24.952755,24.447681,24.556292,"2021-1-115"
"123",27.533798,28.185537,27.9144625714286,27.930769,"2021-1-604"
"124",26.497252,27.417862,26.9480775714286,26.940508,"2021-1-107"
"125",23.027008,24.333443,23.7168317142857,23.820621,"2021-1-114"
"126",28.81773,30.24171,29.7740551428571,29.785658,"2021-1-509"
"127",24.454706,25.743015,25.1914195714286,25.308268,"2021-1-206"
"128",31.653927,32.44618,32.1327828571429,32.262268,"2021-1-502"
"129",20.525461,22.188606,21.4291398571429,21.510511,"2021-1-307"
"130",30.89706,31.71058,31.2238045714286,31.058382,"2021-1-209"
"131",32.345295,33.61533,32.8588294285714,32.802547,"2021-1-605"
"132",25.72172,26.690685,26.242214,26.27944,"2021-1-207"
"133",21.79591,22.876396,22.4045717142857,22.560682,"2021-1-302"
"134",32.253227,33.09069,32.5947464285714,32.480198,"2021-1-609"
"135",29.910236,32.57933,31.2878212857143,31.408564,"2021-1-702"
"136",22.916725,24.369057,23.6641768571429,23.712023,"2021-1-208"
"137",30.056385,31.338997,30.7739581428571,30.659595,"2021-1-601"
"138",27.668047,28.39805,27.9180724285714,27.752022,"2021-1-104"
"139",26.421425,27.172604,26.8508522857143,26.876307,"2021-1-119"
"140",31.498608,32.344536,31.8171627142857,31.731815,"2021-1-606"
"141",29.261583,31.507725,30.2109987142857,29.950493,"2021-1-216"
"142",30.568384,32.73529,31.5754158571429,31.429052,"2021-1-210"
"143",23.027008,24.333443,23.7168317142857,23.820621,"2021-1-406"
"144",24.901213,25.874922,25.453936,25.54298,"2021-1-101"
"145",28.206923,29.100876,28.5645977142857,28.499638,"2021-1-204"
"146",24.427835,25.530363,25.0124092857143,25.121326,"2021-1-409"
"147",23.30719,24.507761,23.9282218571429,24.039469,"2021-1-405"
"148",25.860153,27.32694,26.624892,26.501205,"2021-1-202"
"149",25.154366,26.098625,25.6967705714286,25.7751,"2021-1-109"
"150",22.554651,23.816072,23.1970008571429,23.313856,"2021-1-404"
"151",31.145142,32.084496,31.6622395714286,31.682566,"2021-1-503"
"152",24.427835,25.530363,25.0124092857143,25.121326,"2021-1-403"
"153",30.114033,32.67327,31.3258144285714,31.243877,"2021-1-410"
"154",22.054338,23.701923,22.894684,22.81333,"2021-1-212"
"155",29.368847,31.803154,30.6161422857143,30.57118,"2021-1-703"
"156",24.002151,27.077732,25.6326942857143,25.973526,"2021-1-704"
"157",25.743656,26.690754,26.1721005714286,26.195568,"2021-1-105"
"158",24.427835,25.530363,25.0124092857143,25.121326,"2021-1-113"
"159",26.941412,28.548704,27.8450981428571,27.749214,"2021-1-508"
"160",24.541832,26.66909,25.7345711428571,25.724106,"2021-1-305"
"161",29.161873,29.971054,29.5197962857143,29.407898,"2021-1-116"
"162",31.374586,32.405636,31.98121,32.09,"2021-1-213"
"163",21.311203,22.845758,22.1389277142857,22.228136,"2021-1-111"
"164",23.336914,25.14659,24.2232501428571,23.956192,"2021-1-211"
"165",32.842693,33.726955,33.3049328571429,33.363445,"2022-1-507"
"166",25.863865,26.542685,26.2550554285714,26.33666,"2022-1-112"
"167",24.973085,25.993484,25.391028,25.426435,"2022-1-201"
"168",22.81491,23.622412,23.1687625714286,23.06907,"2022-1-110"
"169",20.073515,20.994967,20.4907254285714,20.598372,"2022-1-306"
"170",22.38613,22.942421,22.6302247142857,22.61571,"2022-1-106"
"171",26.99947,27.599764,27.296594,27.39957,"2022-1-205"
"172",32.54396,33.68827,33.0415274285714,33.121223,"2022-1-504"
"173",22.795742,23.82276,23.195486,23.186226,"2022-1-402"
"174",25.97258,26.966482,26.3952582857143,26.404081,"2022-1-407"
"175",28.87554,29.789906,29.2587002857143,29.173244,"2022-1-603"
"176",33.480045,34.34618,33.833253,33.79501,"2022-1-505"
"177",23.116674,23.918304,23.5198815714286,23.57324,"2022-1-301"
"178",32.622093,33.80575,33.1283052857143,33.18294,"2022-1-506"
"179",31.831066,33.387993,32.678025,32.6772,"2022-1-610"
"180",23.977274,25.489716,24.8618482857143,25.080404,"2022-1-608"
"181",23.915834,24.864164,24.3269021428571,24.318167,"2022-1-118"
"182",22.192745,22.96605,22.5665392857143,22.526854,"2022-1-103"
"183",20.314507,21.564203,20.8385477142857,20.903933,"2022-1-117"
"184",20.295925,21.097433,20.6821204285714,20.734695,"2022-1-308"
"185",25.068192,25.982649,25.4603185714286,25.414648,"2022-1-102"
"186",30.748621,31.68165,31.2493241428571,31.119856,"2022-1-602"
"187",25.426935,26.46058,25.8578391428571,25.89229,"2022-1-408"
"188",31.115143,31.63245,31.3476392857143,31.306864,"2022-1-611"
"189",22.299517,23.318325,22.720614,22.743963,"2022-1-108"
"190",NA,NA,NA,NA,"2022-1-607"
"191",25.72492,26.705221,26.1439155714286,26.138662,"2022-1-203"
"192",31.701332,33.348564,32.3086281428571,32.11105,"2022-1-215"
"193",30.450048,31.361458,30.8042502857143,30.837133,"2022-1-706"
"194",20.520052,21.518953,20.87319,20.800112,"2022-1-401"
"195",30.986586,31.630156,31.389048,31.352888,"2022-1-511"
"196",24.599176,25.593279,25.053713,25.091103,"2022-1-304"
"197",31.07302,31.84602,31.5581521428571,31.592276,"2022-1-510"
"198",22.772394,23.723087,23.1876762857143,23.20609,"2022-1-303"
"199",22.731316,23.460512,23.0540304285714,22.969896,"2022-1-120"
"200",32.28999,33.21035,32.740239,32.85686,"2022-1-501"
"201",24.046598,25.272223,24.6480174285714,24.532148,"2022-1-701"
"202",31.640295,33.49427,32.3425628571429,32.14592,"2022-1-214"
"203",30.468796,31.150648,30.8264528571429,30.877449,"2022-1-705"
"204",23.915834,24.864164,24.3269021428571,24.318167,"2022-1-115"
"205",27.793036,28.579662,28.1544811428571,28.156843,"2022-1-604"
"206",26.781097,27.43579,27.0551834285714,26.985281,"2022-1-107"
"207",23.152016,24.198843,23.5647947142857,23.558601,"2022-1-114"
"208",29.864372,30.469887,30.1917532857143,30.261328,"2022-1-509"
"209",24.94044,25.816252,25.3623532857143,25.285995,"2022-1-206"
"210",32.69052,33.185055,32.9220274285714,32.943764,"2022-1-502"
"211",20.728653,21.74124,21.1425251428571,21.193998,"2022-1-307"
"212",30.915821,31.631159,31.2982254285714,31.209084,"2022-1-209"
"213",32.5442,33.281815,32.8849107142857,32.859882,"2022-1-605"
"214",26.156586,26.791132,26.4855142857143,26.546574,"2022-1-207"
"215",21.872728,22.930048,22.3462007142857,22.408325,"2022-1-302"
"216",32.218666,32.978065,32.5641175714286,32.5521,"2022-1-609"
"217",31.040762,32.412174,31.495865,31.48955,"2022-1-702"
"218",23.357805,24.372328,23.7559552857143,23.769157,"2022-1-208"
"219",30.558249,31.435205,31.0050922857143,31.07658,"2022-1-601"
"220",27.500074,28.147444,27.857476,27.833063,"2022-1-104"
"221",26.538239,27.722242,26.918542,26.75002,"2022-1-119"
"222",31.482737,32.420532,31.7934071428571,31.70317,"2022-1-606"
"223",29.800915,31.236782,30.3371245714286,30.117397,"2022-1-216"
"224",31.277344,32.77395,31.7156737142857,31.4059,"2022-1-210"
"225",23.152016,24.198843,23.5647947142857,23.558601,"2022-1-406"
"226",25.068192,25.982649,25.4603185714286,25.414648,"2022-1-101"
"227",28.306166,29.093784,28.7520674285714,28.778244,"2022-1-204"
"228",24.525974,25.542929,24.9507137142857,24.95854,"2022-1-409"
"229",23.441788,24.48684,23.8615495714286,23.868715,"2022-1-405"
"230",26.316422,27.286797,26.8820315714286,26.877705,"2022-1-202"
"231",25.389744,26.282057,25.7700724285714,25.705193,"2022-1-109"
"232",22.795742,23.82276,23.195486,23.186226,"2022-1-404"
"233",32.47293,33.105133,32.6838055714286,32.616806,"2022-1-503"
"234",24.525974,25.542929,24.9507137142857,24.95854,"2022-1-403"
"235",30.853977,32.49978,31.5223961428571,31.444017,"2022-1-410"
"236",22.56412,23.540731,22.986893,22.956665,"2022-1-212"
"237",30.225782,31.064758,30.6122515714286,30.653553,"2022-1-703"
"238",24.431664,26.171232,25.2117744285714,24.966875,"2022-1-704"
"239",25.606937,26.736824,26.0956201428571,26.026314,"2022-1-105"
"240",24.525974,25.542929,24.9507137142857,24.95854,"2022-1-113"
"241",27.689167,28.98994,28.2139275714286,28.177853,"2022-1-508"
"242",24.748722,25.84181,25.2845835714286,25.199068,"2022-1-305"
"243",29.211079,29.82034,29.4948635714286,29.45323,"2022-1-116"
"244",31.570848,32.907303,32.2626018571429,32.22229,"2022-1-213"
"245",21.476397,22.506464,21.8913125714286,21.915777,"2022-1-111"
"246",23.825365,24.821106,24.3229618571429,24.335688,"2022-1-211"
"247",32.01012,33.190147,32.5724584285714,32.432724,"2023-1-507"
"248",25.354225,26.532335,26.173662,26.162043,"2023-1-112"
"249",25.172781,26.441172,25.7177875714286,25.712536,"2023-1-201"
"250",22.742588,23.78177,23.3511457142857,23.435474,"2023-1-110"
"251",20.363667,21.5416,20.9948802857143,21.028748,"2023-1-306"
"252",21.806992,22.988482,22.5892632857143,22.52561,"2023-1-106"
"253",26.70446,27.849136,27.2938861428571,27.340927,"2023-1-205"
"254",32.095474,33.7507,32.7786057142857,32.759476,"2023-1-504"
"255",23.115183,24.272352,23.657313,23.633871,"2023-1-402"
"256",26.195652,27.222805,26.6714904285714,26.795252,"2023-1-407"
"257",28.209053,29.479822,28.7949337142857,28.766409,"2023-1-603"
"258",32.792133,34.16181,33.4158228571429,33.229805,"2023-1-505"
"259",23.302338,24.225536,23.7396784285714,23.773073,"2023-1-301"
"260",32.091816,33.598827,32.7096751428571,32.571182,"2023-1-506"
"261",30.978271,32.932976,32.155869,32.08657,"2023-1-610"
"262",23.36238,25.371185,24.6583962857143,24.577797,"2023-1-608"
"263",24.278801,25.228346,24.7090015714286,24.844917,"2023-1-118"
"264",22.10763,23.175592,22.7282631428571,22.822004,"2023-1-103"
"265",20.32001,21.446632,20.8054725714286,20.704403,"2023-1-117"
"266",20.163776,21.205511,20.7346734285714,20.72024,"2023-1-308"
"267",25.212635,26.175526,25.7289158571429,25.870342,"2023-1-102"
"268",30.434145,31.346037,31.0573264285714,31.296959,"2023-1-602"
"269",25.67434,26.794853,26.1932848571429,26.251837,"2023-1-408"
"270",30.588343,31.46357,31.1693877142857,31.287699,"2023-1-611"
"271",22.747133,23.823505,23.2559722857143,23.290955,"2023-1-108"
"272",NA,NA,NA,NA,"2023-1-607"
"273",25.899363,27.161581,26.4110601428571,26.418655,"2023-1-203"
"274",31.358543,33.387867,32.14016,32.063595,"2023-1-215"
"275",30.472868,31.822147,31.2454718571429,31.432178,"2023-1-706"
"276",20.883427,22.091051,21.4415274285714,21.359934,"2023-1-401"
"277",30.180029,31.578884,30.9062841428571,31.039293,"2023-1-511"
"278",24.75784,25.988995,25.3984404285714,25.388945,"2023-1-304"
"279",30.68828,31.758577,31.251525,31.56854,"2023-1-510"
"280",23.148716,24.146172,23.6086958571429,23.730896,"2023-1-303"
"281",22.30609,23.497519,23.0140475714286,22.958183,"2023-1-120"
"282",31.857298,33.329197,32.5575368571429,32.72908,"2023-1-501"
"283",24.08133,25.70215,24.9105777142857,25.05627,"2023-1-701"
"284",31.151651,32.774906,31.9808124285714,32.03954,"2023-1-214"
"285",29.87433,31.564516,30.8285661428571,31.006605,"2023-1-705"
"286",24.278801,25.228346,24.7090015714286,24.844917,"2023-1-115"
"287",27.196733,28.428808,27.8844975714286,28.028505,"2023-1-604"
"288",26.368895,27.614157,27.0941324285714,27.118086,"2023-1-107"
"289",23.605612,24.659948,24.120885,24.111029,"2023-1-114"
"290",29.162472,30.53235,29.7742531428571,29.933638,"2023-1-509"
"291",25.057264,26.40337,25.5918007142857,25.536531,"2023-1-206"
"292",31.674202,32.883137,32.287733,32.30985,"2023-1-502"
"293",21.139257,22.31765,21.7856201428571,21.836515,"2023-1-307"
"294",30.487103,31.444298,31.1482067142857,31.378222,"2023-1-209"
"295",32.198723,32.94566,32.5141844285714,32.392742,"2023-1-605"
"296",26.007034,27.144924,26.5247608571429,26.630827,"2023-1-207"
"297",22.052832,23.036419,22.4918742857143,22.337793,"2023-1-302"
"298",31.625483,32.781197,32.3823482857143,32.623478,"2023-1-609"
"299",31.059505,32.454014,31.6500924285714,31.591057,"2023-1-702"
"300",23.584095,24.947594,24.1587555714286,24.056187,"2023-1-208"
"301",29.939974,31.235628,30.6705392857143,30.702314,"2023-1-601"
"302",26.883156,28.083546,27.726637,27.881832,"2023-1-104"
"303",26.171518,27.168121,26.7168648571429,26.802145,"2023-1-119"
"304",31.367653,32.3108,31.663364,31.590239,"2023-1-606"
"305",29.902878,31.588982,30.6243488571429,30.804655,"2023-1-216"
"306",30.914663,32.7571,31.7078394285714,31.628248,"2023-1-210"
"307",23.605612,24.659948,24.120885,24.111029,"2023-1-406"
"308",25.212635,26.175526,25.7289158571429,25.870342,"2023-1-101"
"309",28.082132,29.124193,28.6650848571429,28.764591,"2023-1-204"
"310",24.891106,25.874712,25.3718462857143,25.444973,"2023-1-409"
"311",23.828663,24.836557,24.3464114285714,24.359034,"2023-1-405"
"312",26.262732,27.826284,26.91809,26.787766,"2023-1-202"
"313",25.410112,26.483963,25.9776664285714,26.115715,"2023-1-109"
"314",23.115183,24.272352,23.657313,23.633871,"2023-1-404"
"315",31.018803,32.703526,31.9400478571429,31.967491,"2023-1-503"
"316",24.891106,25.874712,25.3718462857143,25.444973,"2023-1-403"
"317",31.038548,32.47549,31.738331,31.527622,"2023-1-410"
"318",22.776974,24.247467,23.3595102857143,23.185932,"2023-1-212"
"319",30.119993,31.491377,30.9329968571429,31.137617,"2023-1-703"
"320",24.211748,26.48267,25.4713374285714,25.422424,"2023-1-704"
"321",25.52598,26.731583,26.0409264285714,25.983667,"2023-1-105"
"322",24.891106,25.874712,25.3718462857143,25.444973,"2023-1-113"
"323",27.2511,29.04622,28.0080452857143,27.971636,"2023-1-508"
"324",24.761572,26.543915,25.7571798571429,25.871662,"2023-1-305"
"325",28.548311,29.660234,29.3339145714286,29.560335,"2023-1-116"
"326",31.193876,32.745228,31.8886074285714,32.056038,"2023-1-213"
"327",21.921816,23.057297,22.5123632857143,22.501137,"2023-1-111"
"328",23.976467,25.578768,24.6341158571429,24.537024,"2023-1-211"
"329",32.587345,34.133522,33.4239784285714,33.513786,"2024-1-507"
"330",26.712244,27.578451,27.1839862857143,27.242176,"2024-1-112"
"331",24.927162,26.911339,26.1919874285714,26.534739,"2024-1-201"
"332",23.211515,24.612589,24.1185422857143,24.434635,"2024-1-110"
"333",20.156593,22.333782,21.6733157142857,22.067598,"2024-1-306"
"334",23.045635,23.9547,23.5914041428571,23.669926,"2024-1-106"
"335",27.497133,28.182026,27.939923,27.918974,"2024-1-205"
"336",32.028477,34.426884,33.3037481428571,33.282963,"2024-1-504"
"337",22.737804,24.854557,24.1181055714286,24.569366,"2024-1-402"
"338",26.145794,27.82134,27.2243661428571,27.587929,"2024-1-407"
"339",29.169401,30.530613,29.987002,30.152014,"2024-1-603"
"340",33.02295,34.90753,33.9996402857143,33.89526,"2024-1-505"
"341",23.611828,25.12178,24.5515261428571,24.80129,"2024-1-301"
"342",32.07168,34.433353,33.3371451428571,33.396545,"2024-1-506"
"343",32.744823,34.375763,33.8478012857143,33.930466,"2024-1-610"
"344",25.362375,26.752409,26.1119872857143,26.184391,"2024-1-608"
"345",24.210896,25.958202,25.3469085714286,25.778673,"2024-1-118"
"346",22.7326,24.087292,23.5656371428571,23.801643,"2024-1-103"
"347",21.199734,22.186245,21.7614984285714,21.914406,"2024-1-117"
"348",20.98334,22.179554,21.6568581428571,21.792646,"2024-1-308"
"349",25.353212,26.950937,26.389228,26.796812,"2024-1-102"
"350",31.628138,31.995817,31.8272934285714,31.909706,"2024-1-602"
"351",25.493637,27.33656,26.6789854285714,27.053343,"2024-1-408"
"352",31.859068,32.41155,32.1487335714286,32.241676,"2024-1-611"
"353",22.428082,24.452955,23.7870818571429,24.311174,"2024-1-108"
"354",NA,NA,NA,NA,"2024-1-607"
"355",25.73163,27.589424,26.9118925714286,27.199984,"2024-1-203"
"356",31.274443,34.312515,32.6916072857143,32.35406,"2024-1-215"
"357",30.202044,32.619907,31.8472148571429,31.860777,"2024-1-706"
"358",20.328411,22.666689,21.8719925714286,22.371778,"2024-1-401"
"359",31.079044,31.555933,31.3181908571429,31.298615,"2024-1-511"
"360",24.912912,26.833471,26.1826704285714,26.46323,"2024-1-304"
"361",30.529003,32.791416,31.7177158571429,31.652344,"2024-1-510"
"362",23.041607,24.862907,24.2464367142857,24.677828,"2024-1-303"
"363",23.471281,24.432537,24.0262342857143,24.108637,"2024-1-120"
"364",31.719154,34.031376,32.9875087142857,32.889664,"2024-1-501"
"365",24.12102,26.782774,26.008551,26.056656,"2024-1-701"
"366",31.317694,34.236217,32.7124737142857,32.579613,"2024-1-214"
"367",30.344942,32.706673,31.8167761428571,31.978535,"2024-1-705"
"368",24.210896,25.958202,25.3469085714286,25.778673,"2024-1-115"
"369",28.368439,29.035206,28.7703581428571,28.846611,"2024-1-604"
"370",27.171822,28.28327,27.8904062857143,28.08577,"2024-1-107"
"371",23.197954,25.284039,24.5810247142857,25.143911,"2024-1-114"
"372",30.195072,30.719707,30.4139518571429,30.369389,"2024-1-509"
"373",25.018839,26.822653,26.1658274285714,26.414335,"2024-1-206"
"374",32.0196,33.196327,32.6615621428571,32.521503,"2024-1-502"
"375",20.611736,23.005104,22.3034944285714,22.794453,"2024-1-307"
"376",31.768631,32.17054,31.9721152857143,31.982931,"2024-1-209"
"377",33.130497,34.087376,33.7302587142857,33.792336,"2024-1-605"
"378",26.567432,27.411013,27.1323055714286,27.160261,"2024-1-207"
"379",22.5367,23.878124,23.3284278571429,23.537186,"2024-1-302"
"380",33.393944,34.111988,33.6009357142857,33.512062,"2024-1-609"
"381",31.04485,33.294796,32.4768627142857,32.731087,"2024-1-702"
"382",23.178268,25.420397,24.6121377142857,24.993183,"2024-1-208"
"383",31.16893,32.18498,31.6787564285714,31.590021,"2024-1-601"
"384",28.486364,29.110094,28.7113998571429,28.663202,"2024-1-104"
"385",27.413546,28.22412,27.8259381428571,27.972403,"2024-1-119"
"386",32.454163,33.156204,32.7328891428571,32.705524,"2024-1-606"
"387",29.562256,32.30416,31.1818321428571,31.414677,"2024-1-216"
"388",31.00092,33.522713,32.346407,32.455055,"2024-1-210"
"389",23.197954,25.284039,24.5810247142857,25.143911,"2024-1-406"
"390",25.353212,26.950937,26.389228,26.796812,"2024-1-101"
"391",29.163961,29.498808,29.3355164285714,29.345161,"2024-1-204"
"392",24.693947,26.549757,25.9079254285714,26.408922,"2024-1-409"
"393",23.494677,25.505863,24.8160855714286,25.318333,"2024-1-405"
"394",26.401976,28.461472,27.6261552857143,27.769274,"2024-1-202"
"395",25.668161,27.179634,26.6466714285714,27.00626,"2024-1-109"
"396",22.737804,24.854557,24.1181055714286,24.569366,"2024-1-404"
"397",31.514847,32.902157,32.1368812857143,31.91302,"2024-1-503"
"398",24.693947,26.549757,25.9079254285714,26.408922,"2024-1-403"
"399",30.805271,33.4177,32.3922855714286,32.74839,"2024-1-410"
"400",22.387829,24.723366,23.8654271428571,24.230515,"2024-1-212"
"401",29.894098,32.49115,31.699522,31.781492,"2024-1-703"
"402",24.356606,27.711752,26.5958405714286,26.538464,"2024-1-704"
"403",26.492876,27.488256,27.0328374285714,27.130695,"2024-1-105"
"404",24.693947,26.549757,25.9079254285714,26.408922,"2024-1-113"
"405",27.300888,29.814285,28.649119,28.737156,"2024-1-508"
"406",24.548622,27.478113,26.6066457142857,26.882196,"2024-1-305"
"407",29.970356,30.545479,30.2237728571429,30.235882,"2024-1-116"
"408",31.080614,33.843384,32.3788102857143,32.123264,"2024-1-213"
"409",21.42962,23.697756,23.0038218571429,23.52717,"2024-1-111"
"410",23.698795,26.12642,25.1925554285714,25.455471,"2024-1-211"
