date,keyword,value,region,region_name,group
2024-01-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-01-31,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-02-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-03-31,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-04-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-05-31,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-06-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-07-31,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-29,criaderos de mosquito,62.8,CR-L,limon,dengue_spread
2024-08-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-08-31,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-09,criaderos de mosquito,47.7,CR-L,limon,dengue_spread
2024-09-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-09-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-10-31,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-21,criaderos de mosquito,62.2,CR-L,limon,dengue_spread
2024-11-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-11-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2024-12-31,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-10,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-11,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-12,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-13,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-14,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-15,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-16,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-17,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-18,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-19,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-20,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-21,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-22,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-23,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-24,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-25,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-26,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-27,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-28,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-29,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-30,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-01-31,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-02-01,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-02-02,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-02-03,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-02-04,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-02-05,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-02-06,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-02-07,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-02-08,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
2025-02-09,criaderos de mosquito,0.0,CR-L,limon,dengue_spread
