"","ndvi","fecha","ID"
"1627",0.7479,2021-09-14,305
"1628",0.8026,2021-09-30,305
"1629",0.8338,2021-10-16,305
"1630",0.7922,2021-11-01,305
"1631",0.7879,2021-11-17,305
"1632",0.7664,2021-12-03,305
"1633",0.8213,2021-12-19,305
"1634",0.8128,2022-01-01,305
"1635",0.7648,2022-01-17,305
"1636",0.7507,2022-02-02,305
"1637",0.7392,2022-02-18,305
"1638",0.7253,2022-03-06,305
"1639",0.6134,2022-03-22,305
"1640",0.8158,2022-04-07,305
"1641",0.7482,2022-04-23,305
"1642",0.6842,2022-05-09,305
"1643",0.7954,2022-05-25,305
"1644",0.8302,2022-06-10,305
"1645",0.6164,2022-06-26,305
"1646",0.8235,2022-07-12,305
"1647",0.7477,2022-07-28,305
"1648",0.8586,2022-08-13,305
"1649",0.4691,2022-08-29,305
"1650",0.7833,2022-09-14,305
"1651",0.7906,2022-09-30,305
"1652",0.7558,2022-10-16,305
"1653",0.5803,2022-11-01,305
"1654",0.8004,2022-11-17,305
"1655",0.8214,2022-12-03,305
"1656",0.8327,2022-12-19,305
"1657",0.7851,2020-01-01,507
"1658",0.6998,2020-01-17,507
"1659",0.5548,2020-02-02,507
"1660",0.5693,2020-02-18,507
"1661",0.5846,2020-03-05,507
"1662",0.5409,2020-03-21,507
"1663",0.5702,2020-04-06,507
"1664",0.5136,2020-04-22,507
"1665",0.5587,2020-05-08,507
"1666",0.7904,2020-05-24,507
"1667",0.6267,2020-06-09,507
"1668",0.7992,2020-06-25,507
"1669",0.8005,2020-07-11,507
"1670",0.7007,2020-07-27,507
"1671",0.8282,2020-08-12,507
"1672",0.7082,2020-08-28,507
"1673",0.7631,2020-09-13,507
"1674",0.7441,2020-09-29,507
"1675",0.5474,2020-10-15,507
"1676",0.7531,2020-10-31,507
"1677",0.8002,2020-11-16,507
"1678",0.7675,2020-12-02,507
"1679",0.7508,2020-12-18,507
"1680",0.7123,2021-01-01,507
"1681",0.6515,2021-01-17,507
"1682",0.626,2021-02-02,507
"1683",0.5561,2021-02-18,507
"1684",0.4526,2021-03-06,507
"1685",0.5525,2021-03-22,507
"1686",0.5998,2021-04-07,507
"1687",0.7358,2021-04-23,507
"1688",0.7256,2021-05-09,507
"1689",0.7914,2021-05-25,507
"1690",0.807,2021-06-10,507
"1691",0.8581,2021-06-26,507
"1692",0.7656,2021-07-12,507
"1693",0.7848,2021-07-28,507
"1694",0.7351,2021-08-13,507
"1695",0.8286,2021-08-29,507
"1696",0.8456,2021-09-14,507
"1697",0.7853,2021-09-30,507
"1698",0.6266,2021-10-16,507
"1699",0.7585,2021-11-01,507
"1700",0.7352,2021-11-17,507
"1701",0.7062,2021-12-03,507
"1702",0.6587,2021-12-19,507
"1703",0.6539,2022-01-01,507
"1704",0.63,2022-01-17,507
"1705",0.5723,2022-02-02,507
"1706",0.4655,2022-02-18,507
"1707",0.5431,2022-03-06,507
"1708",0.5379,2022-03-22,507
"1709",0.6342,2022-04-07,507
"1710",0.6858,2022-04-23,507
"1711",0.7789,2022-05-09,507
"1712",0.809,2022-05-25,507
"1713",0.7947,2022-06-10,507
"1714",0.8059,2022-06-26,507
"1715",0.7491,2022-07-12,507
"1716",0.6356,2022-07-28,507
"1717",0.7063,2022-08-13,507
"1718",0.6619,2022-08-29,507
"1719",0.7982,2022-09-14,507
"1720",0.7945,2022-09-30,507
"1721",0.7548,2022-10-16,507
"1722",0.7234,2022-11-01,507
"1723",0.8348,2022-11-17,507
"1724",0.7332,2022-12-03,507
"1725",0.7109,2022-12-19,507
"1726",0.6774,2020-01-01,504
"1727",0.5982,2020-01-17,504
"1728",0.497,2020-02-02,504
"1729",0.4771,2020-02-18,504
"1730",0.4384,2020-03-05,504
"1731",0.3953,2020-03-21,504
"1732",0.4216,2020-04-06,504
"1733",0.4152,2020-04-22,504
"1734",0.5262,2020-05-08,504
"1735",0.6659,2020-05-24,504
"1736",0.7901,2020-06-09,504
"1737",0.8356,2020-06-25,504
"1738",0.7111,2020-07-11,504
"1739",0.7065,2020-07-27,504
"1740",0.772,2020-08-12,504
"1741",0.749,2020-08-28,504
"1742",0.9248,2020-09-13,504
"1743",0.693,2020-09-29,504
"1744",0.8658,2020-10-15,504
"1745",0.5863,2020-10-31,504
"1746",0.8182,2020-11-16,504
"1747",0.8074,2020-12-02,504
"1748",0.7831,2020-12-18,504
"1749",0.7888,2021-01-01,504
"1750",0.6356,2021-01-17,504
"1751",0.6127,2021-02-02,504
"1752",0.521,2021-02-18,504
"1753",0.4838,2021-03-06,504
"1754",0.5015,2021-03-22,504
"1755",0.603,2021-04-07,504
"1756",0.6469,2021-04-23,504
"1757",0.6593,2021-05-09,504
"1758",0.6047,2021-05-25,504
"1759",0.7185,2021-06-10,504
"1760",0.8858,2021-06-26,504
"1761",0.8161,2021-07-12,504
"1762",0.8471,2021-07-28,504
"1763",0.4505,2021-08-13,504
"1764",0.498,2021-08-29,504
"1765",0.8025,2021-09-14,504
"1766",0.8915,2021-09-30,504
"1767",0.4965,2021-10-16,504
"1768",0.7984,2021-11-01,504
"1769",0.7971,2021-11-17,504
"1770",0.7391,2021-12-03,504
"1771",0.756,2021-12-19,504
"1772",0.6589,2022-01-01,504
"1773",0.6167,2022-01-17,504
"1774",0.5683,2022-02-02,504
"1775",0.4802,2022-02-18,504
"1776",0.4832,2022-03-06,504
"1777",0.4774,2022-03-22,504
"1778",0.4267,2022-04-07,504
"1779",0.6676,2022-04-23,504
"1780",0.7164,2022-05-09,504
"1781",0.5585,2022-05-25,504
"1782",0.5718,2022-06-10,504
"1783",0.5199,2022-06-26,504
"1784",0.83,2022-07-12,504
"1785",0.7737,2022-07-28,504
"1786",0.8173,2022-08-13,504
"1787",0.8048,2022-08-29,504
"1788",0.8181,2022-09-14,504
"1789",0.857,2022-09-30,504
"1790",0.8175,2022-10-16,504
"1791",0.8582,2022-11-01,504
"1792",0.7434,2022-11-17,504
"1793",0.8223,2022-12-03,504
"1794",0.7227,2022-12-19,504
"1795",0.6856,2020-01-01,506
"1796",0.5669,2020-01-17,506
"1797",0.5663,2020-02-02,506
"1798",0.4341,2020-02-18,506
"1799",0.4474,2020-03-05,506
"1800",0.3574,2020-03-21,506
"1801",0.4979,2020-04-06,506
"1802",0.4655,2020-04-22,506
"1803",0.3575,2020-05-08,506
"1804",0.7155,2020-05-24,506
"1805",0.7513,2020-06-09,506
"1806",0.9794,2020-06-25,506
"1807",0.8437,2020-07-11,506
"1808",0.7752,2020-07-27,506
"1809",0.6292,2020-08-12,506
"1810",0.7703,2020-08-28,506
"1811",0.8511,2020-09-13,506
"1812",0.8742,2020-09-29,506
"1813",0.8213,2020-10-15,506
"1814",0.3181,2020-10-31,506
"1815",0.8148,2020-11-16,506
"1816",0.7828,2020-12-02,506
"1817",0.7518,2020-12-18,506
"1818",0.6582,2021-01-01,506
"1819",0.643,2021-01-17,506
"1820",0.5192,2021-02-02,506
"1821",0.4826,2021-02-18,506
"1822",0.4296,2021-03-06,506
"1823",0.4305,2021-03-22,506
"1824",0.4078,2021-04-07,506
"1825",0.6992,2021-04-23,506
"1826",0.8216,2021-05-09,506
"1827",0.7049,2021-05-25,506
"1828",0.7769,2021-06-10,506
"1829",0.8682,2021-06-26,506
"1830",0.4427,2021-07-12,506
"1831",0.8485,2021-07-28,506
"1832",0.8433,2021-08-13,506
"1833",0.871,2021-08-29,506
"1834",0.7622,2021-09-14,506
"1835",0.8514,2021-09-30,506
"1836",0.8547,2021-10-16,506
"1837",0.8249,2021-11-01,506
"1838",0.747,2021-11-17,506
"1839",0.7254,2021-12-03,506
"1840",0.7108,2021-12-19,506
"1841",0.6575,2022-01-01,506
"1842",0.594,2022-01-17,506
"1843",0.4982,2022-02-02,506
"1844",0.4398,2022-02-18,506
"1845",0.4576,2022-03-06,506
"1846",0.4555,2022-03-22,506
"1847",0.4332,2022-04-07,506
"1848",0.5923,2022-04-23,506
"1849",0.6903,2022-05-09,506
"1850",0.7727,2022-05-25,506
"1851",0.8267,2022-06-10,506
"1852",0.8354,2022-06-26,506
"1853",0.8294,2022-07-12,506
"1854",0.7925,2022-07-28,506
"1855",0.7962,2022-08-13,506
"1856",0.8039,2022-08-29,506
"1857",0.8381,2022-09-14,506
"1858",0.8207,2022-09-30,506
"1859",0.791,2022-10-16,506
"1860",0.7895,2022-11-01,506
"1861",0.8412,2022-11-17,506
"1862",0.7927,2022-12-03,506
"1863",0.6943,2022-12-19,506
"1864",0.531,2020-01-01,505
"1865",0.4705,2020-01-17,505
"1866",0.401,2020-02-02,505
"1867",0.3675,2020-02-18,505
"1868",0.314,2020-03-05,505
"1869",0.3025,2020-03-21,505
"1870",0.3166,2020-04-06,505
"1871",0.3761,2020-04-22,505
"1872",0.3024,2020-05-08,505
"1873",0.6831,2020-05-24,505
"1874",0.4451,2020-06-09,505
"1875",0.6211,2020-06-25,505
"1876",0.6418,2020-07-11,505
"1877",0.6966,2020-07-27,505
"1878",0.5973,2020-08-12,505
"1879",0.723,2020-08-28,505
"1880",0.8166,2020-09-13,505
"1881",0.7984,2020-09-29,505
"1882",0.7814,2020-10-15,505
"1883",0.6312,2020-10-31,505
"1884",0.76,2020-11-16,505
"1885",0.7123,2020-12-02,505
"1886",0.6422,2020-12-18,505
"1887",0.5437,2021-01-01,505
"1888",0.5056,2021-01-17,505
"1889",0.5035,2021-02-02,505
"1890",0.4099,2021-02-18,505
"1891",0.4493,2021-03-06,505
"1892",0.3755,2021-03-22,505
"1893",0.321,2021-04-07,505
"1894",0.4759,2021-04-23,505
"1895",0.5949,2021-05-09,505
"1896",0.6648,2021-05-25,505
"1897",0.6155,2021-06-10,505
"1898",0.7328,2021-06-26,505
"1899",0.681,2021-07-12,505
"1900",0.6796,2021-07-28,505
"1901",0.7435,2021-08-13,505
"1902",0.8111,2021-08-29,505
"1903",0.8309,2021-09-14,505
"1904",0.7444,2021-09-30,505
"1905",0.7017,2021-10-16,505
"1906",0.7031,2021-11-01,505
"1907",0.6397,2021-11-17,505
"1908",0.6556,2021-12-03,505
"1909",0.5524,2021-12-19,505
"1910",0.5232,2022-01-01,505
"1911",0.4124,2022-01-17,505
"1912",0.4301,2022-02-02,505
"1913",0.3519,2022-02-18,505
"1914",0.3455,2022-03-06,505
"1915",0.3043,2022-03-22,505
"1916",0.3452,2022-04-07,505
"1917",0.5365,2022-04-23,505
"1918",0.681,2022-05-09,505
"1919",0.7993,2022-05-25,505
"1920",0.7071,2022-06-10,505
"1921",0.8114,2022-06-26,505
"1922",0.7444,2022-07-12,505
"1923",0.7673,2022-07-28,505
"1924",0.823,2022-08-13,505
"1925",0.7228,2022-08-29,505
"1926",0.6258,2022-09-14,505
"1927",0.7889,2022-09-30,505
"1928",0.7369,2022-10-16,505
"1929",0.7666,2022-11-01,505
"1930",0.6408,2022-11-17,505
"1931",0.7356,2022-12-03,505
"1932",0.7117,2022-12-19,505
"1933",0.7123,2020-01-01,511
"1934",0.6579,2020-01-17,511
"1935",0.6056,2020-02-02,511
"1936",0.5659,2020-02-18,511
"1937",0.5043,2020-03-05,511
"1938",0.4486,2020-03-21,511
"1939",0.5174,2020-04-06,511
"1940",0.6974,2020-04-22,511
"1941",0.6717,2020-05-08,511
"1942",0.4588,2020-05-24,511
"1943",0.8114,2020-06-09,511
"1944",0.8044,2020-06-25,511
"1945",0.8391,2020-07-11,511
"1946",0.8262,2020-07-27,511
"1947",0.1257,2020-08-12,511
"1948",0.7714,2020-08-28,511
"1949",0.3928,2020-09-13,511
"1950",0.7859,2020-09-29,511
"1951",0.5627,2020-10-15,511
"1952",0.926,2020-10-31,511
"1953",0.68,2020-11-16,511
"1954",0.7834,2020-12-02,511
"1955",0.761,2020-12-18,511
"1956",0.6931,2021-01-01,511
"1957",0.7329,2021-01-17,511
"1958",0.6095,2021-02-02,511
"1959",0.5807,2021-02-18,511
"1960",0.4839,2021-03-06,511
"1961",0.5092,2021-03-22,511
"1962",0.7359,2021-04-07,511
"1963",0.7259,2021-04-23,511
"1964",0.7669,2021-05-09,511
"1965",0.8427,2021-05-25,511
"1966",0.8981,2021-06-10,511
"1967",0.73,2021-06-26,511
"1968",0.8799,2021-07-12,511
"1969",0.8414,2021-07-28,511
"1970",0.2832,2021-08-13,511
"1971",0.8292,2021-08-29,511
"1972",0.8541,2021-09-14,511
"1973",0.7526,2021-09-30,511
"1974",0.321,2021-10-16,511
"1975",0.736,2021-11-01,511
"1976",0.7602,2021-11-17,511
"1977",0.7812,2021-12-03,511
"1978",0.682,2021-12-19,511
"1979",0.6374,2022-01-01,511
"1980",0.5921,2022-01-17,511
"1981",0.5057,2022-02-02,511
"1982",0.4628,2022-02-18,511
"1983",0.4686,2022-03-06,511
"1984",0.5844,2022-03-22,511
"1985",0.5511,2022-04-07,511
"1986",0.8461,2022-04-23,511
"1987",0.8761,2022-05-09,511
"1988",0.8429,2022-05-25,511
"1989",0.1863,2022-06-10,511
"1990",0.8306,2022-06-26,511
"1991",0.8224,2022-07-12,511
"1992",0.8083,2022-07-28,511
"1993",0.77,2022-08-13,511
"1994",0.7515,2022-08-29,511
"1995",0.6651,2022-09-14,511
"1996",0.8132,2022-09-30,511
"1997",0.3515,2022-10-16,511
"1998",0.3796,2022-11-01,511
"1999",0.7887,2022-11-17,511
"2000",0.8059,2022-12-03,511
"2001",0.7689,2022-12-19,511
"2002",0.8287,2020-01-01,510
"2003",0.8357,2020-01-17,510
"2004",0.7805,2020-02-02,510
"2005",0.7732,2020-02-18,510
"2006",0.7366,2020-03-05,510
"2007",0.6924,2020-03-21,510
"2008",0.6852,2020-04-06,510
"2009",0.6258,2020-04-22,510
"2010",0.496,2020-05-08,510
"2011",0.6115,2020-05-24,510
"2012",0.1371,2020-06-09,510
"2013",0.8842,2020-06-25,510
"2014",0.4934,2020-07-11,510
"2015",0.9183,2020-07-27,510
"2016",0.5445,2020-08-12,510
"2017",0.8659,2020-08-28,510
"2018",0.9268,2020-09-13,510
"2019",0.9362,2020-09-29,510
"2020",0.7785,2020-10-15,510
"2021",0.8981,2020-10-31,510
"2022",0.873,2020-11-16,510
"2023",0.9032,2020-12-02,510
"2024",0.8553,2020-12-18,510
"2025",0.891,2021-01-01,510
"2026",0.8738,2021-01-17,510
"2027",0.8354,2021-02-02,510
"2028",0.7465,2021-02-18,510
"2029",0.742,2021-03-06,510
"2030",0.7172,2021-03-22,510
"2031",0.7199,2021-04-07,510
"2032",0.6982,2021-04-23,510
"2033",0.7951,2021-05-09,510
"2034",0.8866,2021-05-25,510
"2035",0.8885,2021-06-10,510
"2036",0.9449,2021-06-26,510
"2037",0.8763,2021-07-12,510
"2038",0.8753,2021-07-28,510
"2039",0.9123,2021-08-13,510
"2040",0.4504,2021-08-29,510
"2041",0.8967,2021-09-14,510
"2042",0.9323,2021-09-30,510
"2043",0.7387,2021-10-16,510
"2044",0.9002,2021-11-01,510
"2045",0.8483,2021-11-17,510
"2046",0.9123,2021-12-03,510
"2047",0.8816,2021-12-19,510
"2048",0.8567,2022-01-01,510
"2049",0.797,2022-01-17,510
"2050",0.8409,2022-02-02,510
"2051",0.7735,2022-02-18,510
"2052",0.8211,2022-03-06,510
"2053",0.6961,2022-03-22,510
"2054",0.7344,2022-04-07,510
"2055",0.6913,2022-04-23,510
"2056",0.8559,2022-05-09,510
"2057",0.873,2022-05-25,510
"2058",0.8087,2022-06-10,510
"2059",0.5786,2022-06-26,510
"2060",0.8884,2022-07-12,510
"2061",0.9464,2022-07-28,510
"2062",0.7658,2022-08-13,510
"2063",0.8991,2022-08-29,510
"2064",0.89,2022-09-14,510
"2065",0.9078,2022-09-30,510
"2066",0.8867,2022-10-16,510
"2067",0.772,2022-11-01,510
"2068",0.5621,2022-11-17,510
"2069",0.8831,2022-12-03,510
"2070",0.8688,2022-12-19,510
"2071",0.3859,2020-01-01,501
"2072",0.4418,2020-01-17,501
"2073",0.3491,2020-02-02,501
"2074",0.3169,2020-02-18,501
"2075",0.2932,2020-03-05,501
"2076",0.2607,2020-03-21,501
"2077",0.2585,2020-04-06,501
"2078",0.2844,2020-04-22,501
"2079",0.2811,2020-05-08,501
"2080",0.4129,2020-05-24,501
"2081",0.6577,2020-06-09,501
"2082",0.468,2020-06-25,501
"2083",0.392,2020-07-11,501
"2084",0.58,2020-07-27,501
"2085",0.5788,2020-08-12,501
"2086",0.7264,2020-08-28,501
"2087",0.9059,2020-09-13,501
"2088",0.9004,2020-09-29,501
"2089",0.8375,2020-10-15,501
"2090",0.5668,2020-10-31,501
"2091",0.4767,2020-11-16,501
"2092",0.4997,2020-12-02,501
"2093",0.4731,2020-12-18,501
"2094",0.4776,2021-01-01,501
"2095",0.5001,2021-01-17,501
"2096",0.4809,2021-02-02,501
"2097",0.4248,2021-02-18,501
"2098",0.3827,2021-03-06,501
"2099",0.363,2021-03-22,501
"2100",0.4415,2021-04-07,501
"2101",0.4191,2021-04-23,501
"2102",0.3138,2021-05-09,501
"2103",0.2675,2021-05-25,501
"2104",0.5548,2021-06-10,501
"2105",0.6819,2021-06-26,501
"2106",0.3889,2021-07-12,501
"2107",0.465,2021-07-28,501
"2108",0.5758,2021-08-13,501
"2109",0.7593,2021-08-29,501
"2110",0.8478,2021-09-14,501
"2111",0.89,2021-09-30,501
"2112",0.8574,2021-10-16,501
"2113",0.606,2021-11-01,501
"2114",0.4623,2021-11-17,501
"2115",0.4676,2021-12-03,501
"2116",0.4784,2021-12-19,501
"2117",0.4328,2022-01-01,501
"2118",0.4329,2022-01-17,501
"2119",0.4028,2022-02-02,501
"2120",0.3586,2022-02-18,501
"2121",0.3096,2022-03-06,501
"2122",0.2954,2022-03-22,501
"2123",0.2912,2022-04-07,501
"2124",0.2982,2022-04-23,501
"2125",0.4304,2022-05-09,501
"2126",0.6664,2022-05-25,501
"2127",0.8061,2022-06-10,501
"2128",0.8417,2022-06-26,501
"2129",0.836,2022-07-12,501
"2130",0.8042,2022-07-28,501
"2131",0.7306,2022-08-13,501
"2132",0.7774,2022-08-29,501
"2133",0.7582,2022-09-14,501
"2134",0.8592,2022-09-30,501
"2135",0.8501,2022-10-16,501
"2136",0.871,2022-11-01,501
"2137",0.7728,2022-11-17,501
"2138",0.6672,2022-12-03,501
"2139",0.6455,2022-12-19,501
"2140",0.7971,2020-01-01,509
"2141",0.7315,2020-01-17,509
"2142",0.7122,2020-02-02,509
"2143",0.7382,2020-02-18,509
"2144",0.6125,2020-03-05,509
"2145",0.5549,2020-03-21,509
"2146",0.6043,2020-04-06,509
"2147",0.6592,2020-04-22,509
"2148",0.5293,2020-05-08,509
"2149",0.525,2020-05-24,509
"2150",0.9442,2020-06-09,509
"2151",0.8316,2020-06-25,509
"2152",0.8512,2020-07-11,509
"2153",0.8118,2020-07-27,509
"2154",0.6425,2020-08-12,509
"2155",0.7743,2020-08-28,509
"2156",0.8333,2020-09-13,509
"2157",0.8333,2020-09-29,509
"2158",0.3333,2020-10-15,509
"2159",0.6313,2020-10-31,509
"2160",0.7913,2020-11-16,509
"2161",0.8092,2020-12-02,509
"2162",0.8007,2020-12-18,509
"2163",0.7587,2021-01-01,509
"2164",0.7591,2021-01-17,509
"2165",0.7352,2021-02-02,509
"2166",0.674,2021-02-18,509
"2167",0.6391,2021-03-06,509
"2168",0.5446,2021-03-22,509
"2169",0.7818,2021-04-07,509
"2170",0.7371,2021-04-23,509
"2171",0.84,2021-05-09,509
"2172",0.8223,2021-05-25,509
"2173",0.8799,2021-06-10,509
"2174",0.6427,2021-06-26,509
"2175",0.8858,2021-07-12,509
"2176",0.8336,2021-07-28,509
"2177",0.2096,2021-08-13,509
"2178",0.9743,2021-08-29,509
"2179",0.7518,2021-09-14,509
"2180",0.8702,2021-09-30,509
"2181",0.7006,2021-10-16,509
"2182",0.8273,2021-11-01,509
"2183",0.8117,2021-11-17,509
"2184",0.8249,2021-12-03,509
"2185",0.8125,2021-12-19,509
"2186",0.7479,2022-01-01,509
"2187",0.7261,2022-01-17,509
"2188",0.7034,2022-02-02,509
"2189",0.6549,2022-02-18,509
"2190",0.5733,2022-03-06,509
"2191",0.562,2022-03-22,509
"2192",0.6485,2022-04-07,509
"2193",0.452,2022-04-23,509
"2194",0.8459,2022-05-09,509
"2195",0.8368,2022-05-25,509
"2196",0.8498,2022-06-10,509
"2197",0.7758,2022-06-26,509
"2198",0.8439,2022-07-12,509
"2199",0.8219,2022-07-28,509
"2200",0.6126,2022-08-13,509
"2201",0.7617,2022-08-29,509
"2202",0.6501,2022-09-14,509
"2203",0.83,2022-09-30,509
"2204",0.8475,2022-10-16,509
"2205",0.7766,2022-11-01,509
"2206",0.8393,2022-11-17,509
"2207",0.7888,2022-12-03,509
"2208",0.7743,2022-12-19,509
"2209",0.7136,2020-01-01,502
"2210",0.6746,2020-01-17,502
"2211",0.6232,2020-02-02,502
"2212",0.5691,2020-02-18,502
"2213",0.5457,2020-03-05,502
"2214",0.526,2020-03-21,502
"2215",0.5586,2020-04-06,502
"2216",0.5496,2020-04-22,502
"2217",0.318,2020-05-08,502
"2218",0.7543,2020-05-24,502
"2219",0.4754,2020-06-09,502
"2220",0.7866,2020-06-25,502
"2221",0.8328,2020-07-11,502
"2222",0.813,2020-07-27,502
"2223",0.4913,2020-08-12,502
"2224",0.7487,2020-08-28,502
"2225",0.8265,2020-09-13,502
"2226",0.3541,2020-09-29,502
"2227",0.5821,2020-10-15,502
"2228",0.8394,2020-10-31,502
"2229",0.8116,2020-11-16,502
"2230",0.7755,2020-12-02,502
"2231",0.7698,2020-12-18,502
"2232",0.7051,2021-01-01,502
"2233",0.6464,2021-01-17,502
"2234",0.6257,2021-02-02,502
"2235",0.5467,2021-02-18,502
"2236",0.5417,2021-03-06,502
"2237",0.5947,2021-03-22,502
"2238",0.755,2021-04-07,502
"2239",0.7585,2021-04-23,502
"2240",0.6777,2021-05-09,502
"2241",0.8224,2021-05-25,502
"2242",0.5915,2021-06-10,502
"2243",0.8135,2021-06-26,502
"2244",0.8325,2021-07-12,502
"2245",0.5279,2021-07-28,502
"2246",0.562,2021-08-13,502
"2247",0.6567,2021-08-29,502
"2248",0.7733,2021-09-14,502
"2249",0.7465,2021-09-30,502
"2250",0.8012,2021-10-16,502
"2251",0.8227,2021-11-01,502
"2252",0.7886,2021-11-17,502
"2253",0.7444,2021-12-03,502
"2254",0.6975,2021-12-19,502
"2255",0.6592,2022-01-01,502
"2256",0.6582,2022-01-17,502
"2257",0.5839,2022-02-02,502
"2258",0.5415,2022-02-18,502
"2259",0.534,2022-03-06,502
"2260",0.5402,2022-03-22,502
"2261",0.6783,2022-04-07,502
"2262",0.8117,2022-04-23,502
"2263",0.9176,2022-05-09,502
"2264",0.6193,2022-05-25,502
"2265",0.7999,2022-06-10,502
"2266",0.8186,2022-06-26,502
"2267",0.7358,2022-07-12,502
"2268",0.7966,2022-07-28,502
"2269",0.7889,2022-08-13,502
"2270",0.7197,2022-08-29,502
"2271",0.653,2022-09-14,502
"2272",0.78,2022-09-30,502
"2273",0.7214,2022-10-16,502
"2274",0.8104,2022-11-01,502
"2275",0.7919,2022-11-17,502
"2276",0.7464,2022-12-03,502
"2277",0.7491,2022-12-19,502
"2278",0.7111,2020-01-01,503
"2279",0.5913,2020-01-17,503
"2280",0.6168,2020-02-02,503
"2281",0.514,2020-02-18,503
"2282",0.5082,2020-03-05,503
"2283",0.5021,2020-03-21,503
"2284",0.4655,2020-04-06,503
"2285",0.4856,2020-04-22,503
"2286",0.3694,2020-05-08,503
"2287",0.531,2020-05-24,503
"2288",0.7144,2020-06-09,503
"2289",0.8242,2020-06-25,503
"2290",0.8219,2020-07-11,503
"2291",0.8188,2020-07-27,503
"2292",0.8213,2020-08-12,503
"2293",0.7998,2020-08-28,503
"2294",0.8628,2020-09-13,503
"2295",0.8724,2020-09-29,503
"2296",0.873,2020-10-15,503
"2297",0.8871,2020-10-31,503
"2298",0.7647,2020-11-16,503
"2299",0.8367,2020-12-02,503
"2300",0.7723,2020-12-18,503
"2301",0.7415,2021-01-01,503
"2302",0.6825,2021-01-17,503
"2303",0.6064,2021-02-02,503
"2304",0.5155,2021-02-18,503
"2305",0.5264,2021-03-06,503
"2306",0.4854,2021-03-22,503
"2307",0.5011,2021-04-07,503
"2308",0.7133,2021-04-23,503
"2309",0.7355,2021-05-09,503
"2310",0.7442,2021-05-25,503
"2311",0.8494,2021-06-10,503
"2312",0.8755,2021-06-26,503
"2313",0.8412,2021-07-12,503
"2314",0.843,2021-07-28,503
"2315",0.8614,2021-08-13,503
"2316",0.8695,2021-08-29,503
"2317",0.7746,2021-09-14,503
"2318",0.656,2021-09-30,503
"2319",0.8908,2021-10-16,503
"2320",0.8784,2021-11-01,503
"2321",0.8126,2021-11-17,503
"2322",0.7966,2021-12-03,503
"2323",0.7445,2021-12-19,503
"2324",0.6928,2022-01-01,503
"2325",0.5934,2022-01-17,503
"2326",0.5583,2022-02-02,503
"2327",0.5358,2022-02-18,503
"2328",0.5062,2022-03-06,503
"2329",0.5102,2022-03-22,503
"2330",0.5785,2022-04-07,503
"2331",0.7426,2022-04-23,503
"2332",0.8285,2022-05-09,503
"2333",0.8409,2022-05-25,503
"2334",0.8191,2022-06-10,503
"2335",0.8507,2022-06-26,503
"2336",0.8303,2022-07-12,503
"2337",0.7837,2022-07-28,503
"2338",0.8312,2022-08-13,503
"2339",0.8324,2022-08-29,503
"2340",0.8517,2022-09-14,503
"2341",0.8579,2022-09-30,503
"2342",0.8258,2022-10-16,503
"2343",0.8391,2022-11-01,503
"2344",0.7709,2022-11-17,503
"2345",0.8079,2022-12-03,503
"2346",0.7613,2022-12-19,503
"2347",0.8601,2020-01-01,508
"2348",0.1742,2020-01-17,508
"2349",0.8252,2020-02-02,508
"2350",0.8265,2020-02-18,508
"2351",0.8374,2020-03-05,508
"2352",0.8617,2020-03-21,508
"2353",0.7767,2020-04-06,508
"2354",0.2367,2020-04-22,508
"2355",0.8322,2020-05-08,508
"2356",0.412,2020-05-24,508
"2357",0.2395,2020-06-09,508
"2358",0.8397,2020-06-25,508
"2359",0.7986,2020-07-11,508
"2360",0.2402,2020-07-27,508
"2361",0.5094,2020-08-12,508
"2362",0.8027,2020-08-28,508
"2363",0.9313,2020-09-13,508
"2364",0.6958,2020-09-29,508
"2365",0.3931,2020-10-15,508
"2366",0.7083,2020-10-31,508
"2367",0.6516,2020-11-16,508
"2368",0.8242,2020-12-02,508
"2369",0.7684,2020-12-18,508
"2370",0.785,2021-01-01,508
"2371",0.8234,2021-01-17,508
"2372",0.8053,2021-02-02,508
"2373",0.846,2021-02-18,508
"2374",0.8171,2021-03-06,508
"2375",0.825,2021-03-22,508
"2376",0.2456,2021-04-07,508
"2377",0.6337,2021-04-23,508
"2378",0.8091,2021-05-09,508
"2379",0.7491,2021-05-25,508
"2380",0.8152,2021-06-10,508
"2381",0.7157,2021-06-26,508
"2382",0.9007,2021-07-12,508
"2383",0.6891,2021-07-28,508
"2384",0.5391,2021-08-13,508
"2385",0.4722,2021-08-29,508
"2386",0.9097,2021-09-14,508
"2387",0.8831,2021-09-30,508
"2388",0.6308,2021-10-16,508
"2389",0.7434,2021-11-01,508
"2390",0.6448,2021-11-17,508
"2391",0.86,2021-12-03,508
"2392",0.8461,2021-12-19,508
"2393",0.3464,2022-01-01,508
"2394",0.8087,2022-01-17,508
"2395",0.7777,2022-02-02,508
"2396",0.7849,2022-02-18,508
"2397",0.7273,2022-03-06,508
"2398",0.8068,2022-03-22,508
"2399",0.7192,2022-04-07,508
"2400",0.5777,2022-04-23,508
"2401",0.7674,2022-05-09,508
"2402",0.5731,2022-05-25,508
"2403",0.8629,2022-06-10,508
"2404",0.3652,2022-06-26,508
"2405",0.8457,2022-07-12,508
"2406",0.4951,2022-07-28,508
"2407",0.8952,2022-08-13,508
