"","week","507","112","201","110","306","106","205","504","402","407","603","505","301","506","610","608","118","103","117","308","102","602","408","611","108","607","203","215","706","401","511","304","510","303","120","501","701","214","705","115","604","107","114","509","206","502","307","209","605","207","302","609","702","208","601","104","119","606","216","210","406","101","204","409","405","202","109","404","503","403","410","212","703","704","105","113","508","305","116","213","111","211"
"1","2020-1",29.1968574,23.4345405,22.2017599,19.99377175,17.8704248,19.6301701,23.8418625,29.7007077,20.2592392,23.0530509,25.6981357,30.572907,20.375401,29.6280107,31.0094317,22.2203964,21.3102544,19.34906775,18.30347215,17.43029725,22.2781705,28.5020498,22.5801545,29.9893233,19.9179699,26.7939212,22.8894509,29.7802811,28.0237991,18.2178886,27.6077129,22.1798245,29.4301333,20.2579853,20.3233639,29.1373808,22.4640438,29.6620483,28.3831492,21.3102544,25.0375111,23.8354666,20.7415429,27.1164291,22.2985074,28.4051561,18.6597358,28.7983125,30.8408378,22.9908693,19.0756028,31.1158704,29.473644,20.8212606,29.4260421,25.4815973,24.2008044,30.6388389,28.0087938,29.2344305,20.7415429,22.2781705,25.4236566,21.8887421,20.8897013,23.8353558,22.5000347,20.2592392,28.4023835,21.8887421,29.0471509,20.2035931,28.0525765,22.8759382,23.9685617,21.8887421,25.3196747,22.8434621,27.3595927,30.0690133,19.2974617,21.5887987
"2","2020-2",29.5508440714286,23.6259719285714,22.4317,20.1732190714285,17.8429192857143,19.7899073571429,24.4284338571428,30.1442767142857,20.4140070714286,23.3013642142857,25.7962688571429,31.0365044285714,20.4576541428571,29.9520398571429,31.0403296428571,22.2781977857143,21.4204036428572,19.4800933571429,18.382732,17.5222942857143,22.4637733571429,29.1021760714286,22.8214473571429,30.4550638571429,19.9828899285714,26.8647286285714,23.1685512857143,29.8322546428571,28.2427698571429,18.3093844285714,28.2601772142857,22.1478914285714,29.5622277857143,20.3364995,20.4605037142857,29.8287205714286,22.2662042142857,29.753446,28.3250948571429,21.4204036428572,25.527152,24.1358910714286,20.8410362857143,27.6888854285714,22.5976437857143,29.1128567857143,18.6649652857143,29.3526324285714,30.9039862142857,23.5684134285714,19.09232275,31.3942473571429,29.4075192857143,20.9739315,29.9161268571428,25.7691529285714,24.3048606428571,30.7958174285714,27.9234353571428,29.1892639285714,20.8410362857143,22.4637733571429,26.0863,22.0375237857143,21.034082,23.9845113571429,22.727945,20.4140070714286,29.0171570714285,22.0375237857143,29.0910517857143,20.3235400357143,28.1038951428571,22.5686133571428,24.0661258571428,22.0375237857143,25.4446182142857,22.7610252142857,27.761801,30.1360757142857,19.3339832857143,21.6526547142857
"3","2020-3",29.8222,24.4126094285714,22.8046392857143,20.7364517142857,18.1925976428572,20.5079418571428,25.0973213571428,30.2643065,20.7371641428572,23.7495997857143,26.7582070714286,31.2726057142857,20.9545165714286,30.1004291428571,31.9051497857143,23.0473744285714,21.8634018571429,20.0484381428571,19.0051227857143,18.0869028214286,22.9570412857143,29.7195767142857,23.215498,31.1395732857143,20.3436119285714,27.7148452142857,23.5791974285714,29.9571451428572,28.1259141428571,18.5565781428571,28.6679686428571,22.477172,29.7239685,20.7574515714286,21.1413237857143,30.067004,22.3957209285714,29.8775638571428,28.0205668571428,21.8634018571429,26.1043934285714,24.7922984285714,21.1652986428572,28.0943477142857,23.0519760714286,29.4490117142857,18.9438811428572,30.0657801428572,31.734701,24.1948826428571,19.5232354642857,32.2557742142857,29.2285266428572,21.2961890714286,30.3082649285715,26.585881,25.1287937857143,31.491497,28.0251121428572,29.3393532857143,21.1652986428572,22.9570412857143,26.7920368571428,22.4385780714286,21.3811085,24.3709250714286,23.2470452857143,20.7371641428572,29.2082069285714,22.4385780714286,29.0638955714286,20.6595998571429,27.9217095,22.8888497142857,24.7089957857143,22.4385780714286,25.5713223571429,22.8978270714286,28.5279227142857,30.2612965714286,19.6278925714286,21.9785551428572
"4","2020-4",28.7145306428571,23.481802,21.8850446428571,19.9431046428571,17.7873225,19.7230725357143,23.9477443571428,29.120717,19.9306602142857,22.8791548571429,25.8694837142857,30.3056792857143,20.4777306428571,28.9714919285715,30.6750023571429,22.1845726428571,21.21916,19.4228577142857,18.3454847142857,17.6232185,22.159797,28.7773525,22.3488962142857,30.3657335714285,19.756246,26.8058426428572,22.5995155714286,28.9441557857143,27.540348,17.7888836428572,27.4868705714286,22.2855767857143,28.8228692857143,20.1771461428571,20.3579400714286,28.7536490714286,22.1677812857143,28.9356652857143,27.7682642142857,21.21916,25.0451897142857,23.7805551428571,20.5034308571429,27.1683946428571,21.9917237142857,28.1334591428571,18.4119513571429,29.0983239285714,30.7621387142857,23.0330491428571,19.3319108571428,31.070567,28.4944619285714,20.3976112857143,29.7578424285714,25.6495707857143,24.5380157857143,30.4490091428571,27.0886316428571,28.3188917857143,20.5034308571429,22.159797,25.6477931428572,21.7182334285714,20.6513195,23.3369385,22.37159,19.9306602142857,27.936207,21.7182334285714,28.0954413571428,19.7022812857143,27.5404590714286,22.7741652142857,23.8748198571428,21.7182334285714,24.5182092857143,22.7724242142857,27.6573222142857,29.4509624285714,19.057172,21.0150363571429
"5","2020-5",29.2280890714286,23.6466710714286,22.4062873571429,20.2330112142857,18.2064296428571,19.8941893571429,23.987038,29.6791464285714,20.5727782857143,23.1868411428571,25.5800020714286,30.5351175714286,20.5375301428571,29.6587223571428,31.083779,22.3680149285714,21.5762580714286,19.6202245,18.5185442857143,17.6016352142857,22.4701658571429,28.8484781428571,22.745221,30.3564529285714,20.1369034285714,26.9170340857143,23.0685347142857,29.9641875714286,28.4038710714286,18.666948,27.6185129285714,22.3984392142857,29.5011092857143,20.4506542142857,20.5857005714285,29.0457092857143,22.7882222857143,29.8446256428572,28.4451299285714,21.5762580714286,25.3846724285714,23.9654085714286,21.0585573571428,27.2427816428572,22.5822179285714,28.2800800714286,19.0365142857143,29.0965347142857,31.1128970714286,23.152214,19.2350676071428,31.3604124285714,29.7380676428571,21.1362237857143,29.7964335714286,25.7359475714286,24.4404773571428,30.9114667142857,28.2035275,29.2958178571429,21.0585573571428,22.4701658571429,25.6888481428572,22.1219838571429,21.1663514285714,24.2348987142857,22.6559377857143,20.5727782857143,28.1460815714286,22.1219838571429,29.18085,20.6095076428571,28.2570157142857,23.3839756428571,24.214126,22.1219838571429,25.5185255714286,23.2020982142857,27.6960412857143,30.2430063571429,19.6247043571429,22.0275118571429
"6","2020-6",30.2782753571429,24.3132893571429,22.6697515714286,20.63603675,17.6636366785714,20.5208026428572,24.7288682857143,30.7075582142857,20.7181064285714,23.4334482142857,25.5424217142857,32.223412,20.2780749285714,30.5805604285714,31.1867140714286,22.3339452142857,21.6324138571429,19.9098828214285,18.7783607142857,17.6234057142857,22.7026499285714,29.8434432857143,22.94186,31.5083652142857,19.7747470357143,27.0345705714286,23.4090135714286,30.5703038571429,27.577171,18.7695655714286,28.6855465714286,21.6599428571429,29.9924462142857,20.1505320714286,21.1670048571429,30.1584897857143,21.8555289285714,30.4946145714286,27.5152393571429,21.6324138571429,26.4708243571428,24.542581,21.0064667857143,28.4367505714286,23.0501327142857,29.4729352857143,18.5520982142857,30.1016003571429,31.517652,23.8676373571429,18.8698120714286,32.148378,29.2155555,21.3753583571429,31.2257338571428,26.5952776428571,24.5921198571429,31.5045847857143,28.0626865714286,29.3157563571428,21.0064667857143,22.7026499285714,26.6908132857143,22.1878203571428,21.2142077857143,24.8496662857143,22.9952041428572,20.7181064285714,29.5961601428571,22.1878203571428,28.7868725714286,20.9253408571429,27.0743806428572,22.4310172857143,24.7109686428572,22.1878203571428,26.3879600714286,22.3708342142857,28.8040023571428,31.0548902857143,19.2194660714286,22.2683092142857
"7","2020-7",30.4822457857143,24.6757437142857,22.9892465714286,20.9664280714286,17.8883055,20.8794832142857,25.1656563571429,31.3155919285715,21.0500417857143,23.7631181428572,25.9051232142857,32.5695043571428,20.6254822857143,31.0396507142857,31.5181793571429,22.7840543571429,21.9633208571429,20.2680582142857,19.0853944285714,18.0034511428571,23.0254999285714,30.2977381428572,23.2749141428571,31.806363,20.0879907857143,27.3653957428571,23.7195217857143,31.0853197857143,27.9857064285714,19.1152035714286,29.2183347142857,21.9789272857143,30.2951780714286,20.4710477142857,21.5063594285714,30.8777999285714,21.8124892142857,31.1809142142857,27.4565915,21.9633208571429,26.7973515714286,24.8885747142857,21.3468936428571,28.8892287857143,23.3250083571428,29.9863636428571,18.7904829285714,30.5343175714286,31.7984183571429,24.2729102857143,19.2722994285714,32.5450214285714,29.5599004285714,21.6802972142857,31.5079591428572,26.9497238571428,24.8212034285714,31.7083205,28.5114560714286,29.882928,21.3468936428571,23.0254999285714,27.1921023571429,22.5153384285714,21.5504885,25.0595042857143,23.3191995,21.0500417857143,30.1423922857143,22.5153384285714,29.3542941428572,21.1852787857143,27.2605420714286,22.4896569285714,25.0018095,22.5153384285714,26.8535608571428,22.6746014285714,29.1494022142857,31.4013035714286,19.5018336071429,22.4983341428571
"8","2020-8",30.8392257142857,25.0089590714286,23.1384612142857,21.1859102142857,17.8686000714286,21.154243,25.7697183571429,31.524056,21.1324581428571,23.9556283571428,26.1722246428572,32.6878077857143,20.7283385,31.2861525714286,31.9291425,23.0539961428571,22.0690410714286,20.4493312142857,19.0871757857143,18.1231717142857,23.2086710714286,31.0848608571428,23.4323914285714,32.34439,20.1295383928571,27.6401785857143,23.916514,31.1767044285714,27.8777410714286,19.1346292857143,29.8260688571429,21.9373005,30.4876124285714,20.5438344285714,21.6798848571428,31.1660842857143,21.7528872857143,31.2115322142857,27.4613397142857,22.0690410714286,27.3924076428572,25.2397155714286,21.3932517142857,29.3615176428571,23.5767017857143,30.4769802857143,18.7562134285714,31.2326540714286,32.1357675,24.8212800714286,19.2775491428572,32.7721997857143,29.363802,21.7800257857143,31.9994555714286,27.3831024285714,24.9097621428572,31.6773427142857,28.3974107857143,29.8429115,21.3932517142857,23.2086710714286,27.9518599285714,22.6257431428571,21.631969,25.2958197857143,23.5432737857143,21.1324581428571,30.378004,22.6257431428571,29.1496059285715,21.3079971428571,27.1221437857143,22.3930127857143,24.9957112142857,22.6257431428571,27.0218498571429,22.5571605714286,29.7234923571429,31.5244915,19.494048,22.6287596428572
"9","2020-9",30.7800487142857,24.6724632857143,23.1085360714286,21.0222856785714,17.9285725,20.8766879642857,25.4427294285714,31.0825810714286,21.1112072142857,23.8226455,25.7324628571428,32.471157,20.5913455714285,31.0084447142857,31.2300252142857,22.5830429285714,21.9483347142857,20.2578084285714,18.9632864285715,17.932613,23.0737641428571,30.6448200714285,23.3455260714286,31.9059674285714,20.059576,27.1557629142857,23.8840372142857,30.9065252142857,27.8779350714286,19.1609428571429,29.5061090714286,21.9023887142857,30.4103961428571,20.4538040714286,21.4544745,30.6224517857143,21.9059070714286,30.8404144285714,27.5118235,21.9483347142857,27.2505017142857,25.007806,21.3215902142857,29.2100163571428,23.6079342857143,30.2229899285715,18.8087940714286,30.7766712857143,31.5452157142857,24.592516,19.1331253928571,32.4113699285714,29.3999780714286,21.820142,31.7589044285714,26.9565564285714,24.6880678571428,31.4827855,28.3817374285714,29.6641737142857,21.3215902142857,23.0737641428571,27.5465345,22.5158002142857,21.5596489285714,25.4054558571428,23.3948099285714,21.1112072142857,30.094539,22.5158002142857,28.9856157142857,21.4180485714286,27.3166329285714,22.2558934285714,24.8476588571429,22.5158002142857,26.8147415714286,22.6097505,29.2654425714286,31.3367228571429,19.4877132142857,22.7622186428571
