index,0,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,301,302,303,304,305,306,307,308,401,402,403,404,405,406,407,408,409,410,501,502,503,504,505,506,507,508,509,510,511,601,602,603,604,605,606,607,608,609,610,611,701,702,703,704,705,706
2020-10,5037176.053019006,348219.83070636954,69520.3718774203,239361.0349896035,38332.762917344735,17858.279623591498,61753.05414359627,28348.97267683763,137398.49304696088,59594.64962468437,93139.79754835318,69967.71604954195,21726.142902492997,83853.23664910105,61168.894808715355,61374.896397057535,7148.55719900217,7763.122553418868,78198.22012594806,135427.2786592057,13146.974299120186,314752.10863699863,89555.73844909652,78167.0668339293,7342.05083024966,29637.076360249826,48916.18566809832,41130.513444497956,34047.80790108253,24011.497715203648,201513.3727692399,14450.929659852447,22230.033230716464,54680.45331720457,34361.78787451518,19243.741680088322,16727.474450448794,161030.73089681508,60598.96526040519,111478.38008796272,15989.227069340146,70163.59064714548,15071.64774810171,48221.61143353485,44583.665743319616,141786.60174268595,46643.496615878816,48751.99738302322,43184.81383307688,54547.05711894828,22810.369465101987,25868.290724165585,21283.74246546514,30155.41608507084,87089.09916560873,76641.4419868522,57332.91313992816,68774.19673999873,24344.11974588843,46405.18479918618,31681.012824353347,19904.857631096234,24578.552783470757,11471.95973921932,26248.62867445583,7109.703656320405,138138.77225892863,33609.45851320169,52790.285865959006,14602.781957143205,29555.171713963016,33237.53954901227,32031.56727814129,36373.39692292956,20996.90306309297,52060.967882441015,25737.358609978706,93302.37850092947,149586.7049987716,56960.43184414472,43181.264731852054,44255.631845835356,55484.53102883264
2020-11,5037553.557614113,348232.10468762007,69524.50751796269,239374.97732114294,38334.90918367549,17858.643667247376,61755.667327998184,28350.07662370616,137405.23324195162,59600.87161466167,93150.37556352295,69972.67238475577,21726.768331608466,83856.98725163305,61169.989250674786,61374.279357685446,7149.166174696828,7763.210265600112,78201.21296790038,135422.5754331649,13147.835277864166,314784.5351113216,89563.13021081353,78173.82361240826,7342.542759598806,29639.31247189787,48919.704666074955,41134.41125617134,34051.65949168933,24014.472132207557,201538.25497441352,14451.87121206627,22231.536613748987,54685.99635102181,34369.185799968094,19245.538212258714,16730.694574767505,161036.0879113772,60601.18450762166,111485.28221106462,15988.661326285379,70159.82916569567,15071.939941736646,48223.054955076965,44585.331094226734,141798.4203508471,46648.88047408393,48755.10709796123,43189.521397936864,54552.4987436333,22812.002936001743,25869.81134549361,21285.855735944515,30156.10152980483,87112.18662774659,76653.75893216602,57336.898171998335,68785.20127040872,24347.248291169173,46413.71017224769,31683.53217154176,19905.309602384856,24579.211164629094,11471.884215783752,26252.988191025768,7109.878944628073,138154.3200159494,33614.12725659152,52795.87613815652,14603.664366815654,29554.895668725738,33241.89088717642,32031.387732469266,36371.36009244813,21000.698644925054,52064.100234045945,25745.021479635492,93299.15246760676,149602.66625314017,56961.010051878555,43188.46584010192,44258.57196833633,55492.617083473
2020-12,5037931.090500812,348244.3791015013,69528.6434045268,239388.920464797,38337.05557017653,17859.007718324337,61758.28062298138,28351.180613563858,137411.9737675881,59607.09425424693,93160.95478005247,69977.62907106378,21727.39377872812,83860.73802192269,61171.0837122161,61373.66232451683,7149.775202269283,7763.297978772378,78204.20592439629,135417.87237046147,13148.696312992557,314816.96492629324,89570.5225826326,78180.58097494466,7343.034721908019,29641.548752260096,48923.22391720596,41138.309437228294,34055.51151799966,24017.446917666475,201563.14025195964,14452.812825627052,22233.040098452995,54691.539946744095,34376.5853181583,19247.33491214741,16733.915318976608,161041.44510415135,60603.403836111116,111492.18476150771,15988.095603248164,70156.0678858995,15072.232141036335,48224.49851983112,44586.996507340344,141810.23994414715,46654.264953724654,48758.217011256784,43194.22947596723,54557.94091117583,22813.636523875808,25871.33205620865,21287.96921625128,30156.786990119253,87135.28021040831,76666.0778569199,57340.88348105567,68796.20756164902,24350.37723850986,46422.23711155629,31686.051719074472,19905.761583936204,24579.869563423363,11471.808692845376,26257.34843164819,7110.054237257441,138169.86952289706,33618.79664852392,52801.467002340665,14604.546829809922,29554.61962606672,33246.24279500199,32031.208187803637,36369.323376024746,21004.49491287935,52067.23277411503,25752.68663078403,93295.92654582774,149618.62921061224,56961.58826548178,43195.66814924205,44261.5122861643,55500.704316536954
2020-13,5038308.65168122,348256.6539480286,69532.7795371273,239402.86442061307,38339.2020768546,17859.371776822532,61760.89402855055,28352.284646412394,137418.71462388654,59613.31754350799,93171.5351980782,69982.58610849085,21728.019243852486,83864.48895997746,61172.17819333968,61373.04529755163,7150.384281723955,7763.385692935676,78207.19899544012,135413.1694710897,13149.557404509053,314849.3980822578,89577.91556460412,78187.33892158896,7343.526717179505,29643.78520134925,48926.74342150958,41142.20798770381,34059.36398006281,24020.42207162604,201588.02860225752,14453.754500538791,22234.543684835367,54697.08410442841,34383.9864294287,19249.131779770076,16737.13668319543,161046.8024751434,60605.623245876515,111499.08773931842,15987.529900227793,70152.30680774614,15072.524346000884,48225.942127798626,44588.66198266278,141822.06052266827,46659.650054872705,48761.32712292256,43198.938067223884,54563.38362163002,22815.27022873256,25872.852856315956,21290.082906406267,30157.472466014475,87158.3799152164,76678.398761432,57344.869067119405,68807.21561400137,24353.506587962165,46430.76561739974,31688.571466967405,19906.21357575051,24580.527979854043,11471.733170404192,26261.709396443348,7110.229534208613,138185.42077996852,33623.466689089,52807.05845857412,14605.429346129227,29554.34358598594,33250.59527256355,32031.028644144408,36367.28677365302,21008.291867079875,52070.365502659624,25760.35406410359,93292.70073558853,149634.59387136952,56962.16648495449,43202.87165947268,44264.45279933227,55508.79272819622
2020-14,5038686.241157458,348268.9292272171,69536.9159157788,239416.8091886384,38341.3487037164,17859.735842742113,61763.50754471039,28353.388722253443,137425.45581086318,59619.54148251267,93182.11681773659,69987.54349706187,21728.644726982075,83868.24006580484,61173.272694045845,61372.42827678978,7150.993413065262,7763.473408090021,78210.1921810363,135408.466735044,13150.418552417343,314881.83457955945,89585.30915677841,78194.09745239165,7344.018745415476,29646.021819178044,48930.263179003996,41146.10690763292,34063.216877928084,24023.3975941319,201612.92002568665,14454.696236805477,22236.047372902973,54702.62882413173,34391.38913412229,19250.92881514237,16740.35866754333,161052.16002435924,60607.84273692086,111505.99114452327,15986.964217223562,70148.54593122478,15072.816556630401,48227.38577898076,44590.327520196355,141833.8820864925,46665.03577759983,48764.43743297119,43203.647171762816,54568.82687505002,22816.904050580368,25874.373745820776,21292.19680643031,30158.15795749083,87181.4857437939,76690.72164602044,57348.85493020881,68818.22542774756,24356.636339577773,46439.29569006581,31691.091415236508,19906.665577828,24581.186413921594,11471.657648460194,26266.071085531512,7110.404835481694,138200.9737873608,33628.13737837684,52812.65050691961,14606.31191577679,29554.067548483374,33254.948319935684,32030.849101491574,36365.250285326554,21012.08950765069,52073.49841969105,25768.02378027366,93289.4750368853,149650.5602355938,56962.74471029673,43210.076370994146,44267.39350785321,55516.882318622556
2020-15,5039063.858931649,348281.20493908215,69541.05254049595,239430.7547689204,38343.49545076868,17860.099916083236,61766.12117146555,28354.49284108868,137432.19732853427,59625.7660713288,93192.6996391641,69992.50123680168,21729.270228117402,83871.99133941236,61174.36721433498,61371.81126223121,7151.602596297625,7763.561124235421,78213.18548118918,135403.76416231864,13151.279756721124,314914.2744185425,89592.70335920586,78200.85656740326,7344.510806618138,29648.258605759227,48933.783189707436,41150.00619705062,34067.070211644765,24026.37348522971,201637.81452262646,14455.638034431116,22237.551162662705,54708.17410591103,34398.79343258212,19252.726018279955,16743.581272139676,161057.5177518049,60610.062309247085,111512.89497714867,15986.398554234756,70144.78525632463,15073.108772924998,48228.82947337882,44591.99311994341,141845.70463570202,46670.422121977754,48767.54794141534,43208.35678963995,54574.270671490005,22818.537989427623,25875.894724728383,21294.310916344253,30158.843464548685,87204.59769776423,76703.04651100346,57352.84107034313,68829.23700316944,24359.76649340836,46447.82732984238,31693.61156389771,19907.117590168917,24581.844865626506,11471.582127013382,26270.433499032984,7110.5801410767945,138216.52854527085,33632.80871647757,52818.24314743979,14607.194538755832,29553.791513558997,33259.301937193,32030.66955984512,36363.213911038976,21015.887834715864,52076.63152522066,25775.695779973914,93286.24944971419,149666.5283034668,56963.32294150856,43217.28228400677,44270.334411740085,55524.973087987775
2020-16,5039441.505005911,348293.481083639,69545.18941129338,239444.70116150624,38345.64231801816,17860.463996846043,61768.734908820734,28355.59700291978,137438.93917691597,59631.991310024234,93203.28366249724,69997.45932773518,21729.895747258997,83875.7427808075,61175.461754207405,61371.194253875874,7152.211831425464,7763.648841371886,78216.17889590318,135399.06175290793,13152.141017424085,314946.7175995511,89600.09817193681,78207.61626667423,7345.002900789701,29650.495561105516,48937.30345363812,41153.905855991936,34070.92398126217,24029.34974496513,201662.7120934565,14456.579893419703,22239.055054121425,54713.71994982326,34406.19932515131,19254.523389198486,16746.80449710388,161062.87565748623,60612.2819628582,111519.7992372211,15985.832911260673,70141.02478303487,15073.400994884785,48230.273210994106,44593.65878190623,141857.52817037897,46675.80908807825,48770.65864826765,43213.06692091126,54579.71501100416,22820.172045282692,25877.415793044016,21296.425236168932,30159.528987188387,87227.71577875121,76715.3733566993,57356.82748754163,68840.2503405489,24362.897049505616,46456.36053701733,31696.131912966935,19907.569612773485,24582.503334969235,11471.50660606375,26274.79663706807,7110.755450994019,138232.08505389577,33637.48070348131,52823.8363801974,14608.077215069581,29553.515481212788,33263.6561244101,32030.490019205048,36361.17765078389,21019.6868483995,52079.76481925979,25783.37006388424,93283.02397407133,149682.49807517033,56963.90117859003,43224.48939871091,44273.275511005886,55533.065036463675
2020-17,5039819.179382365,348305.75766090286,69549.32652818575,239458.64836644326,38347.789305471575,17860.828085030687,61771.34875678061,28356.701207748418,137445.68135602455,59638.217198666825,93213.86888787248,70002.41776988724,21730.521284407372,83879.4943899978,61176.55631366349,61370.5772517237,7152.821118453201,7763.736559499431,78219.17242518267,135394.35950680624,13153.002334529921,314979.1641229296,89607.49359502169,78214.37655025511,7345.495027932375,29652.73268522965,48940.82397081424,41157.80588449187,34074.77818682959,24032.326373383814,201687.61273855626,14457.521813775233,22240.559047286017,54719.266355925436,34413.60681217309,19256.32092791363,16750.028342555364,161068.23374140917,60614.50169775717,111526.70392476705,15985.267288300602,70137.26451134469,15073.693222509874,48231.716991827896,44595.324506087185,141869.35269060548,46681.19667597306,48773.7695535408,43217.7775656327,54585.15989364664,22821.806218153957,25878.936950772935,21298.53976592519,30160.2145254103,87250.83998837914,76727.70218342631,57360.81418182355,68851.26544016786,24366.028007921243,46464.89531187863,31698.652462460133,19908.021645641944,24583.161821950263,11471.431085611295,26279.160499757116,7110.930765233473,138247.64331343255,33642.15333947821,52829.43020525514,14608.959944721255,29553.239451444715,33268.01088166162,32030.31047957135,36359.141504554915,21023.486548825706,52082.89830181978,25791.04663268472,93279.79860995286,149698.46955088616,56964.47942154122,43231.69771530696,44276.216805663586,55541.15816422208
2020-18,5040196.8820631355,348318.0346708891,69553.46389118765,239472.5963837789,38349.936413135656,17861.19218063733,61773.96271534985,28357.805455576265,137452.42386587622,59644.443737324415,93224.45531542637,70007.37656328276,21731.146839563047,83883.24616699074,61177.650892703576,61369.96025577462,7153.430457385255,7763.824278618065,78222.16606903201,135389.6574240079,13153.863708042329,315011.6139890224,89614.8896285108,78221.13741819638,7345.987188048369,29654.969978144367,48944.34474125404,41161.70628258546,34078.63282839637,24035.30337053145,201712.51645830538,14458.463795501712,22242.063142163355,54724.81332427453,34421.01589399072,19258.118634441053,16753.25280861357,161073.5920035797,60616.72151394699,111533.60903981293,15984.701685353833,70133.50444124328,15073.98545580037,48233.1608158815,44596.990292488576,141881.17819646373,46686.58488573398,48776.88065724741,43222.48872386024,54590.605319471644,22823.4405080498,25880.4581979204,21300.654505633873,30160.90007921477,87273.97032827274,76740.03299150284,57364.801153208165,68862.28230230829,24369.159368706936,46473.43165471429,31701.17321239324,19908.473688774524,24583.820326570065,11471.355565656015,26283.525087220474,7111.106083795265,138263.20332407826,33646.82662455841,52835.02462267574,14609.842727714082,29552.963424254765,33272.366209022155,32030.130940944025,36357.10547234566,21027.28693611864,52086.03197291199,25798.72548705565,93276.57335735495,149714.44273079612,56965.05767036217,43238.90723399538,44279.15829572618,55549.25247143488
2020-19,5040574.613050339,348330.3121136128,69557.60150031377,239486.54521356037,38352.083641017125,17861.556283666112,61776.576784533165,28358.909746404996,137459.1667064872,59650.670926064886,93235.0429452954,70012.3357079466,21731.772412726536,83886.99811179383,61178.745491328016,61369.34326602858,7154.039848226052,7763.911998727799,78225.15982745562,135384.95550450723,13154.725137964999,315044.0671981738,89622.2862724546,78227.89887054857,7346.47938113989,29657.207439862403,48947.865764975744,41165.607050307735,34082.48790601181,24038.2807364537,201737.42325308346,14459.405838603128,22243.567338760324,54730.36085492754,34428.42657094755,19259.916508796417,16756.477895397973,161078.95044400368,60618.941411430606,111540.51458238528,15984.136102419663,70129.74457271984,15074.277694756385,48234.60468315619,44598.65614111273,141893.0046880358,46691.973717432775,48779.99195940018,43227.200395649874,54596.051288533345,22825.0749149786,25881.979534491667,21302.769455315825,30161.585648602155,87297.10680005715,76752.36578124732,57368.788401714744,68873.30092725222,24372.291131914408,46481.96956581236,31703.694162782194,19908.925742171454,24584.478848829105,11471.280046197906,26287.89039957851,7111.281406679501,138278.76508602998,33651.500558812084,52840.619632521935,14610.725564051281,29552.687399642906,33276.722106566354,32029.95140332306,36355.069554149755,21031.088010402447,52089.16583254773,25806.40662767751,93273.34821627373,149730.4176150821,56965.63592505295,43246.1179549766,44282.09998120663,55557.34795827393
2020-20,5040952.3723461,348342.58998908923,69561.73935557876,239500.494855835,38354.230989122734,17861.920394117187,61779.190964335205,28360.014080236295,137465.9098778737,59656.89876495611,93245.63177761617,70017.29520390363,21732.398003898365,83890.75022441457,61179.840109537145,61368.72628248551,7154.64929098001,7763.9997198286455,78228.15370045787,135380.25374829854,13155.586624301628,315076.5237507282,89629.68352690342,78234.6609073622,7346.971607209149,29659.445070396483,48951.38704199755,41169.5081876937,34086.34341972525,24041.258471196255,201762.3331232703,14460.347943083489,22245.071637083805,54735.90894794147,34435.83884338701,19261.7145509954,16759.703603028065,161084.30906268704,60621.16139021102,111547.42055251049,15983.570539497377,70125.98490576356,15074.569939378027,48236.04859365329,44600.32205196198,141904.83216540396,46697.36317114124,48783.103460011735,43231.912581057564,54601.497800885954,22826.709438948736,25883.50096049199,21304.884614991894,30162.271233572807,87320.24940535794,76764.70055297822,57372.77592736253,68884.32131528169,24375.42329759538,46490.50904546096,31706.21531364294,19909.377805832977,24585.137388727857,11471.204527236965,26292.256436951626,7111.456733886286,138294.32859948487,33656.175142329404,52846.215234856456,14611.608453736073,29552.411377609114,33281.078574368876,32029.77186670845,36353.0337499608,21034.88977180133,52092.299880738385,25814.090055230987,93270.12318670534,149746.3942039259,56966.21418561362,43253.32987845115,44285.041862117934,55565.44462491118
