"","  0","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","301","302","303","304","305","306","307","308","401","402","403","404","405","406","407","408","409","410","501","502","503","504","505","506","507","508","509","510","511","601","602","603","604","605","606","607","608","609","610","611","612","613","701","702","703","704","705","706","week"
"10",5041907.53103279,348351.93404918,69563.3360327869,239573.968491803,38365.4667704918,17867.1713278689,61807.9492459016,28365.0356065574,137497.188508197,59668.3400655738,93269.2828032787,70044.6451311475,21744.4869180328,83903.0815573771,61201.8936721311,61383.4238852459,7155.30049180328,7767.43390163934,78251.6729508197,135408.933081967,13160.7660983607,315067.660032787,89591.4404426229,78239.7290983607,7348.57119672131,29662.7611311475,48956.639704918,41179.2020983607,34084.9370327869,24038.7586885246,201833.101196721,14466.5620491803,22248.9731147541,54767.5143278688,34436.3594262295,19273.0060819672,16753.1798688525,161130.955114754,60650.5375737705,111584.127163934,15988.5162131148,70150.2803442623,15079.9506065574,48257.4547704918,44618.698295082,141914.787868852,46705.2952786885,48794.4332295082,43246.0780491803,54603.0667213115,22835.5865081967,25898.1324590164,21313.9198360656,30175.1782459016,87302.8271639344,76790.2355901639,57373.5017540984,68889.2938360656,24377.8583934426,46484.6265409836,31724.7240983607,19914.6925409836,24595.3945409836,11484.4982622951,26317.2983770492,7102.00337704918,138263.894606557,33651.273557377,52863.7933278689,14612.937,29567.7924262295,33290.0374426229,32050.7136885246,36375.5460163934,21029.8706557377,52114.5110327869,25812.9754098361,4741.516,12706.8449508197,93317.0168852459,149818.912983607,56912.2158032787,43265.1663278689,44311.4981803279,55597.3500163934,"2020-10"
"11",5042489.12664481,348370.252800546,69569.4628114754,239596.515338798,38368.9356530055,17867.8529480874,61812.5925027322,28366.7992622951,137507.972161202,59677.8017896175,93285.4829644809,70052.6929125683,21745.7430546448,83908.9416284153,61204.1170519126,61382.9235765027,7156.21383879781,7767.6583989071,78256.7295327869,135402.801445355,13162.1761010929,315115.069311475,89601.245204918,78249.8027677596,7349.33903551913,29666.141079235,48961.9600300546,41185.2006010929,34090.5574781421,24043.0590409836,201871.622368852,14468.1193005464,22251.2922568306,54776.5387814208,34447.2255491803,19275.9604453552,16757.723920765,161140.133090164,60654.618784153,111595.297557377,15987.8201912568,70145.4124371585,15080.5300956284,48260.1734863388,44621.6589699454,141932.439420765,46713.4263142076,48799.3211803279,43253.3893005464,54611.1080191257,22838.2349945355,25900.7753606557,21317.2767759563,30176.5455027322,87336.1805573771,76809.028773224,57379.3818306011,68905.5891092896,24382.5219043716,46496.9753060109,31728.9422677596,19915.5053060109,24596.6483060109,11484.7563251366,26324.3940819672,7101.99874863388,138285.895262295,33657.9946284153,52872.4969480874,14614.2716666667,29567.813215847,33296.678204918,32051.0310409836,36373.1698224044,21035.3020628415,52119.7348114754,25824.1690601093,4742.0095,12711.6950327869,93313.5672431694,149844.383344262,56911.5669644809,43276.0667814208,44316.5567131148,55610.1113224044,"2020-11"
"12",5043070.72225683,348388.571551913,69575.5895901639,239619.062185792,38372.4045355191,17868.534568306,61817.2357595628,28368.5629180328,137518.755814208,59687.2635136612,93301.6831256831,70060.7406939891,21746.9991912568,83914.8016994536,61206.340431694,61382.4232677596,7157.12718579235,7767.88289617486,78261.7861147541,135396.669808743,13163.5861038251,315162.478590164,89611.0499672131,78259.8764371585,7350.10687431694,29669.5210273224,48967.2803551913,41191.1991038251,34096.1779234973,24047.3593934426,201910.143540984,14469.6765519126,22253.6113989071,54785.5632349727,34458.0916721311,19278.9148087432,16762.2679726776,161149.311065574,60658.6999945355,111606.46795082,15987.1241693989,70140.5445300546,15081.1095846995,48262.8922021858,44624.6196448087,141950.090972678,46721.5573497268,48804.2091311475,43260.7005519126,54619.1493169399,22840.8834808743,25903.4182622951,21320.633715847,30177.9127595628,87369.5339508197,76827.8219562842,57385.2619071038,68921.8843825137,24387.1854153005,46509.3240710383,31733.1604371585,19916.3180710383,24597.9020710383,11485.0143879781,26331.4897868852,7101.99412021858,138307.895918033,33664.7156994536,52881.200568306,14615.6063333333,29567.8340054645,33303.3189672131,32051.3483934426,36370.7936284153,21040.7334699454,52124.9585901639,25835.3627103825,4742.503,12716.5451147541,93310.1176010929,149869.853704918,56910.9181256831,43286.9672349727,44321.6152459016,55622.8726284153,"2020-12"
"13",5043652.31786885,348406.890303279,69581.7163688525,239641.609032787,38375.8734180328,17869.2161885246,61821.8790163934,28370.3265737705,137529.539467213,59696.7252377049,93317.8832868852,70068.7884754098,21748.2553278689,83920.6617704918,61208.5638114754,61381.9229590164,7158.04053278689,7768.10739344262,78266.8426967213,135390.538172131,13164.9961065574,315209.887868852,89620.8547295082,78269.9501065574,7350.87471311475,29672.9009754098,48972.6006803279,41197.1976065574,34101.7983688525,24051.6597459016,201948.664713115,14471.2338032787,22255.9305409836,54794.5876885246,34468.957795082,19281.8691721311,16766.8120245902,161158.489040984,60662.781204918,111617.638344262,15986.428147541,70135.6766229508,15081.6890737705,48265.6109180328,44627.5803196721,141967.74252459,46729.6883852459,48809.0970819672,43268.0118032787,54627.1906147541,22843.5319672131,25906.0611639344,21323.9906557377,30179.2800163934,87402.8873442623,76846.6151393443,57391.1419836066,68938.1796557377,24391.8489262295,46521.6728360656,31737.3786065574,19917.1308360656,24599.1558360656,11485.2724508197,26338.5854918033,7101.98949180328,138329.896573771,33671.4367704918,52889.9041885246,14616.941,29567.854795082,33309.9597295082,32051.6657459016,36368.4174344262,21046.1648770492,52130.1823688525,25846.5563606557,4742.9965,12721.3951967213,93306.6679590164,149895.324065574,56910.2692868852,43297.8676885246,44326.6737786885,55635.6339344262,"2020-13"
"14",5044233.91348087,348425.209054645,69587.843147541,239664.155879781,38379.3423005465,17869.8978087432,61826.522273224,28372.0902295082,137540.323120219,59706.1869617486,93334.0834480874,70076.8362568306,21749.5114644809,83926.5218415301,61210.7871912568,61381.4226502732,7158.95387978142,7768.33189071038,78271.8992786885,135384.406535519,13166.4061092896,315257.297147541,89630.6594918033,78280.0237759563,7351.64255191257,29676.2809234973,48977.9210054645,41203.1961092896,34107.4188142077,24055.9600983607,201987.185885246,14472.7910546448,22258.2496830601,54803.6121420765,34479.8239180328,19284.8235355191,16771.3560765027,161167.667016393,60666.8624153005,111628.808737705,15985.7321256831,70130.808715847,15082.2685628415,48268.3296338798,44630.5409945355,141985.394076503,46737.819420765,48813.9850327869,43275.3230546448,54635.2319125683,22846.1804535519,25908.7040655738,21327.3475956284,30180.647273224,87436.2407377049,76865.4083224044,57397.0220601093,68954.4749289617,24396.5124371585,46534.0216010929,31741.5967759563,19917.9436010929,24600.4096010929,11485.5305136612,26345.6811967213,7101.98486338798,138351.897229508,33678.1578415301,52898.6078087432,14618.2756666667,29567.8755846995,33316.6004918033,32051.9830983607,36366.0412404372,21051.596284153,52135.406147541,25857.750010929,4743.49,12726.2452786885,93303.2183169399,149920.794426229,56909.6204480874,43308.7681420765,44331.7323114754,55648.3952404372,"2020-14"
"15",5044815.5090929,348443.527806011,69593.9699262295,239686.702726776,38382.8111830601,17870.5794289617,61831.1655300546,28373.8538852459,137551.106773224,59715.6486857923,93350.2836092896,70084.8840382514,21750.7676010929,83932.3819125683,61213.0105710383,61380.9223415301,7159.86722677596,7768.55638797814,78276.9558606557,135378.274898907,13167.8161120219,315304.70642623,89640.4642540984,78290.0974453552,7352.41039071038,29679.6608715847,48983.2413306011,41209.1946120219,34113.0392595628,24060.2604508197,202025.707057377,14474.3483060109,22260.5688251366,54812.6365956284,34490.6900409836,19287.7778989071,16775.9001284153,161176.844991803,60670.9436256831,111639.979131148,15985.0361038251,70125.9408087432,15082.8480519126,48271.0483497268,44633.5016693989,142003.045628415,46745.9504562842,48818.8729836066,43282.6343060109,54643.2732103825,22848.8289398907,25911.3469672131,21330.7045355191,30182.0145300546,87469.5941311475,76884.2015054645,57402.902136612,68970.7702021858,24401.1759480874,46546.3703661202,31745.8149453552,19918.7563661202,24601.6633661202,11485.7885765027,26352.7769016393,7101.98023497268,138373.897885246,33684.8789125683,52907.3114289618,14619.6103333333,29567.8963743169,33323.2412540984,32052.3004508197,36363.6650464481,21057.0276912568,52140.6299262295,25868.9436612022,4743.9835,12731.0953606557,93299.7686748634,149946.264786885,56908.9716092896,43319.6685956284,44336.7908442623,55661.1565464481,"2020-15"
"16",5045397.10470492,348461.846557377,69600.096704918,239709.249573771,38386.2800655738,17871.2610491803,61835.8087868852,28375.6175409836,137561.89042623,59725.1104098361,93366.4837704918,70092.9318196721,21752.0237377049,83938.2419836066,61215.2339508197,61380.4220327869,7160.78057377049,7768.7808852459,78282.0124426229,135372.143262295,13169.2261147541,315352.115704918,89650.2690163934,78300.1711147541,7353.1782295082,29683.0408196721,48988.5616557377,41215.1931147541,34118.659704918,24064.5608032787,202064.228229508,14475.905557377,22262.8879672131,54821.6610491803,34501.5561639344,19290.7322622951,16780.4441803279,161186.022967213,60675.0248360656,111651.14952459,15984.3400819672,70121.0729016393,15083.4275409836,48273.7670655738,44636.4623442623,142020.697180328,46754.0814918033,48823.7609344262,43289.945557377,54651.3145081967,22851.4774262295,25913.9898688525,21334.0614754098,30183.3817868852,87502.9475245902,76902.9946885246,57408.7822131148,68987.0654754098,24405.8394590164,46558.7191311475,31750.0331147541,19919.5691311475,24602.9171311475,11486.0466393443,26359.8726065574,7101.97560655738,138395.898540984,33691.5999836066,52916.0150491803,14620.945,29567.9171639344,33329.8820163934,32052.6178032787,36361.288852459,21062.4590983607,52145.853704918,25880.1373114754,4744.477,12735.945442623,93296.3190327869,149971.735147541,56908.3227704918,43330.5690491803,44341.8493770492,55673.917852459,"2020-16"
"17",5045978.70031694,348480.165308743,69606.2234836066,239731.796420765,38389.7489480874,17871.9426693989,61840.4520437158,28377.3811967213,137572.674079235,59734.5721338798,93382.683931694,70100.9796010929,21753.2798743169,83944.1020546448,61217.4573306011,61379.9217240437,7161.69392076503,7769.00538251366,78287.0690245902,135366.011625683,13170.6361174863,315399.524983607,89660.0737786885,78310.244784153,7353.94606830601,29686.4207677596,48993.8819808743,41221.1916174863,34124.2801502732,24068.8611557377,202102.749401639,14477.4628087432,22265.2071092896,54830.6855027322,34512.4222868852,19293.6866256831,16784.9882322404,161195.200942623,60679.1060464481,111662.319918033,15983.6440601093,70116.2049945355,15084.0070300546,48276.4857814208,44639.4230191257,142038.34873224,46762.2125273224,48828.6488852459,43297.2568087432,54659.3558060109,22854.1259125683,25916.6327704918,21337.4184153005,30184.7490437158,87536.3009180328,76921.7878715847,57414.6622896175,69003.3607486339,24410.5029699454,46571.0678961749,31754.251284153,19920.3818961749,24604.1708961749,11486.3047021858,26366.9683114754,7101.97097814208,138417.899196721,33698.3210546448,52924.7186693989,14622.2796666667,29567.9379535519,33336.5227786885,32052.9351557377,36358.9126584699,21067.8905054645,52151.0774836066,25891.3309617486,4744.9705,12740.7955245902,93292.8693907104,149997.205508197,56907.673931694,43341.4695027322,44346.9079098361,55686.6791584699,"2020-17"
"18",5046560.29592896,348498.484060109,69612.3502622951,239754.34326776,38393.2178306011,17872.6242896175,61845.0953005464,28379.144852459,137583.45773224,59744.0338579235,93398.8840928962,70109.0273825137,21754.536010929,83949.9621256831,61219.6807103825,61379.4214153005,7162.60726775956,7769.22987978142,78292.1256065574,135359.879989071,13172.0461202186,315446.934262295,89669.8785409836,78320.3184535519,7354.71390710383,29689.800715847,48999.2023060109,41227.1901202186,34129.9005956284,24073.1615081967,202141.27057377,14479.0200601093,22267.5262513661,54839.7099562841,34523.2884098361,19296.640989071,16789.532284153,161204.378918033,60683.1872568306,111673.490311475,15982.9480382514,70111.3370874317,15084.5865191257,48279.2044972678,44642.3836939891,142056.000284153,46770.3435628415,48833.5368360656,43304.5680601093,54667.3971038251,22856.7743989071,25919.2756721311,21340.7753551913,30186.1163005464,87569.6543114754,76940.5810546448,57420.5423661202,69019.6560218579,24415.1664808743,46583.4166612022,31758.4694535519,19921.1946612022,24605.4246612022,11486.5627650273,26374.0640163934,7101.96634972678,138439.899852459,33705.0421256831,52933.4222896175,14623.6143333333,29567.9587431694,33343.1635409836,32053.2525081967,36356.5364644809,21073.3219125683,52156.3012622951,25902.5246120219,4745.464,12745.6456065574,93289.4197486339,150022.675868852,56907.0250928962,43352.3699562842,44351.966442623,55699.4404644809,"2020-18"
"19",5047141.89154098,348516.802811475,69618.4770409836,239776.890114754,38396.6867131148,17873.3059098361,61849.7385573771,28380.9085081967,137594.241385246,59753.4955819672,93415.0842540984,70117.0751639344,21755.792147541,83955.8221967213,61221.9040901639,61378.9211065574,7163.5206147541,7769.45437704918,78297.1821885246,135353.748352459,13173.4561229508,315494.343540984,89679.6833032787,78330.3921229508,7355.48174590164,29693.1806639344,49004.5226311475,41233.1886229508,34135.5210409836,24077.4618606557,202179.791745902,14480.5773114754,22269.8453934426,54848.7344098361,34534.1545327869,19299.595352459,16794.0763360656,161213.556893443,60687.2684672131,111684.660704918,15982.2520163934,70106.4691803279,15085.1660081967,48281.9232131148,44645.3443688525,142073.651836066,46778.4745983607,48838.4247868852,43311.8793114754,54675.4384016393,22859.4228852459,25921.9185737705,21344.132295082,30187.483557377,87603.007704918,76959.3742377049,57426.4224426229,69035.951295082,24419.8299918033,46595.7654262295,31762.6876229508,19922.0074262295,24606.6784262295,11486.8208278689,26381.1597213115,7101.96172131148,138461.900508197,33711.7631967213,52942.1259098361,14624.949,29567.9795327869,33349.8043032787,32053.5698606557,36354.1602704918,21078.7533196721,52161.5250409836,25913.7182622951,4745.9575,12750.4956885246,93285.9701065574,150048.146229508,56906.3762540984,43363.2704098361,44357.0249754098,55712.2017704918,"2020-19"
"20",5047723.487153,348535.121562842,69624.6038196721,239799.436961749,38400.1555956284,17873.9875300546,61854.3818142076,28382.6721639344,137605.025038251,59762.9573060109,93431.2844153005,70125.1229453552,21757.048284153,83961.6822677596,61224.1274699454,61378.4207978142,7164.43396174863,7769.67887431694,78302.2387704918,135347.616715847,13174.8661256831,315541.752819672,89689.4880655738,78340.4657923497,7356.24958469945,29696.5606120219,49009.8429562842,41239.1871256831,34141.1414863388,24081.7622131148,202218.312918033,14482.1345628415,22272.1645355191,54857.758863388,34545.0206557377,19302.549715847,16798.6203879781,161222.734868852,60691.3496775956,111695.831098361,15981.5559945355,70101.601273224,15085.7454972678,48284.6419289617,44648.3050437158,142091.303387978,46786.6056338798,48843.3127377049,43319.1905628415,54683.4796994535,22862.0713715847,25924.5614754098,21347.4892349727,30188.8508142076,87636.3610983606,76978.167420765,57432.3025191257,69052.246568306,24424.4935027322,46608.1141912568,31766.9057923497,19922.8201912568,24607.9321912568,11487.0788907104,26388.2554262295,7101.95709289617,138483.901163934,33718.4842677596,52950.8295300546,14626.2836666667,29568.0003224044,33356.4450655738,32053.8872131148,36351.7840765027,21084.184726776,52166.7488196721,25924.9119125683,4746.451,12755.3457704918,93282.5204644809,150073.616590164,56905.7274153005,43374.170863388,44362.0835081967,55724.9630765027,"2020-20"
