date,keyword,value,region,region_name,group
2025-07-09,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-10,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-11,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-12,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-13,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-14,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-15,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-16,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-17,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-18,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-19,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-20,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-21,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-22,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-23,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-24,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-25,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-26,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-27,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-28,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-29,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-30,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-07-31,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-01,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-02,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-03,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-04,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-05,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-06,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-07,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-08,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-09,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-10,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-11,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-12,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-13,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-14,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-15,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-16,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-17,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-18,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-19,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-20,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-21,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-22,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-23,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-24,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-25,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-26,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-27,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-28,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-29,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-30,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-08-31,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-01,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-02,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-03,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-04,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-05,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-06,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-07,aedes aegypti,6.25,CR-SJ,san_jose,dengue_spread
2025-09-08,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-09,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-10,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-11,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-12,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-13,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-14,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-15,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-16,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-17,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-18,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-19,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-20,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-21,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-22,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-23,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-24,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-25,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-26,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-27,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-28,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-29,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-09-30,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-01,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-02,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-03,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-04,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-05,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-06,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-07,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-08,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-09,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-10,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-11,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-12,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-13,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-14,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-15,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-16,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-17,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-18,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-19,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-20,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-21,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-22,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-23,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-24,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-25,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-26,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-27,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-28,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-29,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-30,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-10-31,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-01,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-02,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-03,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-04,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-05,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-06,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-07,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-08,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-09,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-10,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-11,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-12,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-13,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-14,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-15,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-16,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-17,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-18,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-19,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-20,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-21,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-22,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-23,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-24,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-25,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-26,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-27,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-28,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-29,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-11-30,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-01,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-02,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-03,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-04,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-05,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-06,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-07,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-08,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-09,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-10,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-11,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-12,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-13,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-14,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-15,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-16,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-17,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-18,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-19,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-20,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-21,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-22,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-23,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-24,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-25,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-26,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-27,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-28,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-29,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-30,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2025-12-31,aedes aegypti,0.0,CR-SJ,san_jose,dengue_spread
2020-01-01,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-02,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-03,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-04,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-05,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-06,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-07,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-08,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-09,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-10,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-11,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-12,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-13,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-14,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-15,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-16,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-17,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-18,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-19,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-20,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-21,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-22,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-23,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-24,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-25,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-26,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-27,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-28,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-29,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-30,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-01-31,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-01,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-02,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-03,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-04,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-05,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-06,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-07,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-08,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-09,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-10,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-11,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-12,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-13,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-14,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-15,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-16,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-17,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-18,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-19,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-20,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-21,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-22,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-23,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-24,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-25,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-26,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-27,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-28,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-02-29,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-01,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-02,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-03,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-04,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-05,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-06,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-07,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-08,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-09,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-10,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-11,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-12,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-13,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-14,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-15,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-16,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-17,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-18,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-19,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-20,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-21,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-22,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-23,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-24,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-25,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-26,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-27,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-28,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-29,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-30,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-03-31,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-01,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-02,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-03,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-04,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-05,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-06,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-07,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-08,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-09,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-10,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-11,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-12,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-13,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-14,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-15,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-16,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-17,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-18,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-19,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-20,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-21,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-22,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-23,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-24,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-25,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-26,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-27,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-28,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-29,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-04-30,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-01,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-02,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-03,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-04,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-05,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-06,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-07,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-08,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-09,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-10,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-11,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-12,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-13,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-14,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-15,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-16,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-17,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-18,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-19,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-20,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-21,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-22,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-23,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-24,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-25,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-26,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-27,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-28,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-29,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-30,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-05-31,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-01,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-02,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-03,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-04,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-05,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-06,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-07,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-08,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-09,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-10,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-11,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-12,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-13,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-14,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-15,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-16,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-17,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-18,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-19,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-20,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-21,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-22,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-23,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-24,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-25,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-26,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-27,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-28,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-29,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-06-30,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-01,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-02,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-03,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-04,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-05,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-06,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-07,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-08,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-09,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-10,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-11,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-12,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-13,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-14,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-15,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-16,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-17,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-18,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-19,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-20,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-21,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-22,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-23,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-24,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-25,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-26,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-27,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-28,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-29,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-30,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-07-31,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-08-01,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-08-02,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-08-03,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-08-04,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-08-05,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-08-06,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-08-07,criaderos de mosquito,0.0,CR,national,dengue_spread
2020-08-08,criaderos de mosquito,0.0,CR,national,dengue_spread
