"","keyword","value","province","week"
"5185","fiebre",18.9,0,"2025-27"
"5186","fiebre",25.1,0,"2025-28"
"5187","fiebre",17.1,0,"2025-29"
"5188","fiebre",17.5,0,"2025-30"
"5189","fiebre",12.3,0,"2025-31"
"5190","fiebre",18.9,0,"2025-32"
"5191","fiebre",10.9,0,"2025-33"
"5192","fiebre",12.3,0,"2025-34"
"5193","fiebre",9.9,0,"2025-35"
"5194","fiebre",15.6,0,"2025-36"
"5195","fiebre",10.4,0,"2025-37"
"5196","fiebre",10.4,0,"2025-38"
"5197","fiebre",13,0,"2025-39"
"5198","fiebre",10,0,"2025-40"
"5199","fiebre",11,0,"2025-41"
"5200","fiebre",16,0,"2025-42"
"5201","fiebre",11,0,"2025-43"
"5202","fiebre",11,0,"2025-44"
"5203","fiebre",10,0,"2025-45"
"5204","fiebre",13,0,"2025-46"
"5205","fiebre",11,0,"2025-47"
"5206","fiebre",12,0,"2025-48"
"5207","fiebre",17,0,"2025-49"
"5208","fiebre",18,0,"2025-50"
"5209","fiebre",12,0,"2025-51"
"5210","fiebre",5.6,0,"2025-52"
"5211","fiebre",0,2,"2020-1"
"5212","fiebre",0,2,"2020-2"
"5213","fiebre",0,2,"2020-3"
"5214","fiebre",0,2,"2020-4"
"5215","fiebre",0,2,"2020-5"
"5216","fiebre",0,2,"2020-6"
"5217","fiebre",0,2,"2020-7"
"5218","fiebre",0,2,"2020-8"
"5219","fiebre",0,2,"2020-9"
"5220","fiebre",0,2,"2020-10"
"5221","fiebre",0,2,"2020-11"
"5222","fiebre",0,2,"2020-12"
"5223","fiebre",0,2,"2020-13"
"5224","fiebre",0,2,"2020-14"
"5225","fiebre",0,2,"2020-15"
"5226","fiebre",0,2,"2020-16"
"5227","fiebre",0,2,"2020-17"
"5228","fiebre",0,2,"2020-18"
"5229","fiebre",0,2,"2020-19"
"5230","fiebre",0,2,"2020-20"
"5231","fiebre",0,2,"2020-21"
"5232","fiebre",0,2,"2020-22"
"5233","fiebre",0,2,"2020-23"
"5234","fiebre",0,2,"2020-24"
"5235","fiebre",0,2,"2020-25"
"5236","fiebre",0,2,"2020-26"
"5237","fiebre",0,2,"2020-27"
"5238","fiebre",0,2,"2020-28"
"5239","fiebre",0,2,"2020-29"
"5240","fiebre",0,2,"2020-30"
"5241","fiebre",0,2,"2020-31"
"5242","fiebre",0,2,"2020-32"
"5243","fiebre",0,2,"2020-33"
"5244","fiebre",0,2,"2020-34"
"5245","fiebre",0,2,"2020-35"
"5246","fiebre",0,2,"2020-36"
"5247","fiebre",0,2,"2020-37"
"5248","fiebre",0,2,"2020-38"
"5249","fiebre",0,2,"2020-39"
"5250","fiebre",0,2,"2020-40"
"5251","fiebre",0,2,"2020-41"
"5252","fiebre",0,2,"2020-42"
"5253","fiebre",0,2,"2020-43"
"5254","fiebre",0,2,"2020-44"
"5255","fiebre",0,2,"2020-45"
"5256","fiebre",0,2,"2020-46"
"5257","fiebre",0,2,"2020-47"
"5258","fiebre",0,2,"2020-48"
"5259","fiebre",0,2,"2020-49"
"5260","fiebre",0,2,"2020-50"
"5261","fiebre",0,2,"2020-51"
"5262","fiebre",0,2,"2020-52"
"5263","fiebre",0,2,"2021-1"
"5264","fiebre",0,2,"2021-2"
"5265","fiebre",0,2,"2021-3"
"5266","fiebre",0,2,"2021-4"
"5267","fiebre",0,2,"2021-5"
"5268","fiebre",0,2,"2021-6"
"5269","fiebre",0,2,"2021-7"
"5270","fiebre",0,2,"2021-8"
"5271","fiebre",0,2,"2021-9"
"5272","fiebre",0,2,"2021-10"
"5273","fiebre",0,2,"2021-11"
"5274","fiebre",0,2,"2021-12"
"5275","fiebre",0,2,"2021-13"
"5276","fiebre",0,2,"2021-14"
"5277","fiebre",0,2,"2021-15"
"5278","fiebre",0,2,"2021-16"
"5279","fiebre",0,2,"2021-17"
"5280","fiebre",0,2,"2021-18"
"5281","fiebre",0,2,"2021-19"
"5282","fiebre",0,2,"2021-20"
"5283","fiebre",0,2,"2021-21"
"5284","fiebre",0,2,"2021-22"
"5285","fiebre",0,2,"2021-23"
"5286","fiebre",0,2,"2021-24"
"5287","fiebre",0,2,"2021-25"
"5288","fiebre",0,2,"2021-26"
"5289","fiebre",0,2,"2021-27"
"5290","fiebre",0,2,"2021-28"
"5291","fiebre",0,2,"2021-29"
"5292","fiebre",0,2,"2021-30"
"5293","fiebre",0,2,"2021-31"
"5294","fiebre",0,2,"2021-32"
"5295","fiebre",0,2,"2021-33"
"5296","fiebre",0,2,"2021-34"
"5297","fiebre",0,2,"2021-35"
"5298","fiebre",0,2,"2021-36"
"5299","fiebre",0,2,"2021-37"
"5300","fiebre",0,2,"2021-38"
"5301","fiebre",0,2,"2021-39"
"5302","fiebre",0,2,"2021-40"
"5303","fiebre",0,2,"2021-41"
"5304","fiebre",0,2,"2021-42"
"5305","fiebre",0,2,"2021-43"
"5306","fiebre",0,2,"2021-44"
"5307","fiebre",0,2,"2021-45"
"5308","fiebre",0,2,"2021-46"
"5309","fiebre",0,2,"2021-47"
"5310","fiebre",0,2,"2021-48"
"5311","fiebre",0,2,"2021-49"
"5312","fiebre",81.6,2,"2021-50"
"5313","fiebre",0,2,"2021-51"
"5314","fiebre",0,2,"2021-52"
"5315","fiebre",0,2,"2022-1"
"5316","fiebre",0,2,"2022-2"
"5317","fiebre",0,2,"2022-3"
"5318","fiebre",0,2,"2022-4"
"5319","fiebre",0,2,"2022-5"
"5320","fiebre",0,2,"2022-6"
"5321","fiebre",50.1,2,"2022-7"
"5322","fiebre",0,2,"2022-8"
"5323","fiebre",0,2,"2022-9"
"5324","fiebre",0,2,"2022-10"
"5325","fiebre",0,2,"2022-11"
"5326","fiebre",0,2,"2022-12"
"5327","fiebre",0,2,"2022-13"
"5328","fiebre",0,2,"2022-14"
"5329","fiebre",0,2,"2022-15"
"5330","fiebre",0,2,"2022-16"
"5331","fiebre",0,2,"2022-17"
"5332","fiebre",0,2,"2022-18"
"5333","fiebre",0,2,"2022-19"
"5334","fiebre",0,2,"2022-20"
"5335","fiebre",100,2,"2022-21"
"5336","fiebre",0,2,"2022-22"
"5337","fiebre",0,2,"2022-23"
"5338","fiebre",0,2,"2022-24"
"5339","fiebre",0,2,"2022-25"
"5340","fiebre",0,2,"2022-26"
"5341","fiebre",0,2,"2022-27"
"5342","fiebre",0,2,"2022-28"
"5343","fiebre",0,2,"2022-29"
"5344","fiebre",0,2,"2022-30"
"5345","fiebre",0,2,"2022-31"
"5346","fiebre",0,2,"2022-32"
"5347","fiebre",0,2,"2022-33"
"5348","fiebre",0,2,"2022-34"
"5349","fiebre",0,2,"2022-35"
"5350","fiebre",0,2,"2022-36"
"5351","fiebre",0,2,"2022-37"
"5352","fiebre",0,2,"2022-38"
"5353","fiebre",0,2,"2022-39"
"5354","fiebre",0,2,"2022-40"
"5355","fiebre",0,2,"2022-41"
"5356","fiebre",0,2,"2022-42"
"5357","fiebre",0,2,"2022-43"
"5358","fiebre",0,2,"2022-44"
"5359","fiebre",48,2,"2022-45"
"5360","fiebre",0,2,"2022-46"
"5361","fiebre",0,2,"2022-47"
"5362","fiebre",0,2,"2022-48"
"5363","fiebre",0,2,"2022-49"
"5364","fiebre",0,2,"2022-50"
"5365","fiebre",0,2,"2022-51"
"5366","fiebre",0,2,"2022-52"
"5367","fiebre",0,2,"2023-1"
"5368","fiebre",0,2,"2023-2"
"5369","fiebre",0,2,"2023-3"
"5370","fiebre",0,2,"2023-4"
"5371","fiebre",0,2,"2023-5"
"5372","fiebre",0,2,"2023-6"
"5373","fiebre",0,2,"2023-7"
"5374","fiebre",0,2,"2023-8"
"5375","fiebre",0,2,"2023-9"
"5376","fiebre",0,2,"2023-10"
"5377","fiebre",0,2,"2023-11"
"5378","fiebre",0,2,"2023-12"
"5379","fiebre",60,2,"2023-13"
"5380","fiebre",0,2,"2023-14"
"5381","fiebre",0,2,"2023-15"
"5382","fiebre",0,2,"2023-16"
"5383","fiebre",0,2,"2023-17"
"5384","fiebre",0,2,"2023-18"
"5385","fiebre",0,2,"2023-19"
"5386","fiebre",0,2,"2023-20"
"5387","fiebre",0,2,"2023-21"
"5388","fiebre",0,2,"2023-22"
"5389","fiebre",0,2,"2023-23"
"5390","fiebre",0,2,"2023-24"
"5391","fiebre",0,2,"2023-25"
"5392","fiebre",0,2,"2023-26"
"5393","fiebre",0,2,"2023-27"
"5394","fiebre",0,2,"2023-28"
"5395","fiebre",0,2,"2023-29"
"5396","fiebre",0,2,"2023-30"
"5397","fiebre",0,2,"2023-31"
"5398","fiebre",0,2,"2023-32"
"5399","fiebre",0,2,"2023-33"
"5400","fiebre",0,2,"2023-34"
"5401","fiebre",63,2,"2023-35"
"5402","fiebre",0,2,"2023-36"
"5403","fiebre",0,2,"2023-37"
"5404","fiebre",0,2,"2023-38"
"5405","fiebre",0,2,"2023-39"
"5406","fiebre",0,2,"2023-40"
"5407","fiebre",0,2,"2023-41"
"5408","fiebre",0,2,"2023-42"
"5409","fiebre",0,2,"2023-43"
"5410","fiebre",0,2,"2023-44"
"5411","fiebre",62,2,"2023-45"
"5412","fiebre",55,2,"2023-46"
"5413","fiebre",0,2,"2023-47"
"5414","fiebre",0,2,"2023-48"
"5415","fiebre",0,2,"2023-49"
"5416","fiebre",0,2,"2023-50"
"5417","fiebre",0,2,"2023-51"
"5418","fiebre",0,2,"2023-52"
"5419","fiebre",0,2,"2024-1"
"5420","fiebre",0,2,"2024-2"
"5421","fiebre",73.9,2,"2024-3"
"5422","fiebre",0,2,"2024-4"
"5423","fiebre",0,2,"2024-5"
"5424","fiebre",0,2,"2024-6"
"5425","fiebre",0,2,"2024-7"
"5426","fiebre",0,2,"2024-8"
"5427","fiebre",0,2,"2024-9"
"5428","fiebre",0,2,"2024-10"
"5429","fiebre",0,2,"2024-11"
"5430","fiebre",0,2,"2024-12"
"5431","fiebre",0,2,"2024-13"
"5432","fiebre",0,2,"2024-14"
"5433","fiebre",0,2,"2024-15"
"5434","fiebre",0,2,"2024-16"
"5435","fiebre",0,2,"2024-17"
"5436","fiebre",0,2,"2024-18"
"5437","fiebre",0,2,"2024-19"
"5438","fiebre",0,2,"2024-20"
"5439","fiebre",0,2,"2024-21"
"5440","fiebre",0,2,"2024-22"
"5441","fiebre",0,2,"2024-23"
"5442","fiebre",0,2,"2024-24"
"5443","fiebre",0,2,"2024-25"
"5444","fiebre",0,2,"2024-26"
"5445","fiebre",0,2,"2024-27"
"5446","fiebre",0,2,"2024-28"
"5447","fiebre",0,2,"2024-29"
"5448","fiebre",0,2,"2024-30"
"5449","fiebre",53,2,"2024-31"
"5450","fiebre",0,2,"2024-32"
"5451","fiebre",0,2,"2024-33"
"5452","fiebre",0,2,"2024-34"
"5453","fiebre",0,2,"2024-35"
"5454","fiebre",0,2,"2024-36"
"5455","fiebre",0,2,"2024-37"
"5456","fiebre",0,2,"2024-38"
"5457","fiebre",0,2,"2024-39"
"5458","fiebre",0,2,"2024-40"
"5459","fiebre",0,2,"2024-41"
"5460","fiebre",0,2,"2024-42"
"5461","fiebre",0,2,"2024-43"
"5462","fiebre",0,2,"2024-44"
"5463","fiebre",0,2,"2024-45"
"5464","fiebre",0,2,"2024-46"
"5465","fiebre",0,2,"2024-47"
"5466","fiebre",0,2,"2024-48"
"5467","fiebre",0,2,"2024-49"
"5468","fiebre",0,2,"2024-50"
"5469","fiebre",83,2,"2024-51"
"5470","fiebre",0,2,"2024-52"
"5471","fiebre",0,2,"2025-1"
"5472","fiebre",0,2,"2025-2"
"5473","fiebre",51,2,"2025-3"
"5474","fiebre",53,2,"2025-4"
"5475","fiebre",0,2,"2025-5"
"5476","fiebre",0,2,"2025-6"
"5477","fiebre",0,2,"2025-7"
"5478","fiebre",0,2,"2025-8"
"5479","fiebre",0,2,"2025-9"
"5480","fiebre",56,2,"2025-10"
"5481","fiebre",58,2,"2025-11"
"5482","fiebre",0,2,"2025-12"
"5483","fiebre",0,2,"2025-13"
"5484","fiebre",0,2,"2025-14"
"5485","fiebre",0,2,"2025-15"
"5486","fiebre",0,2,"2025-16"
"5487","fiebre",74,2,"2025-17"
"5488","fiebre",61,2,"2025-18"
"5489","fiebre",0,2,"2025-19"
"5490","fiebre",47,2,"2025-20"
"5491","fiebre",57,2,"2025-21"
"5492","fiebre",0,2,"2025-22"
"5493","fiebre",0,2,"2025-23"
"5494","fiebre",0,2,"2025-24"
"5495","fiebre",0,2,"2025-25"
"5496","fiebre",0,2,"2025-26"
"5497","fiebre",0,2,"2025-27"
"5498","fiebre",0,2,"2025-28"
"5499","fiebre",0,2,"2025-29"
"5500","fiebre",0,2,"2025-30"
"5501","fiebre",0,2,"2025-31"
"5502","fiebre",0,2,"2025-32"
"5503","fiebre",0,2,"2025-33"
"5504","fiebre",54,2,"2025-34"
"5505","fiebre",0,2,"2025-35"
"5506","fiebre",0,2,"2025-36"
"5507","fiebre",0,2,"2025-37"
"5508","fiebre",0,2,"2025-38"
"5509","fiebre",0,2,"2025-39"
"5510","fiebre",0,2,"2025-40"
"5511","fiebre",0,2,"2025-41"
"5512","fiebre",0,2,"2025-42"
"5513","fiebre",0,2,"2025-43"
"5514","fiebre",0,2,"2025-44"
"5515","fiebre",0,2,"2025-45"
"5516","fiebre",0,2,"2025-46"
"5517","fiebre",0,2,"2025-47"
"5518","fiebre",0,2,"2025-48"
"5519","fiebre",0,2,"2025-49"
"5520","fiebre",0,2,"2025-50"
"5521","fiebre",0,2,"2025-51"
"5522","fiebre",0,2,"2025-52"
"5523","fiebre",0,3,"2020-15"
"5524","fiebre",0,3,"2020-16"
"5525","fiebre",0,3,"2020-17"
"5526","fiebre",0,3,"2020-18"
"5527","fiebre",0,3,"2020-19"
"5528","fiebre",0,3,"2020-20"
"5529","fiebre",0,3,"2020-21"
"5530","fiebre",0,3,"2020-22"
"5531","fiebre",0,3,"2020-23"
"5532","fiebre",0,3,"2020-24"
"5533","fiebre",0,3,"2020-25"
"5534","fiebre",0,3,"2020-26"
"5535","fiebre",0,3,"2020-27"
"5536","fiebre",0,3,"2020-28"
"5537","fiebre",0,3,"2020-29"
"5538","fiebre",0,3,"2020-30"
"5539","fiebre",0,3,"2020-31"
"5540","fiebre",0,3,"2020-32"
"5541","fiebre",0,3,"2020-33"
"5542","fiebre",0,3,"2020-34"
"5543","fiebre",0,3,"2020-35"
"5544","fiebre",0,3,"2020-36"
"5545","fiebre",0,3,"2020-37"
"5546","fiebre",0,3,"2020-38"
"5547","fiebre",0,3,"2020-39"
"5548","fiebre",0,3,"2020-40"
"5549","fiebre",0,3,"2020-41"
"5550","fiebre",0,3,"2020-42"
"5551","fiebre",0,3,"2020-43"
"5552","fiebre",0,3,"2020-44"
"5553","fiebre",0,3,"2020-45"
"5554","fiebre",0,3,"2020-46"
"5555","fiebre",0,3,"2020-47"
"5556","fiebre",0,3,"2020-48"
"5557","fiebre",0,3,"2020-49"
"5558","fiebre",0,3,"2020-50"
"5559","fiebre",0,3,"2020-51"
"5560","fiebre",0,3,"2020-52"
"5561","fiebre",0,3,"2021-1"
"5562","fiebre",0,3,"2021-2"
"5563","fiebre",0,3,"2021-3"
"5564","fiebre",0,3,"2021-4"
"5565","fiebre",0,3,"2021-5"
"5566","fiebre",0,3,"2021-6"
"5567","fiebre",0,3,"2021-7"
"5568","fiebre",0,3,"2021-8"
"5569","fiebre",0,3,"2021-9"
"5570","fiebre",0,3,"2021-10"
"5571","fiebre",0,3,"2021-11"
"5572","fiebre",0,3,"2021-12"
"5573","fiebre",0,3,"2021-13"
"5574","fiebre",0,3,"2021-14"
"5575","fiebre",0,3,"2021-15"
"5576","fiebre",0,3,"2021-16"
"5577","fiebre",0,3,"2021-17"
"5578","fiebre",0,3,"2021-18"
"5579","fiebre",0,3,"2021-19"
"5580","fiebre",0,3,"2021-20"
"5581","fiebre",0,3,"2021-21"
"5582","fiebre",0,3,"2021-22"
"5583","fiebre",0,3,"2021-23"
"5584","fiebre",0,3,"2021-24"
"5585","fiebre",0,3,"2021-25"
"5586","fiebre",0,3,"2021-26"
"5587","fiebre",0,3,"2021-27"
"5588","fiebre",0,3,"2021-28"
"5589","fiebre",0,3,"2021-29"
"5590","fiebre",0,3,"2021-30"
"5591","fiebre",0,3,"2021-31"
"5592","fiebre",0,3,"2021-32"
"5593","fiebre",0,3,"2021-33"
"5594","fiebre",0,3,"2021-34"
"5595","fiebre",0,3,"2021-35"
"5596","fiebre",0,3,"2021-36"
"5597","fiebre",0,3,"2021-37"
"5598","fiebre",0,3,"2021-38"
"5599","fiebre",0,3,"2021-39"
"5600","fiebre",0,3,"2021-40"
"5601","fiebre",0,3,"2021-41"
"5602","fiebre",0,3,"2021-42"
"5603","fiebre",0,3,"2021-43"
"5604","fiebre",0,3,"2021-44"
"5605","fiebre",0,3,"2021-45"
"5606","fiebre",0,3,"2021-46"
"5607","fiebre",0,3,"2021-47"
"5608","fiebre",0,3,"2021-48"
"5609","fiebre",0,3,"2021-49"
"5610","fiebre",0,3,"2021-50"
"5611","fiebre",0,3,"2021-51"
"5612","fiebre",0,3,"2021-52"
"5613","fiebre",0,3,"2022-1"
"5614","fiebre",0,3,"2022-2"
"5615","fiebre",0,3,"2022-3"
"5616","fiebre",0,3,"2022-4"
"5617","fiebre",0,3,"2022-5"
"5618","fiebre",0,3,"2022-6"
"5619","fiebre",0,3,"2022-7"
"5620","fiebre",0,3,"2022-8"
"5621","fiebre",0,3,"2022-9"
"5622","fiebre",0,3,"2022-10"
"5623","fiebre",0,3,"2022-11"
"5624","fiebre",0,3,"2022-12"
"5625","fiebre",0,3,"2022-13"
"5626","fiebre",0,3,"2022-14"
"5627","fiebre",0,3,"2022-15"
"5628","fiebre",0,3,"2022-16"
"5629","fiebre",0,3,"2022-17"
"5630","fiebre",0,3,"2022-18"
"5631","fiebre",0,3,"2022-19"
"5632","fiebre",0,3,"2022-20"
"5633","fiebre",0,3,"2022-21"
"5634","fiebre",0,3,"2022-22"
"5635","fiebre",0,3,"2022-23"
"5636","fiebre",0,3,"2022-24"
"5637","fiebre",0,3,"2022-25"
"5638","fiebre",0,3,"2022-26"
"5639","fiebre",0,3,"2022-27"
"5640","fiebre",0,3,"2022-28"
"5641","fiebre",0,3,"2022-29"
"5642","fiebre",0,3,"2022-30"
"5643","fiebre",0,3,"2022-31"
"5644","fiebre",0,3,"2022-32"
"5645","fiebre",0,3,"2022-33"
"5646","fiebre",0,3,"2022-34"
"5647","fiebre",0,3,"2022-35"
"5648","fiebre",0,3,"2022-36"
"5649","fiebre",0,3,"2022-37"
"5650","fiebre",0,3,"2022-38"
"5651","fiebre",0,3,"2022-39"
"5652","fiebre",0,3,"2022-40"
"5653","fiebre",0,3,"2022-41"
"5654","fiebre",0,3,"2022-42"
"5655","fiebre",0,3,"2022-43"
"5656","fiebre",0,3,"2022-44"
"5657","fiebre",0,3,"2022-45"
"5658","fiebre",0,3,"2022-46"
"5659","fiebre",0,3,"2022-47"
"5660","fiebre",0,3,"2022-48"
"5661","fiebre",0,3,"2022-49"
"5662","fiebre",0,3,"2022-50"
"5663","fiebre",0,3,"2022-51"
"5664","fiebre",0,3,"2022-52"
"5665","fiebre",0,3,"2023-1"
"5666","fiebre",0,3,"2023-2"
"5667","fiebre",0,3,"2023-3"
"5668","fiebre",0,3,"2023-4"
"5669","fiebre",0,3,"2023-5"
"5670","fiebre",0,3,"2023-6"
"5671","fiebre",0,3,"2023-7"
"5672","fiebre",0,3,"2023-8"
"5673","fiebre",0,3,"2023-9"
"5674","fiebre",0,3,"2023-10"
"5675","fiebre",0,3,"2023-11"
"5676","fiebre",0,3,"2023-12"
"5677","fiebre",0,3,"2023-13"
"5678","fiebre",0,3,"2023-14"
"5679","fiebre",0,3,"2023-15"
"5680","fiebre",0,3,"2023-16"
"5681","fiebre",0,3,"2023-17"
"5682","fiebre",0,3,"2023-18"
"5683","fiebre",0,3,"2023-19"
"5684","fiebre",0,3,"2023-20"
"5685","fiebre",0,3,"2023-21"
"5686","fiebre",0,3,"2023-22"
"5687","fiebre",0,3,"2023-23"
"5688","fiebre",0,3,"2023-24"
"5689","fiebre",0,3,"2023-25"
"5690","fiebre",0,3,"2023-26"
"5691","fiebre",0,3,"2023-27"
"5692","fiebre",0,3,"2023-28"
"5693","fiebre",0,3,"2023-29"
"5694","fiebre",0,3,"2023-30"
"5695","fiebre",0,3,"2023-31"
"5696","fiebre",0,3,"2023-32"
"5697","fiebre",0,3,"2023-33"
"5698","fiebre",0,3,"2023-34"
"5699","fiebre",0,3,"2023-35"
"5700","fiebre",0,3,"2023-36"
"5701","fiebre",0,3,"2023-37"
"5702","fiebre",0,3,"2023-38"
"5703","fiebre",0,3,"2023-39"
"5704","fiebre",0,3,"2023-40"
"5705","fiebre",0,3,"2023-41"
"5706","fiebre",0,3,"2023-42"
"5707","fiebre",0,3,"2023-43"
"5708","fiebre",0,3,"2023-44"
"5709","fiebre",0,3,"2023-45"
"5710","fiebre",0,3,"2023-46"
"5711","fiebre",0,3,"2023-47"
"5712","fiebre",0,3,"2023-48"
"5713","fiebre",0,3,"2023-49"
"5714","fiebre",0,3,"2023-50"
"5715","fiebre",0,3,"2023-51"
"5716","fiebre",0,3,"2023-52"
"5717","fiebre",0,3,"2024-1"
"5718","fiebre",0,3,"2024-2"
"5719","fiebre",0,3,"2024-3"
"5720","fiebre",0,3,"2024-4"
"5721","fiebre",0,3,"2024-5"
"5722","fiebre",0,3,"2024-6"
"5723","fiebre",0,3,"2024-7"
"5724","fiebre",0,3,"2024-8"
"5725","fiebre",0,3,"2024-9"
"5726","fiebre",0,3,"2024-10"
"5727","fiebre",0,3,"2024-11"
"5728","fiebre",0,3,"2024-12"
"5729","fiebre",0,3,"2024-13"
"5730","fiebre",0,3,"2024-14"
"5731","fiebre",0,3,"2024-15"
"5732","fiebre",0,3,"2024-16"
"5733","fiebre",0,3,"2024-17"
"5734","fiebre",0,3,"2024-18"
"5735","fiebre",0,3,"2024-19"
"5736","fiebre",0,3,"2024-20"
"5737","fiebre",0,3,"2024-21"
"5738","fiebre",0,3,"2024-22"
"5739","fiebre",0,3,"2024-23"
"5740","fiebre",0,3,"2024-24"
"5741","fiebre",0,3,"2024-25"
"5742","fiebre",0,3,"2024-26"
"5743","fiebre",0,3,"2024-27"
"5744","fiebre",0,3,"2024-28"
"5745","fiebre",0,3,"2024-29"
"5746","fiebre",0,3,"2024-30"
"5747","fiebre",0,3,"2024-31"
"5748","fiebre",0,3,"2024-32"
"5749","fiebre",0,3,"2024-33"
"5750","fiebre",0,3,"2024-34"
"5751","fiebre",0,3,"2024-35"
"5752","fiebre",0,3,"2024-36"
"5753","fiebre",0,3,"2024-37"
"5754","fiebre",0,3,"2024-38"
"5755","fiebre",0,3,"2024-39"
"5756","fiebre",0,3,"2024-40"
"5757","fiebre",0,3,"2024-41"
"5758","fiebre",0,3,"2024-42"
"5759","fiebre",0,3,"2024-43"
"5760","fiebre",0,3,"2024-44"
"5761","fiebre",0,3,"2024-45"
"5762","fiebre",0,3,"2024-46"
"5763","fiebre",0,3,"2024-47"
"5764","fiebre",0,3,"2024-48"
"5765","fiebre",0,3,"2024-49"
"5766","fiebre",0,3,"2024-50"
"5767","fiebre",0,3,"2024-51"
"5768","fiebre",53.3,3,"2024-52"
"5769","fiebre",0,3,"2025-1"
"5770","fiebre",0,3,"2025-2"
"5771","fiebre",0,3,"2025-3"
"5772","fiebre",0,3,"2025-4"
"5773","fiebre",0,3,"2025-5"
"5774","fiebre",0,3,"2025-6"
"5775","fiebre",0,3,"2025-7"
"5776","fiebre",0,3,"2025-8"
"5777","fiebre",0,3,"2025-9"
"5778","fiebre",0,3,"2025-10"
"5779","fiebre",0,3,"2025-11"
"5780","fiebre",0,3,"2025-12"
"5781","fiebre",0,3,"2025-13"
"5782","fiebre",0,3,"2025-14"
"5783","fiebre",0,3,"2025-15"
"5784","fiebre",0,3,"2025-16"
"5785","fiebre",0,3,"2025-17"
"5786","fiebre",0,3,"2025-18"
"5787","fiebre",0,3,"2025-19"
"5788","fiebre",0,3,"2025-20"
"5789","fiebre",0,3,"2025-21"
"5790","fiebre",0,3,"2025-22"
"5791","fiebre",0,3,"2025-23"
"5792","fiebre",0,3,"2025-24"
"5793","fiebre",0,3,"2025-25"
"5794","fiebre",0,3,"2025-26"
"5795","fiebre",0,3,"2025-27"
"5796","fiebre",56.2,3,"2025-28"
"5797","fiebre",0,3,"2025-29"
"5798","fiebre",0,3,"2025-30"
"5799","fiebre",0,3,"2025-31"
"5800","fiebre",0,3,"2025-32"
"5801","fiebre",0,3,"2025-33"
"5802","fiebre",0,3,"2025-34"
"5803","fiebre",0,3,"2025-35"
"5804","fiebre",0,3,"2025-36"
"5805","fiebre",0,3,"2025-37"
"5806","fiebre",0,3,"2025-38"
"5807","fiebre",0,3,"2025-39"
"5808","fiebre",0,3,"2025-40"
"5809","fiebre",0,3,"2025-41"
"5810","fiebre",0,3,"2025-42"
"5811","fiebre",0,3,"2025-43"
"5812","fiebre",0,3,"2025-44"
"5813","fiebre",0,3,"2025-45"
"5814","fiebre",0,3,"2025-46"
"5815","fiebre",0,3,"2025-47"
"5816","fiebre",0,3,"2025-48"
"5817","fiebre",0,3,"2025-49"
"5818","fiebre",0,3,"2025-50"
"5819","fiebre",0,3,"2025-51"
"5820","fiebre",0,3,"2025-52"
"5821","fiebre",77.6,5,"2020-1"
"5822","fiebre",0,5,"2020-2"
"5823","fiebre",0,5,"2020-3"
"5824","fiebre",0,5,"2020-4"
"5825","fiebre",0,5,"2020-5"
"5826","fiebre",0,5,"2020-6"
"5827","fiebre",0,5,"2020-7"
"5828","fiebre",0,5,"2020-8"
"5829","fiebre",0,5,"2020-9"
"5830","fiebre",0,5,"2020-10"
"5831","fiebre",0,5,"2020-11"
"5832","fiebre",0,5,"2020-12"
"5833","fiebre",0,5,"2020-13"
"5834","fiebre",0,5,"2020-14"
"5835","fiebre",0,5,"2020-15"
"5836","fiebre",0,5,"2020-16"
"5837","fiebre",0,5,"2020-17"
"5838","fiebre",0,5,"2020-18"
"5839","fiebre",0,5,"2020-19"
"5840","fiebre",0,5,"2020-20"
"5841","fiebre",0,5,"2020-21"
"5842","fiebre",0,5,"2020-22"
"5843","fiebre",0,5,"2020-23"
"5844","fiebre",0,5,"2020-24"
"5845","fiebre",0,5,"2020-25"
"5846","fiebre",0,5,"2020-26"
"5847","fiebre",0,5,"2020-27"
"5848","fiebre",0,5,"2020-28"
"5849","fiebre",0,5,"2020-29"
"5850","fiebre",0,5,"2020-30"
"5851","fiebre",0,5,"2020-31"
"5852","fiebre",0,5,"2020-32"
"5853","fiebre",0,5,"2020-33"
"5854","fiebre",0,5,"2020-34"
"5855","fiebre",0,5,"2020-35"
"5856","fiebre",0,5,"2020-36"
"5857","fiebre",0,5,"2020-37"
"5858","fiebre",0,5,"2020-38"
"5859","fiebre",0,5,"2020-39"
"5860","fiebre",0,5,"2020-40"
"5861","fiebre",0,5,"2020-41"
"5862","fiebre",0,5,"2020-42"
"5863","fiebre",0,5,"2020-43"
"5864","fiebre",0,5,"2020-44"
"5865","fiebre",0,5,"2020-45"
"5866","fiebre",0,5,"2020-46"
"5867","fiebre",0,5,"2020-47"
"5868","fiebre",0,5,"2020-48"
"5869","fiebre",0,5,"2020-49"
"5870","fiebre",0,5,"2020-50"
"5871","fiebre",0,5,"2020-51"
"5872","fiebre",0,5,"2020-52"
"5873","fiebre",0,5,"2021-1"
"5874","fiebre",0,5,"2021-2"
"5875","fiebre",0,5,"2021-3"
"5876","fiebre",0,5,"2021-4"
"5877","fiebre",0,5,"2021-5"
"5878","fiebre",0,5,"2021-6"
"5879","fiebre",0,5,"2021-7"
"5880","fiebre",0,5,"2021-8"
"5881","fiebre",0,5,"2021-9"
