"","week_canton","nino34ssta"
"234","2020-3-605",0.6
"235","2020-3-606",0.6
"236","2020-3-607",0.6
"237","2020-3-608",0.6
"238","2020-3-609",0.6
"239","2020-3-610",0.6
"240","2020-3-611",0.6
"241","2020-3-701",0.6
"242","2020-3-702",0.6
"243","2020-3-703",0.6
"244","2020-3-704",0.6
"245","2020-3-705",0.6
"246","2020-3-706",0.6
"247","2020-4-101",0.550799152772745
"248","2020-4-102",0.550799152772745
"249","2020-4-103",0.550799152772745
"250","2020-4-104",0.550799152772745
"251","2020-4-105",0.550799152772745
"252","2020-4-106",0.550799152772745
"253","2020-4-107",0.550799152772745
"254","2020-4-108",0.550799152772745
"255","2020-4-109",0.550799152772745
"256","2020-4-110",0.550799152772745
"257","2020-4-111",0.550799152772745
"258","2020-4-112",0.550799152772745
"259","2020-4-113",0.550799152772745
"260","2020-4-114",0.550799152772745
"261","2020-4-115",0.550799152772745
"262","2020-4-116",0.550799152772745
"263","2020-4-117",0.550799152772745
"264","2020-4-118",0.550799152772745
"265","2020-4-119",0.550799152772745
"266","2020-4-120",0.550799152772745
"267","2020-4-201",0.550799152772745
"268","2020-4-202",0.550799152772745
"269","2020-4-203",0.550799152772745
"270","2020-4-204",0.550799152772745
"271","2020-4-205",0.550799152772745
"272","2020-4-206",0.550799152772745
"273","2020-4-207",0.550799152772745
"274","2020-4-208",0.550799152772745
"275","2020-4-209",0.550799152772745
"276","2020-4-210",0.550799152772745
"277","2020-4-211",0.550799152772745
"278","2020-4-212",0.550799152772745
"279","2020-4-213",0.550799152772745
"280","2020-4-214",0.550799152772745
"281","2020-4-215",0.550799152772745
"282","2020-4-216",0.550799152772745
"283","2020-4-301",0.550799152772745
"284","2020-4-302",0.550799152772745
"285","2020-4-303",0.550799152772745
"286","2020-4-304",0.550799152772745
"287","2020-4-305",0.550799152772745
"288","2020-4-306",0.550799152772745
"289","2020-4-307",0.550799152772745
"290","2020-4-308",0.550799152772745
"291","2020-4-401",0.550799152772745
"292","2020-4-402",0.550799152772745
"293","2020-4-403",0.550799152772745
"294","2020-4-404",0.550799152772745
"295","2020-4-405",0.550799152772745
"296","2020-4-406",0.550799152772745
"297","2020-4-407",0.550799152772745
"298","2020-4-408",0.550799152772745
"299","2020-4-409",0.550799152772745
"300","2020-4-410",0.550799152772745
"301","2020-4-501",0.550799152772745
"302","2020-4-502",0.550799152772745
"303","2020-4-503",0.550799152772745
"304","2020-4-504",0.550799152772745
"305","2020-4-505",0.550799152772745
"306","2020-4-506",0.550799152772745
"307","2020-4-507",0.550799152772745
"308","2020-4-508",0.550799152772745
"309","2020-4-509",0.550799152772745
"310","2020-4-510",0.550799152772745
"311","2020-4-511",0.550799152772745
"312","2020-4-601",0.550799152772745
"313","2020-4-602",0.550799152772745
"314","2020-4-603",0.550799152772745
"315","2020-4-604",0.550799152772745
"316","2020-4-605",0.550799152772745
"317","2020-4-606",0.550799152772745
"318","2020-4-607",0.550799152772745
"319","2020-4-608",0.550799152772745
"320","2020-4-609",0.550799152772745
"321","2020-4-610",0.550799152772745
"322","2020-4-611",0.550799152772745
"323","2020-4-701",0.550799152772745
"324","2020-4-702",0.550799152772745
"325","2020-4-703",0.550799152772745
"326","2020-4-704",0.550799152772745
"327","2020-4-705",0.550799152772745
"328","2020-4-706",0.550799152772745
"329","2020-5-101",0.499227907811964
"330","2020-5-102",0.499227907811964
"331","2020-5-103",0.499227907811964
"332","2020-5-104",0.499227907811964
"333","2020-5-105",0.499227907811964
"334","2020-5-106",0.499227907811964
"335","2020-5-107",0.499227907811964
"336","2020-5-108",0.499227907811964
"337","2020-5-109",0.499227907811964
"338","2020-5-110",0.499227907811964
"339","2020-5-111",0.499227907811964
"340","2020-5-112",0.499227907811964
"341","2020-5-113",0.499227907811964
"342","2020-5-114",0.499227907811964
"343","2020-5-115",0.499227907811964
"344","2020-5-116",0.499227907811964
"345","2020-5-117",0.499227907811964
"346","2020-5-118",0.499227907811964
"347","2020-5-119",0.499227907811964
"348","2020-5-120",0.499227907811964
"349","2020-5-201",0.499227907811964
"350","2020-5-202",0.499227907811964
"351","2020-5-203",0.499227907811964
"352","2020-5-204",0.499227907811964
"353","2020-5-205",0.499227907811964
"354","2020-5-206",0.499227907811964
"355","2020-5-207",0.499227907811964
"356","2020-5-208",0.499227907811964
"357","2020-5-209",0.499227907811964
"358","2020-5-210",0.499227907811964
"359","2020-5-211",0.499227907811964
"360","2020-5-212",0.499227907811964
"361","2020-5-213",0.499227907811964
"362","2020-5-214",0.499227907811964
"363","2020-5-215",0.499227907811964
"364","2020-5-216",0.499227907811964
"365","2020-5-301",0.499227907811964
"366","2020-5-302",0.499227907811964
"367","2020-5-303",0.499227907811964
"368","2020-5-304",0.499227907811964
"369","2020-5-305",0.499227907811964
"370","2020-5-306",0.499227907811964
"371","2020-5-307",0.499227907811964
"372","2020-5-308",0.499227907811964
"373","2020-5-401",0.499227907811964
"374","2020-5-402",0.499227907811964
"375","2020-5-403",0.499227907811964
"376","2020-5-404",0.499227907811964
"377","2020-5-405",0.499227907811964
"378","2020-5-406",0.499227907811964
"379","2020-5-407",0.499227907811964
"380","2020-5-408",0.499227907811964
"381","2020-5-409",0.499227907811964
"382","2020-5-410",0.499227907811964
"383","2020-5-501",0.499227907811964
"384","2020-5-502",0.499227907811964
"385","2020-5-503",0.499227907811964
"386","2020-5-504",0.499227907811964
"387","2020-5-505",0.499227907811964
"388","2020-5-506",0.499227907811964
"389","2020-5-507",0.499227907811964
"390","2020-5-508",0.499227907811964
"391","2020-5-509",0.499227907811964
"392","2020-5-510",0.499227907811964
"393","2020-5-511",0.499227907811964
"394","2020-5-601",0.499227907811964
"395","2020-5-602",0.499227907811964
"396","2020-5-603",0.499227907811964
"397","2020-5-604",0.499227907811964
"398","2020-5-605",0.499227907811964
"399","2020-5-606",0.499227907811964
"400","2020-5-607",0.499227907811964
"401","2020-5-608",0.499227907811964
"402","2020-5-609",0.499227907811964
"403","2020-5-610",0.499227907811964
"404","2020-5-611",0.499227907811964
"405","2020-5-701",0.499227907811964
"406","2020-5-702",0.499227907811964
"407","2020-5-703",0.499227907811964
"408","2020-5-704",0.499227907811964
"409","2020-5-705",0.499227907811964
"410","2020-5-706",0.499227907811964
"411","2020-6-101",0.446840196330939
"412","2020-6-102",0.446840196330939
"413","2020-6-103",0.446840196330939
"414","2020-6-104",0.446840196330939
"415","2020-6-105",0.446840196330939
"416","2020-6-106",0.446840196330939
"417","2020-6-107",0.446840196330939
"418","2020-6-108",0.446840196330939
"419","2020-6-109",0.446840196330939
"420","2020-6-110",0.446840196330939
"421","2020-6-111",0.446840196330939
"422","2020-6-112",0.446840196330939
"423","2020-6-113",0.446840196330939
"424","2020-6-114",0.446840196330939
"425","2020-6-115",0.446840196330939
"426","2020-6-116",0.446840196330939
"427","2020-6-117",0.446840196330939
"428","2020-6-118",0.446840196330939
"429","2020-6-119",0.446840196330939
"430","2020-6-120",0.446840196330939
"431","2020-6-201",0.446840196330939
"432","2020-6-202",0.446840196330939
"433","2020-6-203",0.446840196330939
"434","2020-6-204",0.446840196330939
"435","2020-6-205",0.446840196330939
"436","2020-6-206",0.446840196330939
"437","2020-6-207",0.446840196330939
"438","2020-6-208",0.446840196330939
"439","2020-6-209",0.446840196330939
"440","2020-6-210",0.446840196330939
