"","tmax_mean","week_canton"
"4153",31.7060004285714,"2021-45-506"
"4154",32.0184521428571,"2021-46-506"
"4155",31.5210835714286,"2021-47-506"
"4156",31.3272938571429,"2021-48-506"
"4157",32.7548434285714,"2021-49-506"
"4158",32.6389017142857,"2021-50-506"
"4159",32.636797,"2021-51-506"
"4160",33.678305,"2021-52-506"
"4161",33.1283052857143,"2022-1-506"
"4162",32.8879932857143,"2022-2-506"
"4163",32.9728925714286,"2022-3-506"
"4164",32.9490831428571,"2022-4-506"
"4165",34.1106751428571,"2022-5-506"
"4166",34.4704871428571,"2022-6-506"
"4167",34.3425557142857,"2022-7-506"
"4168",34.4432095714286,"2022-8-506"
"4169",35.0276421428571,"2022-9-506"
"4170",36.2661555714286,"2022-10-506"
"4171",36.0453532857143,"2022-11-506"
"4172",35.8272697142857,"2022-12-506"
"4173",36.3242848571429,"2022-13-506"
"4174",35.8417461428571,"2022-14-506"
"4175",35.9748868571429,"2022-15-506"
"4176",36.0395214285714,"2022-16-506"
"4177",35.0975318571429,"2022-17-506"
"4178",34.5698901428571,"2022-18-506"
"4179",34.4539742857143,"2022-19-506"
"4180",33.7554448571429,"2022-20-506"
"4181",33.9099862857143,"2022-21-506"
"4182",32.5798184285714,"2022-22-506"
"4183",32.0583505714286,"2022-23-506"
"4184",31.884766,"2022-24-506"
"4185",32.4339015714286,"2022-25-506"
"4186",31.9416507142857,"2022-26-506"
"4187",32.8451698571429,"2022-27-506"
"4188",33.2124814285714,"2022-28-506"
"4189",33.054348,"2022-29-506"
"4190",33.5323405714286,"2022-30-506"
"4191",32.1385588571429,"2022-31-506"
"4192",33.2055858571429,"2022-32-506"
"4193",33.8718878571429,"2022-33-506"
"4194",33.1409662857143,"2022-34-506"
"4195",33.070568,"2022-35-506"
"4196",32.7806822857143,"2022-36-506"
"4197",32.2722061428571,"2022-37-506"
"4198",32.3027415714286,"2022-38-506"
"4199",32.0994395714286,"2022-39-506"
"4200",32.3146798571429,"2022-40-506"
"4201",32.942648,"2022-41-506"
"4202",33.2277791428571,"2022-42-506"
"4203",33.3073531428571,"2022-43-506"
"4204",30.9022464285714,"2022-44-506"
"4205",31.4052621428571,"2022-45-506"
"4206",31.5025222857143,"2022-46-506"
"4207",31.133786,"2022-47-506"
"4208",31.585521,"2022-48-506"
"4209",32.0549951428571,"2022-49-506"
"4210",32.9807515714286,"2022-50-506"
"4211",32.2299437142857,"2022-51-506"
"4212",32.9196232857143,"2022-52-506"
"4213",32.7096751428571,"2023-1-506"
"4214",32.1971541428571,"2023-2-506"
"4215",33.092704,"2023-3-506"
"4216",32.791425,"2023-4-506"
"4217",33.5542928571429,"2023-5-506"
"4218",34.4104175714286,"2023-6-506"
"4219",34.194573,"2023-7-506"
"4220",34.2254525714286,"2023-8-506"
"4221",36.0072334285714,"2023-9-506"
"4222",35.8192947142857,"2023-10-506"
"4223",36.074608,"2023-11-506"
"4224",35.8956815714286,"2023-12-506"
"4225",35.4566361428571,"2023-13-506"
"4226",35.378827,"2023-14-506"
"4227",35.8519495714286,"2023-15-506"
"4228",36.5242828571429,"2023-16-506"
"4229",36.8810837142857,"2023-17-506"
"4230",35.5464451428571,"2023-18-506"
"4231",36.2678185714286,"2023-19-506"
"4232",36.2209475714286,"2023-20-506"
"4233",35.4832222857143,"2023-21-506"
"4234",34.2124512857143,"2023-22-506"
"4235",33.7200931428571,"2023-23-506"
"4236",33.7053854285714,"2023-24-506"
"4237",33.6083948571429,"2023-25-506"
"4238",33.7086962857143,"2023-26-506"
"4239",34.355883,"2023-27-506"
"4240",33.5784798571429,"2023-28-506"
"4241",34.6470167142857,"2023-29-506"
"4242",34.3933698571429,"2023-30-506"
"4243",34.6403948571429,"2023-31-506"
"4244",34.4054748571429,"2023-32-506"
"4245",33.97189,"2023-33-506"
"4246",33.0735027142857,"2023-34-506"
"4247",34.7288895714286,"2023-35-506"
"4248",34.0054751428571,"2023-36-506"
"4249",34.1261998571429,"2023-37-506"
"4250",34.5736418571429,"2023-38-506"
"4251",34.6540632857143,"2023-39-506"
"4252",34.1725174285714,"2023-40-506"
"4253",33.524664,"2023-41-506"
"4254",32.7054434285714,"2023-42-506"
"4255",32.0790274285714,"2023-43-506"
"4256",31.7644191428571,"2023-44-506"
"4257",32.7110837142857,"2023-45-506"
"4258",32.5812631428571,"2023-46-506"
"4259",32.1865527142857,"2023-47-506"
"4260",32.6339291428571,"2023-48-506"
"4261",33.268033,"2023-49-506"
"4262",33.6591122857143,"2023-50-506"
"4263",32.1443245714286,"2023-51-506"
"4264",33.4512047142857,"2023-52-506"
"4265",33.3371451428571,"2024-1-506"
"4266",34.7300768571429,"2024-2-506"
"4267",33.8974058571429,"2024-3-506"
"4268",34.1905107142857,"2024-4-506"
"4269",33.72414,"2024-5-506"
"4270",34.7335615714286,"2024-6-506"
"4271",35.6568162857143,"2024-7-506"
"4272",34.6247814285714,"2024-8-506"
"4273",35.7048348571429,"2024-9-506"
"4274",37.7069164285714,"2024-10-506"
"4275",36.6814118571429,"2024-11-506"
"4276",37.8636945714286,"2024-12-506"
"4277",37.6226997142857,"2024-13-506"
"4278",36.7663387142857,"2024-14-506"
"4279",36.3376367142857,"2024-15-506"
"4280",36.9389077142857,"2024-16-506"
"4281",36.6985232857143,"2024-17-506"
"4282",36.6284444285714,"2024-18-506"
"4283",36.1932047142857,"2024-19-506"
"4284",35.2268684285714,"2024-20-506"
"4285",35.8189532857143,"2024-21-506"
"4286",34.2751948571429,"2024-22-506"
"4287",33.4261391428571,"2024-23-506"
"4288",32.1714297142857,"2024-24-506"
"4289",32.783502,"2024-25-506"
"4290",32.3381122857143,"2024-26-506"
"4291",33.2152612857143,"2024-27-506"
"4292",33.276653,"2024-28-506"
"4293",33.4681942857143,"2024-29-506"
"4294",33.5470268571429,"2024-30-506"
"4295",33.7064478571429,"2024-31-506"
"4296",33.3663707142857,"2024-32-506"
"4297",33.6613114285714,"2024-33-506"
"4298",33.3353191428571,"2024-34-506"
"4299",33.9944051428571,"2024-35-506"
"4300",33.2468275714286,"2024-36-506"
"4301",33.9885582857143,"2024-37-506"
"4302",32.7045432857143,"2024-38-506"
"4303",31.857213,"2024-39-506"
"4304",32.6328775714286,"2024-40-506"
"4305",31.7428132857143,"2024-41-506"
"4306",33.041494,"2024-42-506"
"4307",32.8782608571429,"2024-43-506"
"4308",32.350104,"2024-44-506"
"4309",30.5159974285714,"2024-45-506"
"4310",29.1915875714286,"2024-46-506"
"4311",31.1300682857143,"2024-47-506"
"4312",31.7533345714286,"2024-48-506"
"4313",31.5212924285714,"2024-49-506"
"4314",32.6700391428571,"2024-50-506"
"4315",32.2137452857143,"2024-51-506"
"4316",32.0233647142857,"2024-52-506"
"4317",32.0778647142857,"2025-1-506"
"4318",32.4137092857143,"2025-2-506"
"4319",32.5811477142857,"2025-3-506"
"4320",32.7406818571429,"2025-4-506"
"4321",33.8064331428571,"2025-5-506"
"4322",34.623254,"2025-6-506"
"4323",34.85244,"2025-7-506"
"4324",35.1994458571429,"2025-8-506"
"4325",35.8922932857143,"2025-9-506"
"4326",36.9424891428571,"2025-10-506"
"4327",37.0136094285714,"2025-11-506"
"4328",36.5439135714286,"2025-12-506"
"4329",36.4662115714286,"2025-13-506"
"4330",36.5068692857143,"2025-14-506"
"4331",35.7572572857143,"2025-15-506"
"4332",35.6518905714286,"2025-16-506"
"4333",36.0061442857143,"2025-17-506"
"4334",35.2420462857143,"2025-18-506"
"4335",35.5114064285714,"2025-19-506"
"4336",34.6217827142857,"2025-20-506"
"4337",34.5895022857143,"2025-21-506"
"4338",34.6350212857143,"2025-22-506"
"4339",32.922017,"2025-23-506"
"4340",32.6962281428571,"2025-24-506"
"4341",32.9688202857143,"2025-25-506"
"4342",32.7265055714286,"2025-26-506"
"4343",33.1903771428571,"2025-27-506"
"4344",33.8807765714286,"2025-28-506"
"4345",34.3582677142857,"2025-29-506"
"4346",33.6033457142857,"2025-30-506"
"4347",34.2027782857143,"2025-31-506"
"4348",34.2999995714286,"2025-32-506"
"4349",34.7576925714286,"2025-33-506"
"4350",34.6824432857143,"2025-34-506"
"4351",34.0458727142857,"2025-35-506"
"4352",33.0486814285714,"2025-36-506"
"4353",33.8916281428571,"2025-37-506"
"4354",33.2975387142857,"2025-38-506"
"4355",33.412475,"2025-39-506"
"4356",32.8220128571429,"2025-40-506"
"4357",32.0311038571429,"2025-41-506"
"4358",32.339351,"2025-42-506"
"4359",32.8799005714286,"2025-43-506"
"4360",32.0161624285714,"2025-44-506"
"4361",32.5017598571429,"2025-45-506"
"4362",31.8280845714286,"2025-46-506"
"4363",32.3231835714286,"2025-47-506"
"4364",32.0728987142857,"2025-48-506"
"4365",33.0886908571429,"2025-49-506"
"4366",33.1821292857143,"2025-50-506"
"4367",33.201263,"2025-51-506"
"4368",32.8804912857143,"2025-52-506"
"4369",33.7544698,"2020-1-610"
"4370",34.2246842857143,"2020-2-610"
"4371",34.3184167142857,"2020-3-610"
"4372",32.987912,"2020-4-610"
"4373",34.0832275714286,"2020-5-610"
"4374",34.279361,"2020-6-610"
"4375",34.2845128571429,"2020-7-610"
"4376",34.5374494285714,"2020-8-610"
"4377",34.396514,"2020-9-610"
"4378",34.9269497142857,"2020-10-610"
"4379",34.8295278571429,"2020-11-610"
"4380",34.8279604285714,"2020-12-610"
"4381",34.6265718571429,"2020-13-610"
"4382",34.6103962857143,"2020-14-610"
"4383",34.8280988571429,"2020-15-610"
"4384",33.8490232857143,"2020-16-610"
"4385",33.8883107142857,"2020-17-610"
"4386",32.9218597142857,"2020-18-610"
"4387",33.266454,"2020-19-610"
"4388",33.4020708571429,"2020-20-610"
"4389",34.0625047142857,"2020-21-610"
"4390",32.6201382857143,"2020-22-610"
"4391",32.34335,"2020-23-610"
"4392",32.3986395714286,"2020-24-610"
"4393",32.2268731428571,"2020-25-610"
"4394",32.1406951428571,"2020-26-610"
"4395",32.1355878571429,"2020-27-610"
"4396",32.0216937142857,"2020-28-610"
"4397",32.6536678571429,"2020-29-610"
"4398",32.2074441428571,"2020-30-610"
"4399",33.7742585714286,"2020-31-610"
"4400",32.6032127142857,"2020-32-610"
"4401",31.8118148571429,"2020-33-610"
"4402",31.8439062857143,"2020-34-610"
"4403",31.880849,"2020-35-610"
"4404",32.4395711428571,"2020-36-610"
"4405",32.4856837142857,"2020-37-610"
"4406",32.5514548571429,"2020-38-610"
"4407",31.8409005714286,"2020-39-610"
"4408",32.3073862857143,"2020-40-610"
"4409",32.1882527142857,"2020-41-610"
"4410",32.1911061428571,"2020-42-610"
"4411",31.511492,"2020-43-610"
"4412",31.800496,"2020-44-610"
"4413",30.114392,"2020-45-610"
"4414",30.979157,"2020-46-610"
"4415",30.6476902857143,"2020-47-610"
"4416",31.2980784285714,"2020-48-610"
"4417",32.0665434285714,"2020-49-610"
"4418",31.9148237142857,"2020-50-610"
"4419",32.1476,"2020-51-610"
"4420",31.8492774285714,"2020-52-610"
"4421",32.6405078571429,"2021-1-610"
"4422",32.5048002857143,"2021-2-610"
"4423",32.9830648571429,"2021-3-610"
"4424",33.3084008571429,"2021-4-610"
"4425",33.7140768571429,"2021-5-610"
"4426",33.6116188571429,"2021-6-610"
"4427",33.4188234285714,"2021-7-610"
"4428",33.600396,"2021-8-610"
"4429",33.7582125714286,"2021-9-610"
"4430",33.5249037142857,"2021-10-610"
"4431",33.6409125714286,"2021-11-610"
"4432",33.6755585714286,"2021-12-610"
"4433",32.8817195714286,"2021-13-610"
"4434",33.0581032857143,"2021-14-610"
"4435",33.4543312857143,"2021-15-610"
"4436",33.7932982857143,"2021-16-610"
"4437",33.3062198571429,"2021-17-610"
"4438",32.403402,"2021-18-610"
"4439",32.7173742857143,"2021-19-610"
"4440",33.0086124285714,"2021-20-610"
"4441",32.1865628571429,"2021-21-610"
"4442",32.4691542857143,"2021-22-610"
"4443",32.4614715714286,"2021-23-610"
"4444",32.3987911428571,"2021-24-610"
"4445",32.2294461428571,"2021-25-610"
"4446",32.7298642857143,"2021-26-610"
"4447",32.7921751428571,"2021-27-610"
"4448",32.5150885714286,"2021-28-610"
"4449",32.5007447142857,"2021-29-610"
"4450",32.381076,"2021-30-610"
"4451",32.4366374285714,"2021-31-610"
"4452",31.9293277142857,"2021-32-610"
"4453",32.0306667142857,"2021-33-610"
"4454",31.7618127142857,"2021-34-610"
"4455",32.0143462857143,"2021-35-610"
"4456",32.1411531428571,"2021-36-610"
"4457",32.719867,"2021-37-610"
"4458",32.0150315714286,"2021-38-610"
"4459",32.1090021428571,"2021-39-610"
"4460",32.5554732857143,"2021-40-610"
"4461",32.5019347142857,"2021-41-610"
"4462",32.25396,"2021-42-610"
"4463",32.0457935714286,"2021-43-610"
"4464",30.8406541428571,"2021-44-610"
"4465",31.4484464285714,"2021-45-610"
"4466",31.6035977142857,"2021-46-610"
"4467",30.8708925714286,"2021-47-610"
"4468",31.4107628571429,"2021-48-610"
"4469",31.7005395714286,"2021-49-610"
"4470",31.3389754285714,"2021-50-610"
"4471",31.3975687142857,"2021-51-610"
"4472",32.6423852857143,"2021-52-610"
"4473",32.678025,"2022-1-610"
"4474",32.5662857142857,"2022-2-610"
"4475",33.0362184285714,"2022-3-610"
"4476",32.7837414285714,"2022-4-610"
"4477",32.9417352857143,"2022-5-610"
"4478",32.7782454285714,"2022-6-610"
"4479",33.3013608571429,"2022-7-610"
"4480",33.074672,"2022-8-610"
"4481",33.1251744285714,"2022-9-610"
"4482",33.6707884285714,"2022-10-610"
"4483",33.4590185714286,"2022-11-610"
"4484",34.1545571428571,"2022-12-610"
"4485",33.5197727142857,"2022-13-610"
"4486",33.4558317142857,"2022-14-610"
"4487",33.6321442857143,"2022-15-610"
"4488",32.3942727142857,"2022-16-610"
"4489",33.5161282857143,"2022-17-610"
"4490",33.3885341428571,"2022-18-610"
"4491",33.1660261428571,"2022-19-610"
"4492",31.9636817142857,"2022-20-610"
"4493",32.2146304285714,"2022-21-610"
"4494",32.3431928571429,"2022-22-610"
"4495",31.4813117142857,"2022-23-610"
"4496",31.9036698571429,"2022-24-610"
"4497",31.9158307142857,"2022-25-610"
"4498",31.3120852857143,"2022-26-610"
"4499",32.0323564285714,"2022-27-610"
"4500",32.0372257142857,"2022-28-610"
"4501",32.2282834285714,"2022-29-610"
"4502",32.0165514285714,"2022-30-610"
"4503",31.3965542857143,"2022-31-610"
"4504",32.4801908571429,"2022-32-610"
"4505",32.3435291428571,"2022-33-610"
"4506",32.2642262857143,"2022-34-610"
"4507",32.3974574285714,"2022-35-610"
"4508",32.4505514285714,"2022-36-610"
"4509",32.0205705714286,"2022-37-610"
"4510",32.0423102857143,"2022-38-610"
"4511",32.0294384285714,"2022-39-610"
"4512",31.2954511428571,"2022-40-610"
"4513",31.910379,"2022-41-610"
"4514",31.3015544285714,"2022-42-610"
"4515",31.0752914285714,"2022-43-610"
"4516",30.6006578571429,"2022-44-610"
"4517",30.4758074285714,"2022-45-610"
"4518",31.4319315714286,"2022-46-610"
"4519",31.1811004285714,"2022-47-610"
"4520",31.1136264285714,"2022-48-610"
"4521",31.584647,"2022-49-610"
"4522",31.670436,"2022-50-610"
"4523",31.809332,"2022-51-610"
"4524",31.853995,"2022-52-610"
"4525",32.155869,"2023-1-610"
"4526",32.4352132857143,"2023-2-610"
"4527",32.574926,"2023-3-610"
"4528",33.0645248571429,"2023-4-610"
"4529",32.937652,"2023-5-610"
"4530",33.3166961428571,"2023-6-610"
"4531",33.6946998571429,"2023-7-610"
"4532",34.1158632857143,"2023-8-610"
"4533",34.373752,"2023-9-610"
"4534",33.2450637142857,"2023-10-610"
"4535",34.1311362857143,"2023-11-610"
"4536",34.3177024285714,"2023-12-610"
"4537",34.5035904285714,"2023-13-610"
"4538",33.0655185714286,"2023-14-610"
"4539",34.1626125714286,"2023-15-610"
"4540",33.0674692857143,"2023-16-610"
"4541",34.8059922857143,"2023-17-610"
"4542",34.606476,"2023-18-610"
"4543",34.4545648571429,"2023-19-610"
"4544",33.1932078571429,"2023-20-610"
"4545",33.3763202857143,"2023-21-610"
"4546",33.5396414285714,"2023-22-610"
"4547",33.2702181428571,"2023-23-610"
"4548",33.2846098571429,"2023-24-610"
"4549",32.8634154285714,"2023-25-610"
"4550",32.9495135714286,"2023-26-610"
"4551",33.5766712857143,"2023-27-610"
"4552",33.4105811428571,"2023-28-610"
"4553",34.0906244285714,"2023-29-610"
"4554",33.5375491428571,"2023-30-610"
"4555",33.7578745714286,"2023-31-610"
"4556",33.2644908571429,"2023-32-610"
"4557",32.8523324285714,"2023-33-610"
"4558",32.3078735714286,"2023-34-610"
"4559",33.7714278571429,"2023-35-610"
"4560",33.2521468571429,"2023-36-610"
"4561",33.1401488571429,"2023-37-610"
"4562",33.5179601428571,"2023-38-610"
"4563",33.7884185714286,"2023-39-610"
"4564",32.9386818571429,"2023-40-610"
"4565",33.0178218571429,"2023-41-610"
"4566",32.7618892857143,"2023-42-610"
"4567",32.2946624285714,"2023-43-610"
"4568",31.5811741428571,"2023-44-610"
"4569",32.5979008571429,"2023-45-610"
"4570",31.9586684285714,"2023-46-610"
"4571",32.0806252857143,"2023-47-610"
"4572",32.7616208571429,"2023-48-610"
"4573",33.1347041428571,"2023-49-610"
"4574",33.074949,"2023-50-610"
"4575",32.9767612857143,"2023-51-610"
"4576",32.9485841428571,"2023-52-610"
"4577",33.8478012857143,"2024-1-610"
"4578",34.3561587142857,"2024-2-610"
"4579",34.4757031428571,"2024-3-610"
"4580",34.2821581428571,"2024-4-610"
"4581",34.4264031428571,"2024-5-610"
"4582",35.0748005714286,"2024-6-610"
"4583",35.2502938571429,"2024-7-610"
"4584",34.5834341428571,"2024-8-610"
"4585",34.5409624285714,"2024-9-610"
"4586",35.413379,"2024-10-610"
"4587",34.795967,"2024-11-610"
"4588",35.20083,"2024-12-610"
"4589",35.1957094285714,"2024-13-610"
"4590",34.2020068571429,"2024-14-610"
"4591",35.8008371428571,"2024-15-610"
"4592",35.3711582857143,"2024-16-610"
"4593",33.3840624285714,"2024-17-610"
"4594",33.4919515714286,"2024-18-610"
"4595",33.683865,"2024-19-610"
"4596",33.9969371428571,"2024-20-610"
"4597",33.6587357142857,"2024-21-610"
"4598",33.6189195714286,"2024-22-610"
"4599",33.0653642857143,"2024-23-610"
"4600",32.1443082857143,"2024-24-610"
"4601",32.6989015714286,"2024-25-610"
"4602",32.1510938571429,"2024-26-610"
"4603",32.12474,"2024-27-610"
"4604",33.631596,"2024-28-610"
"4605",33.2147571428571,"2024-29-610"
"4606",32.7713628571429,"2024-30-610"
"4607",32.4429817142857,"2024-31-610"
"4608",32.3502205714286,"2024-32-610"
"4609",32.592478,"2024-33-610"
"4610",32.0028438571429,"2024-34-610"
"4611",32.6099677142857,"2024-35-610"
"4612",32.7607514285714,"2024-36-610"
"4613",33.2869608571429,"2024-37-610"
"4614",32.771432,"2024-38-610"
"4615",32.1036187142857,"2024-39-610"
"4616",32.4291464285714,"2024-40-610"
"4617",31.8358104285714,"2024-41-610"
"4618",32.4151224285714,"2024-42-610"
"4619",32.30722,"2024-43-610"
"4620",31.574793,"2024-44-610"
"4621",30.743514,"2024-45-610"
"4622",29.4873072857143,"2024-46-610"
"4623",30.997241,"2024-47-610"
"4624",31.2932114285714,"2024-48-610"
"4625",32.4573265714286,"2024-49-610"
"4626",32.1321098571429,"2024-50-610"
"4627",31.9454385714286,"2024-51-610"
"4628",31.42839,"2024-52-610"
"4629",32.4436507142857,"2025-1-610"
"4630",33.4772817142857,"2025-2-610"
"4631",33.6772458571429,"2025-3-610"
"4632",33.8276364285714,"2025-4-610"
"4633",33.5635581428571,"2025-5-610"
"4634",33.4030298571429,"2025-6-610"
"4635",33.2067935714286,"2025-7-610"
"4636",33.6850482857143,"2025-8-610"
"4637",34.3187784285714,"2025-9-610"
"4638",34.372236,"2025-10-610"
"4639",34.3209547142857,"2025-11-610"
"4640",35.0355047142857,"2025-12-610"
"4641",34.0010521428571,"2025-13-610"
"4642",34.039575,"2025-14-610"
"4643",34.1984757142857,"2025-15-610"
"4644",34.221385,"2025-16-610"
"4645",33.2269434285714,"2025-17-610"
"4646",33.7741357142857,"2025-18-610"
"4647",33.5617151428571,"2025-19-610"
"4648",33.5422622857143,"2025-20-610"
"4649",33.4341468571429,"2025-21-610"
"4650",33.1092977142857,"2025-22-610"
"4651",32.7675491428571,"2025-23-610"
"4652",32.347918,"2025-24-610"
"4653",32.5868347142857,"2025-25-610"
"4654",32.4761978571429,"2025-26-610"
"4655",32.1325991428571,"2025-27-610"
"4656",33.4188392857143,"2025-28-610"
"4657",34.2498297142857,"2025-29-610"
"4658",32.865508,"2025-30-610"
"4659",33.3022691428571,"2025-31-610"
"4660",32.8855157142857,"2025-32-610"
"4661",32.900605,"2025-33-610"
"4662",32.7326471428571,"2025-34-610"
"4663",32.3986712857143,"2025-35-610"
"4664",32.2510947142857,"2025-36-610"
"4665",32.8031194285714,"2025-37-610"
"4666",32.299634,"2025-38-610"
"4667",32.6307864285714,"2025-39-610"
"4668",32.1286251428571,"2025-40-610"
"4669",31.8003414285714,"2025-41-610"
"4670",32.1612574285714,"2025-42-610"
"4671",31.8260778571429,"2025-43-610"
"4672",30.9252518571429,"2025-44-610"
"4673",32.130118,"2025-45-610"
"4674",31.6004145714286,"2025-46-610"
"4675",31.6742311428571,"2025-47-610"
"4676",31.6565035714286,"2025-48-610"
"4677",32.3426768571429,"2025-49-610"
"4678",32.3970767142857,"2025-50-610"
"4679",32.195277,"2025-51-610"
"4680",32.4129231428571,"2025-52-610"
"4681",25.7879958,"2020-1-608"
"4682",25.968695,"2020-2-608"
"4683",26.0798364285714,"2020-3-608"
"4684",25.031732,"2020-4-608"
"4685",26.0519291428571,"2020-5-608"
"4686",26.0673501428571,"2020-6-608"
"4687",26.144855,"2020-7-608"
"4688",26.3878104285714,"2020-8-608"
"4689",26.457367,"2020-9-608"
"4690",27.1414061428571,"2020-10-608"
"4691",27.2372745714286,"2020-11-608"
"4692",26.7308721428571,"2020-12-608"
"4693",26.586089,"2020-13-608"
"4694",26.9988717142857,"2020-14-608"
"4695",27.39477,"2020-15-608"
"4696",26.1808558571429,"2020-16-608"
"4697",26.2962018571429,"2020-17-608"
"4698",25.7047767142857,"2020-18-608"
"4699",26.984135,"2020-19-608"
"4700",26.7412398571429,"2020-20-608"
"4701",27.4530672857143,"2020-21-608"
"4702",26.3235518571429,"2020-22-608"
"4703",25.9187805714286,"2020-23-608"
"4704",25.9923358571429,"2020-24-608"
"4705",26.1673114285714,"2020-25-608"
"4706",25.9478991428571,"2020-26-608"
"4707",25.8682137142857,"2020-27-608"
"4708",25.4637258571429,"2020-28-608"
"4709",25.9949594285714,"2020-29-608"
"4710",25.9136832857143,"2020-30-608"
"4711",27.0467195714286,"2020-31-608"
"4712",26.2591892857143,"2020-32-608"
"4713",25.4912364285714,"2020-33-608"
"4714",25.3788728571429,"2020-34-608"
"4715",25.2932857142857,"2020-35-608"
"4716",26.5152528571429,"2020-36-608"
"4717",26.2414677142857,"2020-37-608"
"4718",26.3881004285714,"2020-38-608"
"4719",25.4972438571429,"2020-39-608"
"4720",26.1718834285714,"2020-40-608"
"4721",25.998558,"2020-41-608"
"4722",25.585758,"2020-42-608"
"4723",25.1652494285714,"2020-43-608"
"4724",25.4604495714286,"2020-44-608"
"4725",23.6492755714286,"2020-45-608"
"4726",24.2679341428571,"2020-46-608"
"4727",24.0992065714286,"2020-47-608"
"4728",24.6509054285714,"2020-48-608"
"4729",25.1992587142857,"2020-49-608"
"4730",24.7242858571429,"2020-50-608"
"4731",25.0074232857143,"2020-51-608"
"4732",24.7340958571429,"2020-52-608"
"4733",24.899613,"2021-1-608"
"4734",25.0653294285714,"2021-2-608"
"4735",25.3133028571429,"2021-3-608"
"4736",25.3871731428571,"2021-4-608"
"4737",26.1348605714286,"2021-5-608"
"4738",25.756483,"2021-6-608"
"4739",25.44552,"2021-7-608"
"4740",25.535465,"2021-8-608"
"4741",25.9868441428571,"2021-9-608"
"4742",25.9088884285714,"2021-10-608"
"4743",25.7438468571429,"2021-11-608"
"4744",26.106496,"2021-12-608"
"4745",25.608668,"2021-13-608"
"4746",25.9306872857143,"2021-14-608"
"4747",26.2185965714286,"2021-15-608"
"4748",26.0083075714286,"2021-16-608"
"4749",25.9571207142857,"2021-17-608"
"4750",25.6321908571429,"2021-18-608"
"4751",25.9371032857143,"2021-19-608"
"4752",26.4218831428571,"2021-20-608"
"4753",25.4790418571429,"2021-21-608"
"4754",26.2597265714286,"2021-22-608"
"4755",26.2149827142857,"2021-23-608"
"4756",25.9141724285714,"2021-24-608"
"4757",25.6456382857143,"2021-25-608"
"4758",25.9824067142857,"2021-26-608"
"4759",26.0906607142857,"2021-27-608"
"4760",26.2083755714286,"2021-28-608"
"4761",25.2452167142857,"2021-29-608"
"4762",25.635417,"2021-30-608"
"4763",25.7328764285714,"2021-31-608"
"4764",25.320733,"2021-32-608"
"4765",25.4346512857143,"2021-33-608"
"4766",25.4741252857143,"2021-34-608"
"4767",25.5774791428571,"2021-35-608"
"4768",25.9695465714286,"2021-36-608"
"4769",26.4959714285714,"2021-37-608"
"4770",25.7659702857143,"2021-38-608"
"4771",25.9559482857143,"2021-39-608"
"4772",26.5078234285714,"2021-40-608"
"4773",26.1995744285714,"2021-41-608"
"4774",25.766847,"2021-42-608"
"4775",25.8744372857143,"2021-43-608"
"4776",24.3917721428571,"2021-44-608"
"4777",24.8659564285714,"2021-45-608"
"4778",24.975991,"2021-46-608"
"4779",24.1291994285714,"2021-47-608"
"4780",24.3924747142857,"2021-48-608"
"4781",24.7475838571429,"2021-49-608"
"4782",24.2120952857143,"2021-50-608"
"4783",24.2144607142857,"2021-51-608"
"4784",25.4302537142857,"2021-52-608"
"4785",24.8618482857143,"2022-1-608"
"4786",24.9582728571429,"2022-2-608"
"4787",25.2697708571429,"2022-3-608"
"4788",25.2510948571429,"2022-4-608"
"4789",25.5804672857143,"2022-5-608"
"4790",25.4433832857143,"2022-6-608"
"4791",25.4349421428571,"2022-7-608"
"4792",25.349703,"2022-8-608"
"4793",25.7483691428571,"2022-9-608"
"4794",26.0970887142857,"2022-10-608"
"4795",26.1481071428571,"2022-11-608"
"4796",26.4244788571429,"2022-12-608"
"4797",26.0067555714286,"2022-13-608"
"4798",25.7516228571429,"2022-14-608"
"4799",25.7999718571429,"2022-15-608"
"4800",24.7960247142857,"2022-16-608"
"4801",25.8285002857143,"2022-17-608"
"4802",26.8838832857143,"2022-18-608"
"4803",26.2800014285714,"2022-19-608"
"4804",25.0494312857143,"2022-20-608"
"4805",26.0347184285714,"2022-21-608"
"4806",25.6583022857143,"2022-22-608"
"4807",25.1907628571429,"2022-23-608"
"4808",25.2539768571429,"2022-24-608"
"4809",25.4617741428571,"2022-25-608"
"4810",24.8555991428571,"2022-26-608"
"4811",25.6366638571429,"2022-27-608"
"4812",25.5900601428571,"2022-28-608"
"4813",25.8886291428571,"2022-29-608"
"4814",25.5560404285714,"2022-30-608"
"4815",24.9930825714286,"2022-31-608"
"4816",25.896729,"2022-32-608"
"4817",25.9432584285714,"2022-33-608"
"4818",25.4461194285714,"2022-34-608"
"4819",25.7389142857143,"2022-35-608"
"4820",26.1602938571429,"2022-36-608"
"4821",25.699693,"2022-37-608"
"4822",25.9363682857143,"2022-38-608"
"4823",25.9331794285714,"2022-39-608"
"4824",25.1386428571429,"2022-40-608"
"4825",25.831673,"2022-41-608"
"4826",25.3676738571429,"2022-42-608"
"4827",25.1328477142857,"2022-43-608"
"4828",24.0699828571429,"2022-44-608"
"4829",23.8286318571429,"2022-45-608"
"4830",24.8563875714286,"2022-46-608"
"4831",24.429158,"2022-47-608"
"4832",24.1563485714286,"2022-48-608"
"4833",24.200455,"2022-49-608"
