time,latitude,longitude,temp,lon,lat,canton
2023-04-30,10.474998,-84.925,33.612026,-84.9136716034143,10.468627858141932,Tilarán
2023-04-30,10.074997,-84.12501,26.376703,-84.11471674551024,10.075559997894423,Barva
2023-04-30,9.974998,-84.175,28.606579,-84.17739494939907,9.98319694523826,Belén
2023-04-30,10.024994,-84.175,28.314434,-84.15587095047292,10.006628670328698,Flores
2023-04-30,10.125,-84.075005,24.699888,-84.07464034250802,10.149613021884605,Heredia
2023-04-30,10.024994,-84.025,26.428991,-84.04032329099361,10.027834616905416,San Isidro
2023-04-30,9.974998,-84.075005,27.423578,-84.09459177794015,9.994936388481555,San Pablo
2023-04-30,10.024994,-84.075005,26.639946,-84.0789978367801,10.048199198310543,San Rafael
2023-04-30,10.074997,-84.12501,26.376703,-84.14998771609893,10.081776137135844,Santa Bárbara
2023-04-30,9.974998,-84.075005,27.423578,-84.06627541371971,9.985550458920436,Santo Domingo
2023-04-30,10.474998,-83.975006,35.529243,-83.99474837036576,10.498276404408264,Sarapiquí
2023-04-30,10.224998,-83.62501,34.79643,-83.64605796255454,10.201808539055548,Guácimo
2023-04-30,9.774994,-83.175,28.26198,-83.15288353269055,9.772857075071752,Limón
2023-04-30,10.024994,-83.275,34.238297,-83.29226419741741,10.016212255511066,Matina
2023-04-30,10.474998,-83.675,35.621414,-83.67875663044639,10.46512908091452,Pococí
2023-04-30,10.125,-83.475006,34.07689,-83.47966327380223,10.137037262819128,Siquirres
2023-04-30,9.474998,-83.075005,28.017746,-83.08719084998144,9.476542606433153,Talamanca
2023-04-30,9.125,-83.275,30.951534,-83.25052113432452,9.108424461259707,Buenos Aires
2023-04-30,8.524994,-82.925,35.08141,-82.93425714995419,8.549269231183368,Corredores
2023-04-30,8.924995,-82.925,29.036142,-82.92271358809585,8.908406326828024,Coto Brus
2023-04-30,9.974998,-84.675,34.335617,-84.65549964543325,9.989326496056576,Esparza
2023-04-30,9.724998,-84.62501,33.877605,-84.61040429372137,9.71520782504555,Garabito
2023-04-30,8.574997,-83.225006,,-83.24262262339322,8.554012793318424,Golfito
2023-04-30,10.125,-84.725006,32.3799,-84.72449799375076,10.123403339116836,Montes de Oro
2023-04-30,8.875,-83.525,35.06405,-83.50429123490069,8.850516414093848,Osa
2023-04-30,9.574997,-84.325005,34.47783,-84.3170395226218,9.561993995142688,Parrita
2023-04-30,9.875,-85.025,33.971897,-85.01892152741308,9.888766714315658,Puntarenas
2023-04-30,9.424995,-84.075005,33.759136,-84.05242924259188,9.423077340414803,Quepos
2023-04-30,9.724998,-84.225006,28.485603,-84.23162108507668,9.740737410360428,Acosta
2023-04-30,9.875,-84.12501,25.644691,-84.11460850542299,9.887681366724795,Alajuelita
2023-04-30,9.724998,-84.12501,25.002117,-84.13761285590842,9.744351750690964,Aserrí
2023-04-30,9.924995,-84.025,26.800737,-84.02785671787663,9.917482168270135,Curridabat
2023-04-30,9.824997,-84.025,24.93797,-84.04553397233065,9.814630640261406,Desamparados
2023-04-30,9.574997,-83.925,23.069994,-83.91304446085607,9.587092645438156,Dota
2023-04-30,9.924995,-84.12501,27.77844,-84.14524023173462,9.91469488144212,Escazú
2023-04-30,9.974998,-83.975006,25.181986,-83.98834528940289,9.95838251003187,Goicoechea
2023-04-30,9.674995,-84.075005,25.37801,-84.07062696348378,9.695439582127158,León Cortés Castro
2023-04-30,9.924995,-84.025,26.800737,-84.01878559436618,9.9419800059365,Montes de Oca
2023-04-30,9.875,-84.275,29.212973,-84.26984430379824,9.88418428272862,Mora
2023-04-30,10.024994,-84.025,26.428991,-84.01843525219141,10.010064082628729,Moravia
2023-04-30,9.375,-83.675,28.467764,-83.67390963488972,9.36086194419378,Pérez Zeledón
2023-04-30,9.724998,-84.37501,30.182878,-84.38704233213403,9.741989185554084,Puriscal
2023-04-30,9.924995,-84.12501,27.77844,-84.10245542109253,9.935177837472262,San José
