,actual,pred,week_canton
200,1.1595700118871033,0.8506721514609034,2024-1-101
201,1.3602308502111995,1.0466078322215417,2024-2-101
202,1.393506002624767,0.855641564370069,2024-3-101
203,1.2106315348727243,0.043604518494790856,2024-4-101
204,1.2397659514404118,-0.04237057271097355,2024-5-101
205,1.2694818056791637,0.5300447057325917,2024-6-101
206,1.7394578453108842,0.9977504438515938,2024-7-101
207,0.9520540125921404,1.1408025469547363,2024-8-101
208,1.3786103036617974,1.1115676936030565,2024-9-101
209,0.9155302537138748,1.0937568502931392,2024-10-101
210,1.1444713717320594,0.9816720966676978,2024-11-101
211,0.8002091539691445,1.1922354429888427,2024-12-101
212,0.9932699866388288,0.9727355277491668,2024-13-101
213,1.2456725203565098,1.0410582644420754,2024-14-101
214,1.0222486542402756,0.8529339902094306,2024-15-101
215,0.8901342862114209,0.8632893249102105,2024-16-101
216,0.8860394147163677,0.7290171613804453,2024-17-101
217,0.726122768479126,0.718509931108321,2024-18-101
218,0.8227495588068642,0.8425167710381407,2024-19-101
219,0.3677126408624275,1.0362945846021028,2024-20-101
220,0.7267796982193242,0.7995428742253972,2024-21-101
221,0.6908234983550421,0.7637244760504329,2024-22-101
222,0.6222829659405439,0.6892506792419636,2024-23-101
223,0.6136312763744666,0.6513861074371893,2024-24-101
224,0.6688844578200739,0.15963265535795457,2024-25-101
225,0.4022075702881277,0.2944191623691981,2024-26-101
226,0.917572117953904,0.6575084333925388,2024-27-101
227,0.8060232822177731,0.8660484147245711,2024-28-101
228,0.8437961909060656,0.7064637719997828,2024-29-101
229,1.3102862742550816,0.6567223524395605,2024-30-101
230,0.9551374349373148,0.3580954768165847,2024-31-101
231,0.9686912510412942,0.6049898213949234,2024-32-101
232,2.405331456139684,0.6313014905151206,2024-33-101
233,2.1098119479725743,0.6683337538659422,2024-34-101
234,2.897527403619976,0.8981324822093454,2024-35-101
235,2.860960769631084,0.8317135407437524,2024-36-101
236,3.457019900764394,0.8337356463429973,2024-37-101
237,3.715719224414356,1.3883247707541575,2024-38-101
238,4.000933555698498,1.4617226591669645,2024-39-101
239,3.4625783225570745,1.9700791608846457,2024-40-101
240,3.729463629320369,2.33985095045516,2024-41-101
241,4.0744684904679245,3.2975500313587336,2024-42-101
242,3.4613344870659564,3.1567642890448955,2024-43-101
243,4.437434127082788,3.5991330119077203,2024-44-101
244,4.72005412955498,3.442101471284211,2024-45-101
245,4.904835092979193,2.781046579235162,2024-46-101
246,3.8583111232614167,2.7921627409141507,2024-47-101
247,5.05830377747833,2.6022838041613383,2024-48-101
248,3.898706732133284,2.811373897851886,2024-49-101
249,3.1381028934979853,3.530562190703903,2024-50-101
250,3.580234678489147,3.9119249620262506,2024-51-101
251,3.3000878394404163,3.316284672508834,2024-52-101
504,0.4303084494898565,0.10568921194448877,2024-1-102
505,0.2984000481149812,0.2622469822098368,2024-2-102
506,0.2271795119386042,0.17671528882120624,2024-3-102
507,0.2315181404214686,-0.47664075184212273,2024-4-102
508,0.0,-0.3466921982525353,2024-5-102
509,0.3078870933833353,0.05758305782083051,2024-6-102
510,0.1729613264172646,0.2910505469016209,2024-7-102
511,0.0,0.289409299841495,2024-8-102
512,0.0,0.26825911561286664,2024-9-102
513,0.0,0.16817057858384699,2024-10-102
514,0.5689249943017157,0.13758084611060983,2024-11-102
515,0.305982432180313,0.15289720234447568,2024-12-102
516,0.0,0.07343372422847372,2024-13-102
517,0.2948447663450736,0.06501992554473612,2024-14-102
518,0.3387352378018072,0.0032835508946891245,2024-15-102
519,0.0,0.24557057986251252,2024-16-102
520,0.0,0.2416324213226959,2024-17-102
521,0.0,0.10647443531917444,2024-18-102
522,0.0,0.16036235579436453,2024-19-102
