,actual,pred,week_canton
1433,0,0.082125224,2024-18-105
1434,0,0.0853076,2024-19-105
1435,0,0.07057218,2024-20-105
1436,1,0.13001502,2024-21-105
1437,0,0.30494216,2024-22-105
1438,0,0.40738428,2024-23-105
1439,0,0.29160365,2024-24-105
1440,0,0.21612598,2024-25-105
1441,0,0.1772535,2024-26-105
1442,0,0.12653057,2024-27-105
1443,0,0.121759154,2024-28-105
1444,0,0.18534426,2024-29-105
1445,0,0.12653057,2024-30-105
1446,0,0.12653057,2024-31-105
1447,0,0.12653057,2024-32-105
1448,0,0.121759154,2024-33-105
1449,0,0.121231325,2024-34-105
1450,0,0.121759154,2024-35-105
1451,0,0.13001502,2024-36-105
1452,0,0.11497755,2024-37-105
1453,0,0.12653057,2024-38-105
1454,0,0.12922071,2024-39-105
1455,0,0.12653057,2024-40-105
1456,0,0.13001502,2024-41-105
1457,0,0.13001502,2024-42-105
1458,0,0.124112934,2024-43-105
1459,0,0.123921454,2024-44-105
1460,0,0.12444928,2024-45-105
1461,0,0.11497755,2024-46-105
1462,0,0.12653057,2024-47-105
1463,0,0.121231325,2024-48-105
1464,0,0.10959859,2024-49-105
1465,0,0.20292978,2024-50-105
1466,0,0.11772635,2024-51-105
1467,0,0.1329015,2024-52-105
1720,2,0.9648376,2024-1-106
1721,2,1.1647252,2024-2-106
1722,0,1.1604719,2024-3-106
1723,1,2.176601,2024-4-106
1724,1,0.59513795,2024-5-106
1725,3,0.86425203,2024-6-106
1726,2,3.612596,2024-7-106
1727,1,1.8247355,2024-8-106
1728,0,1.4682889,2024-9-106
1729,1,0.9556948,2024-10-106
1730,2,1.3040788,2024-11-106
1731,1,1.4008303,2024-12-106
1732,1,0.9591219,2024-13-106
1733,1,0.86502767,2024-14-106
1734,1,0.6922501,2024-15-106
1735,2,0.72618616,2024-16-106
1736,1,1.096471,2024-17-106
1737,0,1.1673874,2024-18-106
1738,2,0.7086792,2024-19-106
1739,2,1.3940954,2024-20-106
1740,0,1.894964,2024-21-106
1741,5,1.1567148,2024-22-106
1742,3,2.9295316,2024-23-106
1743,4,3.22437,2024-24-106
1744,7,3.6069052,2024-25-106
1745,9,5.4095955,2024-26-106
1746,9,6.242105,2024-27-106
1747,6,8.671601,2024-28-106
1748,18,8.584371,2024-29-106
1749,9,12.245379,2024-30-106
1750,18,10.231836,2024-31-106
1751,17,14.314894,2024-32-106
1752,12,15.937362,2024-33-106
1753,11,12.757709,2024-34-106
1754,9,13.238812,2024-35-106
1755,7,11.101403,2024-36-106
1756,7,8.896911,2024-37-106
1757,16,9.903066,2024-38-106
1758,9,12.167946,2024-39-106
1759,9,9.876801,2024-40-106
1760,5,10.155413,2024-41-106
1761,8,8.217949,2024-42-106
1762,4,8.978053,2024-43-106
1763,2,6.4542923,2024-44-106
1764,2,4.6897926,2024-45-106
1765,0,2.560801,2024-46-106
1766,1,2.0986447,2024-47-106
1767,0,1.1142974,2024-48-106
1768,0,0.30190793,2024-49-106
1769,0,0.42187595,2024-50-106
1770,0,0.22926022,2024-51-106
1771,1,0.12513073,2024-52-106
2024,1,2.164373,2024-1-107
2025,3,1.35564,2024-2-107
2026,3,2.5989754,2024-3-107
2027,2,3.5265062,2024-4-107
2028,2,2.9364066,2024-5-107
2029,3,2.7430365,2024-6-107
2030,5,4.155104,2024-7-107
2031,1,4.875544,2024-8-107
2032,1,1.8012642,2024-9-107
2033,2,2.525141,2024-10-107
2034,4,2.700575,2024-11-107
2035,3,4.4505105,2024-12-107
2036,0,3.7416692,2024-13-107
2037,0,1.8849843,2024-14-107
2038,1,1.8715771,2024-15-107
2039,2,1.7563447,2024-16-107
2040,0,1.4644121,2024-17-107
2041,2,1.2741641,2024-18-107
2042,7,1.2134773,2024-19-107
2043,3,4.7416735,2024-20-107
2044,6,4.098567,2024-21-107
2045,10,5.1537714,2024-22-107
2046,13,8.512149,2024-23-107
2047,7,12.1315155,2024-24-107
2048,19,10.868976,2024-25-107
2049,11,14.9354,2024-26-107
2050,9,11.95165,2024-27-107
2051,10,10.556787,2024-28-107
2052,10,11.281725,2024-29-107
2053,8,10.161839,2024-30-107
2054,10,8.948015,2024-31-107
2055,11,10.643806,2024-32-107
2056,18,11.002522,2024-33-107
2057,11,14.063782,2024-34-107
2058,18,13.054136,2024-35-107
2059,18,15.381246,2024-36-107
2060,23,19.42628,2024-37-107
2061,21,22.773893,2024-38-107
2062,24,21.204805,2024-39-107
2063,14,29.035618,2024-40-107
2064,9,19.309338,2024-41-107
2065,3,13.847428,2024-42-107
2066,5,11.249356,2024-43-107
2067,9,7.0498323,2024-44-107
2068,11,7.7043695,2024-45-107
2069,4,8.926312,2024-46-107
2070,1,6.9717035,2024-47-107
2071,4,3.7345705,2024-48-107
2072,4,4.2085104,2024-49-107
2073,3,4.0428157,2024-50-107
2074,2,3.5267153,2024-51-107
2075,0,2.6458066,2024-52-107
2328,4,3.373935,2024-1-108
2329,4,3.3934617,2024-2-108
2330,1,2.7180097,2024-3-108
2331,1,2.408631,2024-4-108
2332,1,3.0559285,2024-5-108
2333,0,1.3060725,2024-6-108
2334,0,0.10109058,2024-7-108
2335,0,1.9249125,2024-8-108
2336,1,2.023518,2024-9-108
2337,1,2.1412742,2024-10-108
2338,0,0.80786175,2024-11-108
2339,0,0.7250089,2024-12-108
2340,0,0.2814788,2024-13-108
2341,2,0.28833747,2024-14-108
2342,0,0.9445114,2024-15-108
2343,0,0.7216418,2024-16-108
2344,0,0.44216698,2024-17-108
2345,1,0.3777013,2024-18-108
2346,0,0.44134068,2024-19-108
2347,0,0.21161632,2024-20-108
2348,0,0.2675209,2024-21-108
2349,1,0.22303104,2024-22-108
2350,0,0.33793226,2024-23-108
2351,1,0.162065,2024-24-108
2352,0,0.45281026,2024-25-108
2353,2,0.30186662,2024-26-108
2354,0,1.0488054,2024-27-108
2355,1,0.5575211,2024-28-108
2356,1,0.6466535,2024-29-108
2357,1,0.71868664,2024-30-108
2358,1,0.65988517,2024-31-108
2359,5,0.7153535,2024-32-108
2360,3,2.420636,2024-33-108
2361,5,3.3508651,2024-34-108
2362,1,4.2004857,2024-35-108
2363,2,3.0826607,2024-36-108
2364,2,2.9767938,2024-37-108
2365,6,2.803753,2024-38-108
2366,2,3.406835,2024-39-108
2367,1,2.9184637,2024-40-108
2368,1,1.9619215,2024-41-108
2369,3,1.9592934,2024-42-108
2370,4,2.4174178,2024-43-108
2371,2,3.3709183,2024-44-108
2372,2,2.9564717,2024-45-108
2373,1,2.8971946,2024-46-108
2374,2,1.9864362,2024-47-108
2375,2,1.6661882,2024-48-108
2376,1,2.111869,2024-49-108
2377,1,1.2952312,2024-50-108
2378,0,0.758833,2024-51-108
2379,0,0.5124841,2024-52-108
2632,34,-0.5053938,2024-1-109
2633,18,19.094875,2024-2-109
2634,19,9.170044,2024-3-109
2635,15,11.881533,2024-4-109
