,actual,pred,week_canton
1778,2,2,2024-11-215
1779,2,2,2024-12-215
1780,2,2,2024-13-215
1781,1,2,2024-14-215
1782,1,1,2024-15-215
1783,1,1,2024-16-215
1784,1,2,2024-17-215
1785,1,1,2024-18-215
1786,1,1,2024-19-215
1787,1,1,2024-20-215
1788,1,1,2024-21-215
1789,1,1,2024-22-215
1790,1,1,2024-23-215
1791,1,1,2024-24-215
1792,1,1,2024-25-215
1793,1,1,2024-26-215
1794,1,1,2024-27-215
1795,1,1,2024-28-215
1796,1,1,2024-29-215
1797,1,1,2024-30-215
1798,1,1,2024-31-215
1799,1,1,2024-32-215
1800,1,1,2024-33-215
1801,1,1,2024-34-215
1802,1,1,2024-35-215
1803,1,1,2024-36-215
1804,1,1,2024-37-215
1805,1,1,2024-38-215
1806,1,1,2024-39-215
1807,1,1,2024-40-215
1808,1,1,2024-41-215
1809,2,1,2024-42-215
1810,1,1,2024-43-215
1811,2,1,2024-44-215
1812,1,1,2024-45-215
1813,1,1,2024-46-215
1814,1,1,2024-47-215
1815,2,1,2024-48-215
1816,1,1,2024-49-215
1817,1,1,2024-50-215
1818,1,1,2024-51-215
1819,2,1,2024-52-215
1820,0,1,2024-1-216
1821,2,0,2024-2-216
1822,1,0,2024-3-216
1823,2,1,2024-4-216
1824,2,2,2024-5-216
1825,2,2,2024-6-216
1826,2,2,2024-7-216
1827,0,2,2024-8-216
1828,2,0,2024-9-216
1829,0,0,2024-10-216
1830,2,0,2024-11-216
1831,2,2,2024-12-216
1832,1,2,2024-13-216
1833,0,2,2024-14-216
1834,0,0,2024-15-216
1835,0,0,2024-16-216
1836,0,0,2024-17-216
1837,0,0,2024-18-216
1838,0,0,2024-19-216
1839,0,0,2024-20-216
1840,0,0,2024-21-216
1841,0,0,2024-22-216
1842,0,0,2024-23-216
1843,0,0,2024-24-216
1844,0,0,2024-25-216
1845,0,0,2024-26-216
1846,0,0,2024-27-216
1847,0,0,2024-28-216
1848,2,0,2024-29-216
1849,2,0,2024-30-216
1850,0,0,2024-31-216
1851,0,0,2024-32-216
1852,0,2,2024-33-216
1853,2,0,2024-34-216
1854,2,2,2024-35-216
