time,latitude,longitude,precip,lon,lat,canton
2022-03-01,9.824997,-83.925,0.0,-83.92103610970754,9.81526471202071,Cartago
2022-03-01,9.724998,-83.925,0.0,-83.93017952707274,9.747254138356316,El Guarco
2022-03-01,9.824997,-83.725006,0.0,-83.70269913194875,9.806806678266504,Jiménez
2022-03-01,9.924999,-83.975006,0.0,-83.98733533492697,9.911269900823918,La Unión
2022-03-01,10.024998,-83.87501,0.0,-83.8658656849301,10.007701022907192,Oreamuno
2022-03-01,9.724998,-83.775,0.0,-83.76539909508006,9.716482965281095,Paraíso
2022-03-01,9.824997,-83.525,0.0,-83.54923186390529,9.821753878695407,Turrialba
2022-03-01,10.224998,-85.025,0.0,-85.00507406230518,10.247590578694894,Abangares
2022-03-01,10.524998,-85.275,0.0,-85.26053471901255,10.530698411290938,Bagaces
2022-03-01,10.424999,-85.12501,0.0,-85.10354690831619,10.442132027355036,Cañas
2022-03-01,10.474998,-85.62501,0.0,-85.60235341415768,10.459993674459833,Carrillo
2022-03-01,9.974998,-85.425,0.0,-85.41399827888002,9.985961054258116,Hojancha
2022-03-01,11.024998,-85.575005,0.0,-85.58048364631352,11.001918707120607,La Cruz
2022-03-01,10.674999,-85.475006,0.0,-85.49015638368135,10.69686590205969,Liberia
2022-03-01,9.924999,-85.275,0.0,-85.28064207579611,9.913577748286544,Nandayure
2022-03-01,10.124996,-85.425,0.0,-85.44743537832264,10.115189136843854,Nicoya
2022-03-01,10.224998,-85.675,0.0,-85.68528480031924,10.24291223825872,Santa Cruz
2022-03-01,10.474998,-84.925,0.0,-84.9136716034143,10.468627858141932,Tilarán
2022-03-01,10.074997,-84.12501,0.0,-84.11471674551024,10.075559997894423,Barva
2022-03-01,9.974998,-84.175,0.0,-84.17739494939907,9.98319694523826,Belén
2022-03-01,10.024998,-84.175,0.0,-84.15587095047292,10.006628670328698,Flores
2022-03-01,10.124996,-84.075005,0.0,-84.07464034250802,10.149613021884605,Heredia
2022-03-01,10.024998,-84.025,0.0,-84.04032329099361,10.027834616905416,San Isidro
2022-03-01,9.974998,-84.075005,0.0,-84.09459177794015,9.994936388481555,San Pablo
