"","week_canton","tmin_mean_lag_8","tmin_mean_lag_7","tmin_mean_lag_6","tmin_mean_lag_5","tmin_mean_lag_4","tmin_mean_lag_3","tmin_mean_lag_2","tmin_mean_lag_1"
"4242","2021-8-210",25.437955,25.3031425714286,26.2059274285714,25.8835792857143,25.7189612857143,26.1124797142857,24.7573605714286,24.8636212857143
"4243","2021-8-406",16.9101532857143,16.2907411428571,17.3917467142857,16.8936344285714,16.7640598571429,17.3291002857143,16.5327178571429,16.7706715714286
"4244","2021-8-101",18.1281192857143,17.5659837142857,18.6966711428571,18.1379668571429,18.0500097142857,18.6790755714286,18.0374541428571,18.2213497142857
"4245","2021-8-204",22.0749107142857,21.0308755714286,22.0320911428571,21.6174165714286,21.4511544285714,22.7565407142857,21.6637738571429,21.692827
"4246","2021-8-409",17.799814,17.2702614285714,18.3697934285714,17.867364,17.732893,18.2941185714286,17.5592205714286,17.7917085714286
"4247","2021-8-405",16.9522854285714,16.3168588571429,17.4107560714286,16.9231287142857,16.7800612857143,17.4465282857143,16.6338862857143,16.8366664285714
"4248","2021-8-202",19.9571065714286,19.170568,20.046028,19.5950494285714,19.3898532857143,20.7443705714286,19.796465,19.9799631428571
"4249","2021-8-109",18.2832028571429,17.7140827142857,18.8453394285714,18.2953805714286,18.2164772857143,18.9247895714286,18.2595388571429,18.3940704285714
"4250","2021-8-404",16.2675455714286,15.647253,16.750851,16.2449078571429,16.0975018571429,17.0319757142857,16.1768698571429,16.3037028571429
"4251","2021-8-503",24.165234,23.2192068571429,24.0607365714286,24.2608595714286,24.1786428571429,24.2425244285714,24.0567431428571,24.4775994285714
"4252","2021-8-403",17.799814,17.2702614285714,18.3697934285714,17.867364,17.732893,18.2941185714286,17.5592205714286,17.7917085714286
"4253","2021-8-410",25.0179244285714,24.815168,25.8954504285714,25.3594471428571,25.5714358571429,25.6790744285714,24.4294918571429,24.2002835714286
"4254","2021-8-212",16.0830399285714,15.5833002142857,16.6321185714286,16.1483302857143,15.9067000714286,17.3174705714286,16.3679798571429,16.454499
"4255","2021-8-703",23.9683195714286,23.6646304285714,24.6785577142857,24.0746768571429,24.3556882857143,23.8063764285714,23.259961,23.5432902857143
"4256","2021-8-704",18.3932027142857,17.929186,19.6777647142857,18.5550115714286,18.9544227142857,18.4928267142857,18.0626262857143,19.1893641428571
"4257","2021-8-105",20.5292355714286,20.1307797142857,21.1869265714286,20.6609274285714,21.250291,21.2764161428571,21.2082861428571,21.7123625714286
"4258","2021-8-113",17.799814,17.2702614285714,18.3697934285714,17.867364,17.732893,18.2941185714286,17.5592205714286,17.7917085714286
"4259","2021-8-508",21.5655292857143,21.1854301428571,21.8841402857143,21.9132582857143,21.6026882857143,22.3825504285714,21.3452084285714,21.5465994285714
"4260","2021-8-305",18.7356008571429,18.1854901428571,19.2099811428571,18.9217112857143,18.7768431428571,18.6921902857143,18.0704411428571,18.8683255714286
"4261","2021-8-116",24.7120917142857,24.0820738571429,25.1242378571429,24.43522,24.5812351428571,25.8864307142857,25.1289072857143,25.1709284285714
"4262","2021-8-213",27.2092365714286,27.0704958571429,27.643902,27.7590405714286,27.2625455714286,27.9193678571429,27.271357,27.4553717142857
"4263","2021-8-111",15.3416697142857,14.9187825714286,16.0349358571429,15.4722380714286,15.4285075714286,15.6614078571429,14.9349251428571,15.2108631428571
"4264","2021-8-211",17.4110314285714,17.0314864285714,18.003614,17.5250771428571,17.253316,18.5936298571429,17.60521,17.7274234285714
"4265","2021-9-507",23.9361421428571,24.6517197142857,24.3189234285714,24.4979414285714,25.0486904285714,24.2612674285714,24.6969412857143,25.8415957142857
"4266","2021-9-112",19.1677314285714,20.40845,19.6571608571429,19.8965115714286,20.527708,20.1103641428571,20.2134567142857,20.7395384285714
"4267","2021-9-201",17.3958795714286,18.4782568571429,18.00283,17.812643,18.8301532857143,17.9386385714286,18.024056,19.0717798571429
"4268","2021-9-110",15.3124581428571,16.4778688571429,15.8511015714286,15.8151082857143,16.5763468571429,16.0274651428571,16.2090290714286,16.8816845714286
"4269","2021-9-306",13.3730592857143,14.5066995714286,13.8301558571429,13.8662347142857,13.9389800714286,13.4247323571429,13.8230155714286,14.0722228571429
"4270","2021-9-106",15.1915468571429,16.4148454285714,15.6567842857143,15.8144577142857,16.5365842857143,16.2115968571429,16.4392475714286,16.8339648571429
"4271","2021-9-205",19.1565688571429,20.2060842857143,19.7727728571429,19.6411342857143,20.6374825714286,19.6469385714286,19.6679381428571,20.6618968571429
"4272","2021-9-504",25.1697845714286,26.1550321428571,26.4725975714286,26.001929,26.0860712857143,24.8854788571429,25.0684287142857,27.7277814285714
"4273","2021-9-402",15.647253,16.750851,16.2449078571429,16.0975018571429,17.0319757142857,16.1768698571429,16.3037028571429,17.3423141428571
"4274","2021-9-407",18.2100235714286,19.3041221428571,18.8180294285714,18.6795602857143,19.3754795714286,18.6010262857143,18.7450615714286,19.6709894285714
"4275","2021-9-603",19.8604258571429,21.5657955714286,20.5345661428571,21.0373505714286,20.6616175714286,20.2130708571429,21.2061198571429,20.773741
"4276","2021-9-505",26.0708471428571,27.0673828571429,27.1364054285714,26.9422237142857,27.7225522857143,27.4589457142857,27.6729692857143,28.7980571428571
"4277","2021-9-301",15.7336472142857,16.8919922857143,16.1858807142857,16.1673737857143,16.1637167142857,15.7787287142857,16.1725297142857,16.5232612857143
"4278","2021-9-506",24.9122321428571,25.7174272857143,25.8073134285714,25.6037465714286,25.8862152857143,24.8035771428571,25.079763,27.1470154285714
"4279","2021-9-610",26.768795,28.0681808571429,27.380321,27.987526,28.1885815714286,27.6469018571429,27.8137685714286,28.0893047142857
"4280","2021-9-608",17.0967825714286,18.7566745714286,17.8041827142857,18.3508051428571,18.5121235714286,18.002376,18.6012558571429,18.3750381428571
"4281","2021-9-118",16.7492248571429,17.8794977142857,17.3037701428571,17.2020715714286,17.6989922857143,17.0970138571429,17.3793111428571,18.1167272857143
"4282","2021-9-103",14.6932221428571,15.8800358571429,15.1687542857143,15.1248417142857,15.7590704285714,15.3497096428571,15.6529784285714,16.1394190714286
"4283","2021-9-117",14.0735868571429,15.2200482857143,14.5819695714286,15.024142,15.0035488571429,14.9450894285714,15.5971398571429,15.4552028571429
"4284","2021-9-308",12.7593097142857,13.9319122857143,13.1822457857143,13.233065,13.3757494285714,13.1539411428571,13.6308177142857,13.795592
"4285","2021-9-102",17.5659837142857,18.6966711428571,18.1379668571429,18.0500097142857,18.6790755714286,18.0374541428571,18.2213497142857,19.0014382857143
"4286","2021-9-602",24.8774751428571,25.722097,25.3812114285714,25.1320955714286,26.3632197142857,25.4067624285714,25.5312724285714,26.2699215714286
"4287","2021-9-408",17.7673564285714,18.8480501428571,18.3812125714286,18.2145701428571,18.9893807142857,18.1412038571429,18.2739241428571,19.2814857142857
"4288","2021-9-611",27.6580404285714,28.5018137142857,27.935668,28.1500541428571,29.5370398571429,28.8313395714286,28.83592,29.1908144285714
"4289","2021-9-108",15.4766234285714,16.5840242857143,16.0496661428571,15.947883,16.0311445,15.3387843571429,15.6468404285714,16.4490067142857
"4290","2021-9-607",22.0976254857143,23.4973878285714,22.6620809142857,23.2063925714286,23.3345798571429,22.9362547428571,23.5164738857143,23.2522834
"4291","2021-9-203",18.046106,19.1141857142857,18.6573741428571,18.458188,19.4991031428571,18.5964082857143,18.6739122857143,19.702431
"4292","2021-9-215",26.1285251428571,26.7866738571429,26.8512767142857,26.4740538571429,26.9158547142857,25.9445665714286,26.1552037142857,28.1416701428571
"4293","2021-9-706",23.661206,24.7357951428571,24.1667035714286,24.3666897142857,24.2689697142857,23.536068,23.5580035714286,24.2834271428571
"4294","2021-9-401",13.765582,14.9029898571429,14.3449444285714,14.2411775714286,15.3180425714286,14.4494210714286,14.5466792857143,15.6321631428571
"4295","2021-9-511",23.0967957142857,23.7136932857143,23.71013,23.5994794285714,23.6140174285714,23.3497895714286,23.6967397142857,24.6408168571429
"4296","2021-9-304",17.554809,18.6569342857143,18.0093754285714,18.0457922857143,17.7079262857143,17.3150001428571,17.8843488571429,18.0017065714286
"4297","2021-9-510",26.3707447142857,26.8282992857143,27.0317861428571,26.6903285714286,26.555208,26.2508241428571,26.450274,27.7083234285714
"4298","2021-9-303",15.7407199285714,16.8702892857143,16.2781607142857,16.1962672857143,16.265574,15.6839274285714,16.0029054285714,16.6663722857143
"4299","2021-9-120",16.0685825714286,17.223435,16.5485595714286,16.825838,17.3507898571429,17.1196212857143,17.4563897142857,17.705287
"4300","2021-9-501",24.473229,25.4728787142857,25.8904958571429,25.5103851428571,25.3949451428571,24.268807,24.414213,27.2745417142857
"4301","2021-9-701",17.7902302857143,19.2648145714286,18.3609247142857,18.8227121428571,18.3732005714286,17.9317322857143,18.7319485714286,18.2806785714286
"4302","2021-9-214",26.1256228571429,26.7539715714286,26.9173508571429,26.5532182857143,27.0288834285714,25.7147201428571,26.0328141428571,28.3553102857143
"4303","2021-9-705",23.851604,25.0196915714286,24.2899421428571,24.731807,23.852135,23.4399618571429,24.2485147142857,23.7626498571429
"4304","2021-9-115",16.7492248571429,17.8794977142857,17.3037701428571,17.2020715714286,17.6989922857143,17.0970138571429,17.3793111428571,18.1167272857143
"4305","2021-9-604",20.8335128571429,21.6092061428571,21.2428021428571,21.136707,22.3024581428571,21.4827478571429,21.6387488571429,22.4995465714286
"4306","2021-9-107",19.143486,20.3054435714286,19.704993,19.7262932857143,20.5046937142857,19.8538867142857,19.8852277142857,20.6620957142857
"4307","2021-9-114",16.2907411428571,17.3917467142857,16.8936344285714,16.7640598571429,17.3291002857143,16.5327178571429,16.7706715714286,17.7656687142857
"4308","2021-9-509",23.2666261428571,23.9050581428571,23.7535065714286,23.7514891428571,24.1505361428571,23.8850324285714,24.2522147142857,24.7761622857143
"4309","2021-9-206",17.592874,18.6174524285714,18.1797701428571,17.9731511428571,19.1776475714286,18.2445871428571,18.3325907142857,19.3220025714286
"4310","2021-9-502",22.9136574285714,23.7348512857143,23.781497,23.8031984285714,23.7441831428571,23.1850285714286,23.6134425714286,25.0192298571429
"4311","2021-9-307",14.2845258571429,15.4100718571429,14.8059092857143,14.8113561428571,15.0436588571429,14.3578268571429,14.6491792142857,15.2180769285714
"4312","2021-9-209",25.2586035714286,26.2146305714286,25.7035594285714,25.6903457142857,26.9211228571429,26.0039317142857,26.0232211428571,26.7373085714286
"4313","2021-9-605",26.98723,28.0134801428571,27.3503511428571,28.110162,28.3510145714286,28.063585,28.39782,28.1367748571429
"4314","2021-9-207",18.2254381428571,19.2537315714286,18.8520955714286,18.6802835714286,19.72652,18.7205582857143,18.7626618571429,19.7842312857143
"4315","2021-9-302",14.3343769285714,15.4579805714286,14.7494504285714,14.7843019285714,14.5951291428571,14.3716585714286,15.0242425,15.0709824285714
"4316","2021-9-609",28.0838167142857,29.0259954285714,28.5593538571429,29.1459481428571,29.6227647142857,29.0897781428571,28.9477304285714,29.3865885714286
"4317","2021-9-702",25.8585392857143,26.3697424285714,26.2777598571429,26.6084998571429,26.4026634285714,25.8538555714286,25.4779842857143,26.820277
"4318","2021-9-208",16.1362402857143,17.228462,16.7299218571429,16.5248805714286,17.7436928571429,16.827936,16.9010797142857,17.9755972857143
"4319","2021-9-601",27.1236505714286,27.6889522857143,27.3163492857143,27.3633144285714,28.7531267142857,28.5496097142857,28.6482495714286,28.7177182857143
"4320","2021-9-104",21.7774127142857,22.9254304285714,22.2009678571429,22.4525882857143,23.3302495714286,22.7465455714286,22.782623,23.2984077142857
"4321","2021-9-119",19.774894,21.082808,20.2409835714286,20.5461191428571,20.959562,20.75534,21.5634051428571,20.8865582857143
"4322","2021-9-606",27.7832797142857,28.6339921428571,28.3123314285714,29.1315215714286,29.0703555714286,28.8980848571429,29.3051724285714,29.2724764285714
"4323","2021-9-216",23.8243411428571,24.9289561428571,24.3363855714286,24.2528745714286,24.9600068571429,23.696288,23.6952232857143,25.306924
"4324","2021-9-210",25.3031425714286,26.2059274285714,25.8835792857143,25.7189612857143,26.1124797142857,24.7573605714286,24.8636212857143,26.790418
"4325","2021-9-406",16.2907411428571,17.3917467142857,16.8936344285714,16.7640598571429,17.3291002857143,16.5327178571429,16.7706715714286,17.7656687142857
"4326","2021-9-101",17.5659837142857,18.6966711428571,18.1379668571429,18.0500097142857,18.6790755714286,18.0374541428571,18.2213497142857,19.0014382857143
"4327","2021-9-204",21.0308755714286,22.0320911428571,21.6174165714286,21.4511544285714,22.7565407142857,21.6637738571429,21.692827,22.6975642857143
"4328","2021-9-409",17.2702614285714,18.3697934285714,17.867364,17.732893,18.2941185714286,17.5592205714286,17.7917085714286,18.6855325714286
"4329","2021-9-405",16.3168588571429,17.4107560714286,16.9231287142857,16.7800612857143,17.4465282857143,16.6338862857143,16.8366664285714,17.8315057142857
"4330","2021-9-202",19.170568,20.046028,19.5950494285714,19.3898532857143,20.7443705714286,19.796465,19.9799631428571,21.0058698571429
"4331","2021-9-109",17.7140827142857,18.8453394285714,18.2953805714286,18.2164772857143,18.9247895714286,18.2595388571429,18.3940704285714,19.2040218571429
"4332","2021-9-404",15.647253,16.750851,16.2449078571429,16.0975018571429,17.0319757142857,16.1768698571429,16.3037028571429,17.3423141428571
"4333","2021-9-503",23.2192068571429,24.0607365714286,24.2608595714286,24.1786428571429,24.2425244285714,24.0567431428571,24.4775994285714,25.5011694285714
"4334","2021-9-403",17.2702614285714,18.3697934285714,17.867364,17.732893,18.2941185714286,17.5592205714286,17.7917085714286,18.6855325714286
"4335","2021-9-410",24.815168,25.8954504285714,25.3594471428571,25.5714358571429,25.6790744285714,24.4294918571429,24.2002835714286,26.0374215714286
"4336","2021-9-212",15.5833002142857,16.6321185714286,16.1483302857143,15.9067000714286,17.3174705714286,16.3679798571429,16.454499,17.5037021428571
"4337","2021-9-703",23.6646304285714,24.6785577142857,24.0746768571429,24.3556882857143,23.8063764285714,23.259961,23.5432902857143,23.5318758571429
"4338","2021-9-704",17.929186,19.6777647142857,18.5550115714286,18.9544227142857,18.4928267142857,18.0626262857143,19.1893641428571,18.6923977142857
"4339","2021-9-105",20.1307797142857,21.1869265714286,20.6609274285714,21.250291,21.2764161428571,21.2082861428571,21.7123625714286,21.7368077142857
"4340","2021-9-113",17.2702614285714,18.3697934285714,17.867364,17.732893,18.2941185714286,17.5592205714286,17.7917085714286,18.6855325714286
"4341","2021-9-508",21.1854301428571,21.8841402857143,21.9132582857143,21.6026882857143,22.3825504285714,21.3452084285714,21.5465994285714,23.39809
"4342","2021-9-305",18.1854901428571,19.2099811428571,18.9217112857143,18.7768431428571,18.6921902857143,18.0704411428571,18.8683255714286,19.0870821428571
"4343","2021-9-116",24.0820738571429,25.1242378571429,24.43522,24.5812351428571,25.8864307142857,25.1289072857143,25.1709284285714,25.6751904285714
"4344","2021-9-213",27.0704958571429,27.643902,27.7590405714286,27.2625455714286,27.9193678571429,27.271357,27.4553717142857,28.8668098571429
"4345","2021-9-111",14.9187825714286,16.0349358571429,15.4722380714286,15.4285075714286,15.6614078571429,14.9349251428571,15.2108631428571,15.9545078571429
"4346","2021-9-211",17.0314864285714,18.003614,17.5250771428571,17.253316,18.5936298571429,17.60521,17.7274234285714,18.7940455714286
"4347","2021-10-507",24.6517197142857,24.3189234285714,24.4979414285714,25.0486904285714,24.2612674285714,24.6969412857143,25.8415957142857,24.8441098571429
"4348","2021-10-112",20.40845,19.6571608571429,19.8965115714286,20.527708,20.1103641428571,20.2134567142857,20.7395384285714,19.9804097142857
"4349","2021-10-201",18.4782568571429,18.00283,17.812643,18.8301532857143,17.9386385714286,18.024056,19.0717798571429,17.772673
"4350","2021-10-110",16.4778688571429,15.8511015714286,15.8151082857143,16.5763468571429,16.0274651428571,16.2090290714286,16.8816845714286,15.7377014285714
"4351","2021-10-306",14.5066995714286,13.8301558571429,13.8662347142857,13.9389800714286,13.4247323571429,13.8230155714286,14.0722228571429,13.1105623571429
"4352","2021-10-106",16.4148454285714,15.6567842857143,15.8144577142857,16.5365842857143,16.2115968571429,16.4392475714286,16.8339648571429,16.0496634285714
"4353","2021-10-205",20.2060842857143,19.7727728571429,19.6411342857143,20.6374825714286,19.6469385714286,19.6679381428571,20.6618968571429,19.7824892857143
"4354","2021-10-504",26.1550321428571,26.4725975714286,26.001929,26.0860712857143,24.8854788571429,25.0684287142857,27.7277814285714,26.5929784285714
"4355","2021-10-402",16.750851,16.2449078571429,16.0975018571429,17.0319757142857,16.1768698571429,16.3037028571429,17.3423141428571,16.0766765714286
"4356","2021-10-407",19.3041221428571,18.8180294285714,18.6795602857143,19.3754795714286,18.6010262857143,18.7450615714286,19.6709894285714,18.3035177142857
"4357","2021-10-603",21.5657955714286,20.5345661428571,21.0373505714286,20.6616175714286,20.2130708571429,21.2061198571429,20.773741,20.0341571428571
"4358","2021-10-505",27.0673828571429,27.1364054285714,26.9422237142857,27.7225522857143,27.4589457142857,27.6729692857143,28.7980571428571,28.164575
"4359","2021-10-301",16.8919922857143,16.1858807142857,16.1673737857143,16.1637167142857,15.7787287142857,16.1725297142857,16.5232612857143,15.4165862857143
"4360","2021-10-506",25.7174272857143,25.8073134285714,25.6037465714286,25.8862152857143,24.8035771428571,25.079763,27.1470154285714,26.0853338571429
"4361","2021-10-610",28.0681808571429,27.380321,27.987526,28.1885815714286,27.6469018571429,27.8137685714286,28.0893047142857,27.1875685714286
"4362","2021-10-608",18.7566745714286,17.8041827142857,18.3508051428571,18.5121235714286,18.002376,18.6012558571429,18.3750381428571,17.9028812857143
"4363","2021-10-118",17.8794977142857,17.3037701428571,17.2020715714286,17.6989922857143,17.0970138571429,17.3793111428571,18.1167272857143,16.8158288571429
"4364","2021-10-103",15.8800358571429,15.1687542857143,15.1248417142857,15.7590704285714,15.3497096428571,15.6529784285714,16.1394190714286,15.0219308571429
"4365","2021-10-117",15.2200482857143,14.5819695714286,15.024142,15.0035488571429,14.9450894285714,15.5971398571429,15.4552028571429,15.1839108571429
"4366","2021-10-308",13.9319122857143,13.1822457857143,13.233065,13.3757494285714,13.1539411428571,13.6308177142857,13.795592,12.9170443571429
"4367","2021-10-102",18.6966711428571,18.1379668571429,18.0500097142857,18.6790755714286,18.0374541428571,18.2213497142857,19.0014382857143,17.7239815714286
"4368","2021-10-602",25.722097,25.3812114285714,25.1320955714286,26.3632197142857,25.4067624285714,25.5312724285714,26.2699215714286,26.3404687142857
"4369","2021-10-408",18.8480501428571,18.3812125714286,18.2145701428571,18.9893807142857,18.1412038571429,18.2739241428571,19.2814857142857,17.965345
"4370","2021-10-611",28.5018137142857,27.935668,28.1500541428571,29.5370398571429,28.8313395714286,28.83592,29.1908144285714,29.3908288571429
"4371","2021-10-108",16.5840242857143,16.0496661428571,15.947883,16.0311445,15.3387843571429,15.6468404285714,16.4490067142857,15.185863
"4372","2021-10-607",23.4973878285714,22.6620809142857,23.2063925714286,23.3345798571429,22.9362547428571,23.5164738857143,23.2522834,22.6861292571429
"4373","2021-10-203",19.1141857142857,18.6573741428571,18.458188,19.4991031428571,18.5964082857143,18.6739122857143,19.702431,18.4347341428571
"4374","2021-10-215",26.7866738571429,26.8512767142857,26.4740538571429,26.9158547142857,25.9445665714286,26.1552037142857,28.1416701428571,26.8418368571429
"4375","2021-10-706",24.7357951428571,24.1667035714286,24.3666897142857,24.2689697142857,23.536068,23.5580035714286,24.2834271428571,23.1668552857143
"4376","2021-10-401",14.9029898571429,14.3449444285714,14.2411775714286,15.3180425714286,14.4494210714286,14.5466792857143,15.6321631428571,14.4193262857143
"4377","2021-10-511",23.7136932857143,23.71013,23.5994794285714,23.6140174285714,23.3497895714286,23.6967397142857,24.6408168571429,24.0407844285714
"4378","2021-10-304",18.6569342857143,18.0093754285714,18.0457922857143,17.7079262857143,17.3150001428571,17.8843488571429,18.0017065714286,16.9035317142857
"4379","2021-10-510",26.8282992857143,27.0317861428571,26.6903285714286,26.555208,26.2508241428571,26.450274,27.7083234285714,26.7600088571429
"4380","2021-10-303",16.8702892857143,16.2781607142857,16.1962672857143,16.265574,15.6839274285714,16.0029054285714,16.6663722857143,15.4440615
"4381","2021-10-120",17.223435,16.5485595714286,16.825838,17.3507898571429,17.1196212857143,17.4563897142857,17.705287,17.0767262857143
"4382","2021-10-501",25.4728787142857,25.8904958571429,25.5103851428571,25.3949451428571,24.268807,24.414213,27.2745417142857,25.8122891428571
"4383","2021-10-701",19.2648145714286,18.3609247142857,18.8227121428571,18.3732005714286,17.9317322857143,18.7319485714286,18.2806785714286,17.9165557142857
"4384","2021-10-214",26.7539715714286,26.9173508571429,26.5532182857143,27.0288834285714,25.7147201428571,26.0328141428571,28.3553102857143,26.7818788571429
"4385","2021-10-705",25.0196915714286,24.2899421428571,24.731807,23.852135,23.4399618571429,24.2485147142857,23.7626498571429,23.338548
"4386","2021-10-115",17.8794977142857,17.3037701428571,17.2020715714286,17.6989922857143,17.0970138571429,17.3793111428571,18.1167272857143,16.8158288571429
"4387","2021-10-604",21.6092061428571,21.2428021428571,21.136707,22.3024581428571,21.4827478571429,21.6387488571429,22.4995465714286,22.0533065714286
"4388","2021-10-107",20.3054435714286,19.704993,19.7262932857143,20.5046937142857,19.8538867142857,19.8852277142857,20.6620957142857,19.5950964285714
"4389","2021-10-114",17.3917467142857,16.8936344285714,16.7640598571429,17.3291002857143,16.5327178571429,16.7706715714286,17.7656687142857,16.4724515714286
"4390","2021-10-509",23.9050581428571,23.7535065714286,23.7514891428571,24.1505361428571,23.8850324285714,24.2522147142857,24.7761622857143,24.2842047142857
"4391","2021-10-206",18.6174524285714,18.1797701428571,17.9731511428571,19.1776475714286,18.2445871428571,18.3325907142857,19.3220025714286,18.201751
"4392","2021-10-502",23.7348512857143,23.781497,23.8031984285714,23.7441831428571,23.1850285714286,23.6134425714286,25.0192298571429,23.9088717142857
"4393","2021-10-307",15.4100718571429,14.8059092857143,14.8113561428571,15.0436588571429,14.3578268571429,14.6491792142857,15.2180769285714,14.1031065714286
"4394","2021-10-209",26.2146305714286,25.7035594285714,25.6903457142857,26.9211228571429,26.0039317142857,26.0232211428571,26.7373085714286,26.7173478571429
"4395","2021-10-605",28.0134801428571,27.3503511428571,28.110162,28.3510145714286,28.063585,28.39782,28.1367748571429,27.8769237142857
"4396","2021-10-207",19.2537315714286,18.8520955714286,18.6802835714286,19.72652,18.7205582857143,18.7626618571429,19.7842312857143,18.8981465714286
"4397","2021-10-302",15.4579805714286,14.7494504285714,14.7843019285714,14.5951291428571,14.3716585714286,15.0242425,15.0709824285714,14.0575199285714
"4398","2021-10-609",29.0259954285714,28.5593538571429,29.1459481428571,29.6227647142857,29.0897781428571,28.9477304285714,29.3865885714286,28.9812082857143
"4399","2021-10-702",26.3697424285714,26.2777598571429,26.6084998571429,26.4026634285714,25.8538555714286,25.4779842857143,26.820277,25.6981098571429
"4400","2021-10-208",17.228462,16.7299218571429,16.5248805714286,17.7436928571429,16.827936,16.9010797142857,17.9755972857143,16.7124302857143
"4401","2021-10-601",27.6889522857143,27.3163492857143,27.3633144285714,28.7531267142857,28.5496097142857,28.6482495714286,28.7177182857143,28.88937
"4402","2021-10-104",22.9254304285714,22.2009678571429,22.4525882857143,23.3302495714286,22.7465455714286,22.782623,23.2984077142857,22.7779471428571
"4403","2021-10-119",21.082808,20.2409835714286,20.5461191428571,20.959562,20.75534,21.5634051428571,20.8865582857143,20.4291155714286
"4404","2021-10-606",28.6339921428571,28.3123314285714,29.1315215714286,29.0703555714286,28.8980848571429,29.3051724285714,29.2724764285714,29.4201747142857
"4405","2021-10-216",24.9289561428571,24.3363855714286,24.2528745714286,24.9600068571429,23.696288,23.6952232857143,25.306924,24.1254035714286
"4406","2021-10-210",26.2059274285714,25.8835792857143,25.7189612857143,26.1124797142857,24.7573605714286,24.8636212857143,26.790418,25.4961438571429
"4407","2021-10-406",17.3917467142857,16.8936344285714,16.7640598571429,17.3291002857143,16.5327178571429,16.7706715714286,17.7656687142857,16.4724515714286
"4408","2021-10-101",18.6966711428571,18.1379668571429,18.0500097142857,18.6790755714286,18.0374541428571,18.2213497142857,19.0014382857143,17.7239815714286
"4409","2021-10-204",22.0320911428571,21.6174165714286,21.4511544285714,22.7565407142857,21.6637738571429,21.692827,22.6975642857143,22.4683638571429
"4410","2021-10-409",18.3697934285714,17.867364,17.732893,18.2941185714286,17.5592205714286,17.7917085714286,18.6855325714286,17.3210977142857
"4411","2021-10-405",17.4107560714286,16.9231287142857,16.7800612857143,17.4465282857143,16.6338862857143,16.8366664285714,17.8315057142857,16.5409637142857
"4412","2021-10-202",20.046028,19.5950494285714,19.3898532857143,20.7443705714286,19.796465,19.9799631428571,21.0058698571429,20.1337144285714
"4413","2021-10-109",18.8453394285714,18.2953805714286,18.2164772857143,18.9247895714286,18.2595388571429,18.3940704285714,19.2040218571429,17.9424995714286
"4414","2021-10-404",16.750851,16.2449078571429,16.0975018571429,17.0319757142857,16.1768698571429,16.3037028571429,17.3423141428571,16.0766765714286
"4415","2021-10-503",24.0607365714286,24.2608595714286,24.1786428571429,24.2425244285714,24.0567431428571,24.4775994285714,25.5011694285714,24.5225841428571
"4416","2021-10-403",18.3697934285714,17.867364,17.732893,18.2941185714286,17.5592205714286,17.7917085714286,18.6855325714286,17.3210977142857
"4417","2021-10-410",25.8954504285714,25.3594471428571,25.5714358571429,25.6790744285714,24.4294918571429,24.2002835714286,26.0374215714286,24.9123272857143
"4418","2021-10-212",16.6321185714286,16.1483302857143,15.9067000714286,17.3174705714286,16.3679798571429,16.454499,17.5037021428571,16.3308758571429
"4419","2021-10-703",24.6785577142857,24.0746768571429,24.3556882857143,23.8063764285714,23.259961,23.5432902857143,23.5318758571429,22.8414048571429
"4420","2021-10-704",19.6777647142857,18.5550115714286,18.9544227142857,18.4928267142857,18.0626262857143,19.1893641428571,18.6923977142857,18.2736312857143
"4421","2021-10-105",21.1869265714286,20.6609274285714,21.250291,21.2764161428571,21.2082861428571,21.7123625714286,21.7368077142857,21.4769352857143
"4422","2021-10-113",18.3697934285714,17.867364,17.732893,18.2941185714286,17.5592205714286,17.7917085714286,18.6855325714286,17.3210977142857
"4423","2021-10-508",21.8841402857143,21.9132582857143,21.6026882857143,22.3825504285714,21.3452084285714,21.5465994285714,23.39809,22.4251201428571
"4424","2021-10-305",19.2099811428571,18.9217112857143,18.7768431428571,18.6921902857143,18.0704411428571,18.8683255714286,19.0870821428571,17.6738124285714
"4425","2021-10-116",25.1242378571429,24.43522,24.5812351428571,25.8864307142857,25.1289072857143,25.1709284285714,25.6751904285714,25.7291752857143
"4426","2021-10-213",27.643902,27.7590405714286,27.2625455714286,27.9193678571429,27.271357,27.4553717142857,28.8668098571429,27.9345567142857
"4427","2021-10-111",16.0349358571429,15.4722380714286,15.4285075714286,15.6614078571429,14.9349251428571,15.2108631428571,15.9545078571429,14.7254042857143
"4428","2021-10-211",18.003614,17.5250771428571,17.253316,18.5936298571429,17.60521,17.7274234285714,18.7940455714286,17.6300184285714
"4429","2021-11-507",24.3189234285714,24.4979414285714,25.0486904285714,24.2612674285714,24.6969412857143,25.8415957142857,24.8441098571429,26.2717617142857
"4430","2021-11-112",19.6571608571429,19.8965115714286,20.527708,20.1103641428571,20.2134567142857,20.7395384285714,19.9804097142857,20.7774584285714
"4431","2021-11-201",18.00283,17.812643,18.8301532857143,17.9386385714286,18.024056,19.0717798571429,17.772673,18.8972621428571
"4432","2021-11-110",15.8511015714286,15.8151082857143,16.5763468571429,16.0274651428571,16.2090290714286,16.8816845714286,15.7377014285714,16.7708827142857
"4433","2021-11-306",13.8301558571429,13.8662347142857,13.9389800714286,13.4247323571429,13.8230155714286,14.0722228571429,13.1105623571429,14.1294708571429
"4434","2021-11-106",15.6567842857143,15.8144577142857,16.5365842857143,16.2115968571429,16.4392475714286,16.8339648571429,16.0496634285714,16.8993574285714
