"","week_canton","nino4ssta"
"1","2020-1-nino34ssta",0.6
"2","2020-1-101",0.6
"3","2020-1-102",0.6
"4","2020-1-103",0.6
"5","2020-1-104",0.6
"6","2020-1-105",0.6
"7","2020-1-106",0.6
"8","2020-1-107",0.6
"9","2020-1-108",0.6
"10","2020-1-109",0.6
"11","2020-1-110",0.6
"12","2020-1-111",0.6
"13","2020-1-112",0.6
"14","2020-1-113",0.6
"15","2020-1-114",0.6
"16","2020-1-115",0.6
"17","2020-1-116",0.6
"18","2020-1-117",0.6
"19","2020-1-118",0.6
"20","2020-1-119",0.6
"21","2020-1-120",0.6
"22","2020-1-201",0.6
"23","2020-1-202",0.6
"24","2020-1-203",0.6
"25","2020-1-204",0.6
"26","2020-1-205",0.6
"27","2020-1-206",0.6
"28","2020-1-207",0.6
"29","2020-1-208",0.6
"30","2020-1-209",0.6
"31","2020-1-210",0.6
"32","2020-1-211",0.6
"33","2020-1-212",0.6
"34","2020-1-213",0.6
"35","2020-1-214",0.6
"36","2020-1-215",0.6
"37","2020-1-216",0.6
"38","2020-1-301",0.6
"39","2020-1-302",0.6
"40","2020-1-303",0.6
"41","2020-1-304",0.6
"42","2020-1-305",0.6
"43","2020-1-306",0.6
"44","2020-1-307",0.6
"45","2020-1-308",0.6
"46","2020-1-401",0.6
"47","2020-1-402",0.6
"48","2020-1-403",0.6
"49","2020-1-404",0.6
"50","2020-1-405",0.6
"51","2020-1-406",0.6
"52","2020-1-407",0.6
"53","2020-1-408",0.6
"54","2020-1-409",0.6
"55","2020-1-410",0.6
"56","2020-1-501",0.6
"57","2020-1-502",0.6
"58","2020-1-503",0.6
"59","2020-1-504",0.6
"60","2020-1-505",0.6
"61","2020-1-506",0.6
"62","2020-1-507",0.6
"63","2020-1-508",0.6
"64","2020-1-509",0.6
"65","2020-1-510",0.6
"66","2020-1-511",0.6
"67","2020-1-601",0.6
"68","2020-1-602",0.6
"69","2020-1-603",0.6
"70","2020-1-604",0.6
"71","2020-1-605",0.6
"72","2020-1-606",0.6
"73","2020-1-607",0.6
"74","2020-1-608",0.6
"75","2020-1-609",0.6
"76","2020-1-610",0.6
"77","2020-1-611",0.6
"78","2020-1-701",0.6
"79","2020-1-702",0.6
"80","2020-1-703",0.6
"81","2020-1-704",0.6
"82","2020-1-705",0.6
"83","2020-1-706",0.6
"84","2020-2-nino34ssta",0.6
"85","2020-2-101",0.6
"86","2020-2-102",0.6
"87","2020-2-103",0.6
"88","2020-2-104",0.6
"89","2020-2-105",0.6
"90","2020-2-106",0.6
"91","2020-2-107",0.6
"92","2020-2-108",0.6
"93","2020-2-109",0.6
"94","2020-2-110",0.6
"95","2020-2-111",0.6
"96","2020-2-112",0.6
"97","2020-2-113",0.6
"98","2020-2-114",0.6
"99","2020-2-115",0.6
"100","2020-2-116",0.6
"101","2020-2-117",0.6
"102","2020-2-118",0.6
"103","2020-2-119",0.6
"104","2020-2-120",0.6
"105","2020-2-201",0.6
"106","2020-2-202",0.6
"107","2020-2-203",0.6
"108","2020-2-204",0.6
"109","2020-2-205",0.6
"110","2020-2-206",0.6
"111","2020-2-207",0.6
"112","2020-2-208",0.6
"113","2020-2-209",0.6
"114","2020-2-210",0.6
"115","2020-2-211",0.6
"116","2020-2-212",0.6
"117","2020-2-213",0.6
"118","2020-2-214",0.6
"119","2020-2-215",0.6
"120","2020-2-216",0.6
"121","2020-2-301",0.6
"122","2020-2-302",0.6
"123","2020-2-303",0.6
"124","2020-2-304",0.6
"125","2020-2-305",0.6
"126","2020-2-306",0.6
"127","2020-2-307",0.6
"128","2020-2-308",0.6
"129","2020-2-401",0.6
"130","2020-2-402",0.6
"131","2020-2-403",0.6
"132","2020-2-404",0.6
"133","2020-2-405",0.6
"134","2020-2-406",0.6
"135","2020-2-407",0.6
"136","2020-2-408",0.6
"137","2020-2-409",0.6
"138","2020-2-410",0.6
"139","2020-2-501",0.6
"140","2020-2-502",0.6
"141","2020-2-503",0.6
"142","2020-2-504",0.6
"143","2020-2-505",0.6
"144","2020-2-506",0.6
"145","2020-2-507",0.6
"146","2020-2-508",0.6
"147","2020-2-509",0.6
"148","2020-2-510",0.6
"149","2020-2-511",0.6
"150","2020-2-601",0.6
"151","2020-2-602",0.6
"152","2020-2-603",0.6
"153","2020-2-604",0.6
"154","2020-2-605",0.6
"155","2020-2-606",0.6
"156","2020-2-607",0.6
"157","2020-2-608",0.6
"158","2020-2-609",0.6
"159","2020-2-610",0.6
"160","2020-2-611",0.6
"161","2020-2-701",0.6
"162","2020-2-702",0.6
"163","2020-2-703",0.6
"164","2020-2-704",0.6
"165","2020-2-705",0.6
"166","2020-2-706",0.6
"167","2020-3-nino34ssta",0.6
"168","2020-3-101",0.6
"169","2020-3-102",0.6
"170","2020-3-103",0.6
"171","2020-3-104",0.6
"172","2020-3-105",0.6
"173","2020-3-106",0.6
"174","2020-3-107",0.6
"175","2020-3-108",0.6
"176","2020-3-109",0.6
"177","2020-3-110",0.6
"178","2020-3-111",0.6
"179","2020-3-112",0.6
"180","2020-3-113",0.6
"181","2020-3-114",0.6
"182","2020-3-115",0.6
"183","2020-3-116",0.6
"184","2020-3-117",0.6
"185","2020-3-118",0.6
"186","2020-3-119",0.6
"187","2020-3-120",0.6
"188","2020-3-201",0.6
"189","2020-3-202",0.6
"190","2020-3-203",0.6
"191","2020-3-204",0.6
"192","2020-3-205",0.6
"193","2020-3-206",0.6
"194","2020-3-207",0.6
"195","2020-3-208",0.6
"196","2020-3-209",0.6
"197","2020-3-210",0.6
"198","2020-3-211",0.6
"199","2020-3-212",0.6
"200","2020-3-213",0.6
"201","2020-3-214",0.6
"202","2020-3-215",0.6
"203","2020-3-216",0.6
"204","2020-3-301",0.6
"205","2020-3-302",0.6
"206","2020-3-303",0.6
"207","2020-3-304",0.6
"208","2020-3-305",0.6
"209","2020-3-306",0.6
"210","2020-3-307",0.6
"211","2020-3-308",0.6
"212","2020-3-401",0.6
"213","2020-3-402",0.6
"214","2020-3-403",0.6
"215","2020-3-404",0.6
"216","2020-3-405",0.6
"217","2020-3-406",0.6
"218","2020-3-407",0.6
"219","2020-3-408",0.6
"220","2020-3-409",0.6
"221","2020-3-410",0.6
"222","2020-3-501",0.6
"223","2020-3-502",0.6
"224","2020-3-503",0.6
"225","2020-3-504",0.6
"226","2020-3-505",0.6
"227","2020-3-506",0.6
"228","2020-3-507",0.6
"229","2020-3-508",0.6
"230","2020-3-509",0.6
"231","2020-3-510",0.6
"232","2020-3-511",0.6
"233","2020-3-601",0.6
"234","2020-3-602",0.6
"235","2020-3-603",0.6
"236","2020-3-604",0.6
"237","2020-3-605",0.6
"238","2020-3-606",0.6
"239","2020-3-607",0.6
"240","2020-3-608",0.6
"241","2020-3-609",0.6
"242","2020-3-610",0.6
"243","2020-3-611",0.6
"244","2020-3-701",0.6
"245","2020-3-702",0.6
"246","2020-3-703",0.6
"247","2020-3-704",0.6
"248","2020-3-705",0.6
"249","2020-3-706",0.6
"250","2020-4-nino34ssta",0.548064516129032
"251","2020-4-101",0.548064516129032
"252","2020-4-102",0.548064516129032
"253","2020-4-103",0.548064516129032
"254","2020-4-104",0.548064516129032
"255","2020-4-105",0.548064516129032
"256","2020-4-106",0.548064516129032
"257","2020-4-107",0.548064516129032
"258","2020-4-108",0.548064516129032
"259","2020-4-109",0.548064516129032
"260","2020-4-110",0.548064516129032
"261","2020-4-111",0.548064516129032
"262","2020-4-112",0.548064516129032
"263","2020-4-113",0.548064516129032
"264","2020-4-114",0.548064516129032
"265","2020-4-115",0.548064516129032
"266","2020-4-116",0.548064516129032
"267","2020-4-117",0.548064516129032
"268","2020-4-118",0.548064516129032
"269","2020-4-119",0.548064516129032
"270","2020-4-120",0.548064516129032
"271","2020-4-201",0.548064516129032
"272","2020-4-202",0.548064516129032
"273","2020-4-203",0.548064516129032
"274","2020-4-204",0.548064516129032
"275","2020-4-205",0.548064516129032
"276","2020-4-206",0.548064516129032
"277","2020-4-207",0.548064516129032
"278","2020-4-208",0.548064516129032
"279","2020-4-209",0.548064516129032
"280","2020-4-210",0.548064516129032
"281","2020-4-211",0.548064516129032
"282","2020-4-212",0.548064516129032
"283","2020-4-213",0.548064516129032
"284","2020-4-214",0.548064516129032
"285","2020-4-215",0.548064516129032
"286","2020-4-216",0.548064516129032
"287","2020-4-301",0.548064516129032
"288","2020-4-302",0.548064516129032
"289","2020-4-303",0.548064516129032
"290","2020-4-304",0.548064516129032
"291","2020-4-305",0.548064516129032
"292","2020-4-306",0.548064516129032
"293","2020-4-307",0.548064516129032
"294","2020-4-308",0.548064516129032
"295","2020-4-401",0.548064516129032
"296","2020-4-402",0.548064516129032
"297","2020-4-403",0.548064516129032
"298","2020-4-404",0.548064516129032
"299","2020-4-405",0.548064516129032
"300","2020-4-406",0.548064516129032
"301","2020-4-407",0.548064516129032
"302","2020-4-408",0.548064516129032
"303","2020-4-409",0.548064516129032
"304","2020-4-410",0.548064516129032
"305","2020-4-501",0.548064516129032
"306","2020-4-502",0.548064516129032
"307","2020-4-503",0.548064516129032
"308","2020-4-504",0.548064516129032
"309","2020-4-505",0.548064516129032
"310","2020-4-506",0.548064516129032
"311","2020-4-507",0.548064516129032
"312","2020-4-508",0.548064516129032
"313","2020-4-509",0.548064516129032
"314","2020-4-510",0.548064516129032
"315","2020-4-511",0.548064516129032
"316","2020-4-601",0.548064516129032
"317","2020-4-602",0.548064516129032
"318","2020-4-603",0.548064516129032
"319","2020-4-604",0.548064516129032
"320","2020-4-605",0.548064516129032
"321","2020-4-606",0.548064516129032
"322","2020-4-607",0.548064516129032
"323","2020-4-608",0.548064516129032
"324","2020-4-609",0.548064516129032
"325","2020-4-610",0.548064516129032
"326","2020-4-611",0.548064516129032
"327","2020-4-701",0.548064516129032
"328","2020-4-702",0.548064516129032
"329","2020-4-703",0.548064516129032
"330","2020-4-704",0.548064516129032
"331","2020-4-705",0.548064516129032
"332","2020-4-706",0.548064516129032
"333","2020-5-nino34ssta",0.496129032258064
"334","2020-5-101",0.496129032258064
"335","2020-5-102",0.496129032258064
"336","2020-5-103",0.496129032258064
"337","2020-5-104",0.496129032258064
"338","2020-5-105",0.496129032258064
"339","2020-5-106",0.496129032258064
"340","2020-5-107",0.496129032258064
"341","2020-5-108",0.496129032258064
"342","2020-5-109",0.496129032258064
"343","2020-5-110",0.496129032258064
"344","2020-5-111",0.496129032258064
"345","2020-5-112",0.496129032258064
"346","2020-5-113",0.496129032258064
"347","2020-5-114",0.496129032258064
"348","2020-5-115",0.496129032258064
"349","2020-5-116",0.496129032258064
"350","2020-5-117",0.496129032258064
"351","2020-5-118",0.496129032258064
"352","2020-5-119",0.496129032258064
"353","2020-5-120",0.496129032258064
"354","2020-5-201",0.496129032258064
"355","2020-5-202",0.496129032258064
"356","2020-5-203",0.496129032258064
"357","2020-5-204",0.496129032258064
"358","2020-5-205",0.496129032258064
"359","2020-5-206",0.496129032258064
"360","2020-5-207",0.496129032258064
"361","2020-5-208",0.496129032258064
"362","2020-5-209",0.496129032258064
"363","2020-5-210",0.496129032258064
"364","2020-5-211",0.496129032258064
"365","2020-5-212",0.496129032258064
"366","2020-5-213",0.496129032258064
"367","2020-5-214",0.496129032258064
"368","2020-5-215",0.496129032258064
"369","2020-5-216",0.496129032258064
"370","2020-5-301",0.496129032258064
"371","2020-5-302",0.496129032258064
"372","2020-5-303",0.496129032258064
"373","2020-5-304",0.496129032258064
"374","2020-5-305",0.496129032258064
"375","2020-5-306",0.496129032258064
"376","2020-5-307",0.496129032258064
"377","2020-5-308",0.496129032258064
"378","2020-5-401",0.496129032258064
"379","2020-5-402",0.496129032258064
"380","2020-5-403",0.496129032258064
"381","2020-5-404",0.496129032258064
"382","2020-5-405",0.496129032258064
"383","2020-5-406",0.496129032258064
"384","2020-5-407",0.496129032258064
"385","2020-5-408",0.496129032258064
"386","2020-5-409",0.496129032258064
"387","2020-5-410",0.496129032258064
"388","2020-5-501",0.496129032258064
"389","2020-5-502",0.496129032258064
"390","2020-5-503",0.496129032258064
"391","2020-5-504",0.496129032258064
"392","2020-5-505",0.496129032258064
"393","2020-5-506",0.496129032258064
"394","2020-5-507",0.496129032258064
"395","2020-5-508",0.496129032258064
"396","2020-5-509",0.496129032258064
"397","2020-5-510",0.496129032258064
"398","2020-5-511",0.496129032258064
"399","2020-5-601",0.496129032258064
"400","2020-5-602",0.496129032258064
"401","2020-5-603",0.496129032258064
"402","2020-5-604",0.496129032258064
"403","2020-5-605",0.496129032258064
"404","2020-5-606",0.496129032258064
"405","2020-5-607",0.496129032258064
"406","2020-5-608",0.496129032258064
"407","2020-5-609",0.496129032258064
"408","2020-5-610",0.496129032258064
"409","2020-5-611",0.496129032258064
"410","2020-5-701",0.496129032258064
"411","2020-5-702",0.496129032258064
"412","2020-5-703",0.496129032258064
"413","2020-5-704",0.496129032258064
"414","2020-5-705",0.496129032258064
"415","2020-5-706",0.496129032258064
"416","2020-6-nino34ssta",0.444193548387097
"417","2020-6-101",0.444193548387097
"418","2020-6-102",0.444193548387097
"419","2020-6-103",0.444193548387097
"420","2020-6-104",0.444193548387097
"421","2020-6-105",0.444193548387097
"422","2020-6-106",0.444193548387097
"423","2020-6-107",0.444193548387097
"424","2020-6-108",0.444193548387097
"425","2020-6-109",0.444193548387097
"426","2020-6-110",0.444193548387097
"427","2020-6-111",0.444193548387097
"428","2020-6-112",0.444193548387097
"429","2020-6-113",0.444193548387097
"430","2020-6-114",0.444193548387097
"431","2020-6-115",0.444193548387097
"432","2020-6-116",0.444193548387097
"433","2020-6-117",0.444193548387097
"434","2020-6-118",0.444193548387097
"435","2020-6-119",0.444193548387097
"436","2020-6-120",0.444193548387097
"437","2020-6-201",0.444193548387097
"438","2020-6-202",0.444193548387097
"439","2020-6-203",0.444193548387097
"440","2020-6-204",0.444193548387097
"441","2020-6-205",0.444193548387097
"442","2020-6-206",0.444193548387097
"443","2020-6-207",0.444193548387097
"444","2020-6-208",0.444193548387097
"445","2020-6-209",0.444193548387097
"446","2020-6-210",0.444193548387097
"447","2020-6-211",0.444193548387097
"448","2020-6-212",0.444193548387097
"449","2020-6-213",0.444193548387097
"450","2020-6-214",0.444193548387097
"451","2020-6-215",0.444193548387097
"452","2020-6-216",0.444193548387097
"453","2020-6-301",0.444193548387097
"454","2020-6-302",0.444193548387097
"455","2020-6-303",0.444193548387097
"456","2020-6-304",0.444193548387097
"457","2020-6-305",0.444193548387097
"458","2020-6-306",0.444193548387097
"459","2020-6-307",0.444193548387097
"460","2020-6-308",0.444193548387097
"461","2020-6-401",0.444193548387097
"462","2020-6-402",0.444193548387097
"463","2020-6-403",0.444193548387097
"464","2020-6-404",0.444193548387097
"465","2020-6-405",0.444193548387097
"466","2020-6-406",0.444193548387097
"467","2020-6-407",0.444193548387097
"468","2020-6-408",0.444193548387097
"469","2020-6-409",0.444193548387097
"470","2020-6-410",0.444193548387097
"471","2020-6-501",0.444193548387097
"472","2020-6-502",0.444193548387097
"473","2020-6-503",0.444193548387097
"474","2020-6-504",0.444193548387097
"475","2020-6-505",0.444193548387097
"476","2020-6-506",0.444193548387097
"477","2020-6-507",0.444193548387097
"478","2020-6-508",0.444193548387097
"479","2020-6-509",0.444193548387097
"480","2020-6-510",0.444193548387097
"481","2020-6-511",0.444193548387097
"482","2020-6-601",0.444193548387097
"483","2020-6-602",0.444193548387097
"484","2020-6-603",0.444193548387097
"485","2020-6-604",0.444193548387097
"486","2020-6-605",0.444193548387097
"487","2020-6-606",0.444193548387097
"488","2020-6-607",0.444193548387097
"489","2020-6-608",0.444193548387097
"490","2020-6-609",0.444193548387097
"491","2020-6-610",0.444193548387097
"492","2020-6-611",0.444193548387097
"493","2020-6-701",0.444193548387097
"494","2020-6-702",0.444193548387097
"495","2020-6-703",0.444193548387097
"496","2020-6-704",0.444193548387097
"497","2020-6-705",0.444193548387097
"498","2020-6-706",0.444193548387097
"499","2020-7-nino34ssta",0.392258064516129
"500","2020-7-101",0.392258064516129
"501","2020-7-102",0.392258064516129
"502","2020-7-103",0.392258064516129
"503","2020-7-104",0.392258064516129
"504","2020-7-105",0.392258064516129
"505","2020-7-106",0.392258064516129
"506","2020-7-107",0.392258064516129
"507","2020-7-108",0.392258064516129
"508","2020-7-109",0.392258064516129
"509","2020-7-110",0.392258064516129
"510","2020-7-111",0.392258064516129
"511","2020-7-112",0.392258064516129
"512","2020-7-113",0.392258064516129
"513","2020-7-114",0.392258064516129
"514","2020-7-115",0.392258064516129
"515","2020-7-116",0.392258064516129
"516","2020-7-117",0.392258064516129
"517","2020-7-118",0.392258064516129
"518","2020-7-119",0.392258064516129
"519","2020-7-120",0.392258064516129
"520","2020-7-201",0.392258064516129
"521","2020-7-202",0.392258064516129
"522","2020-7-203",0.392258064516129
"523","2020-7-204",0.392258064516129
"524","2020-7-205",0.392258064516129
"525","2020-7-206",0.392258064516129
"526","2020-7-207",0.392258064516129
"527","2020-7-208",0.392258064516129
"528","2020-7-209",0.392258064516129
"529","2020-7-210",0.392258064516129
"530","2020-7-211",0.392258064516129
"531","2020-7-212",0.392258064516129
"532","2020-7-213",0.392258064516129
"533","2020-7-214",0.392258064516129
"534","2020-7-215",0.392258064516129
"535","2020-7-216",0.392258064516129
"536","2020-7-301",0.392258064516129
"537","2020-7-302",0.392258064516129
"538","2020-7-303",0.392258064516129
"539","2020-7-304",0.392258064516129
"540","2020-7-305",0.392258064516129
"541","2020-7-306",0.392258064516129
"542","2020-7-307",0.392258064516129
"543","2020-7-308",0.392258064516129
"544","2020-7-401",0.392258064516129
"545","2020-7-402",0.392258064516129
"546","2020-7-403",0.392258064516129
"547","2020-7-404",0.392258064516129
"548","2020-7-405",0.392258064516129
"549","2020-7-406",0.392258064516129
"550","2020-7-407",0.392258064516129
"551","2020-7-408",0.392258064516129
"552","2020-7-409",0.392258064516129
"553","2020-7-410",0.392258064516129
"554","2020-7-501",0.392258064516129
"555","2020-7-502",0.392258064516129
"556","2020-7-503",0.392258064516129
"557","2020-7-504",0.392258064516129
"558","2020-7-505",0.392258064516129
"559","2020-7-506",0.392258064516129
"560","2020-7-507",0.392258064516129
"561","2020-7-508",0.392258064516129
"562","2020-7-509",0.392258064516129
"563","2020-7-510",0.392258064516129
"564","2020-7-511",0.392258064516129
"565","2020-7-601",0.392258064516129
"566","2020-7-602",0.392258064516129
"567","2020-7-603",0.392258064516129
"568","2020-7-604",0.392258064516129
"569","2020-7-605",0.392258064516129
"570","2020-7-606",0.392258064516129
"571","2020-7-607",0.392258064516129
"572","2020-7-608",0.392258064516129
"573","2020-7-609",0.392258064516129
"574","2020-7-610",0.392258064516129
"575","2020-7-611",0.392258064516129
"576","2020-7-701",0.392258064516129
"577","2020-7-702",0.392258064516129
"578","2020-7-703",0.392258064516129
"579","2020-7-704",0.392258064516129
"580","2020-7-705",0.392258064516129
"581","2020-7-706",0.392258064516129
"582","2020-8-nino34ssta",0.385172413793103
"583","2020-8-101",0.385172413793103
"584","2020-8-102",0.385172413793103
"585","2020-8-103",0.385172413793103
"586","2020-8-104",0.385172413793103
"587","2020-8-105",0.385172413793103
"588","2020-8-106",0.385172413793103
"589","2020-8-107",0.385172413793103
"590","2020-8-108",0.385172413793103
"591","2020-8-109",0.385172413793103
"592","2020-8-110",0.385172413793103
"593","2020-8-111",0.385172413793103
"594","2020-8-112",0.385172413793103
"595","2020-8-113",0.385172413793103
"596","2020-8-114",0.385172413793103
"597","2020-8-115",0.385172413793103
"598","2020-8-116",0.385172413793103
"599","2020-8-117",0.385172413793103
"600","2020-8-118",0.385172413793103
"601","2020-8-119",0.385172413793103
"602","2020-8-120",0.385172413793103
"603","2020-8-201",0.385172413793103
"604","2020-8-202",0.385172413793103
"605","2020-8-203",0.385172413793103
"606","2020-8-204",0.385172413793103
"607","2020-8-205",0.385172413793103
"608","2020-8-206",0.385172413793103
"609","2020-8-207",0.385172413793103
"610","2020-8-208",0.385172413793103
"611","2020-8-209",0.385172413793103
"612","2020-8-210",0.385172413793103
"613","2020-8-211",0.385172413793103
"614","2020-8-212",0.385172413793103
"615","2020-8-213",0.385172413793103
"616","2020-8-214",0.385172413793103
"617","2020-8-215",0.385172413793103
"618","2020-8-216",0.385172413793103
"619","2020-8-301",0.385172413793103
"620","2020-8-302",0.385172413793103
"621","2020-8-303",0.385172413793103
"622","2020-8-304",0.385172413793103
"623","2020-8-305",0.385172413793103
"624","2020-8-306",0.385172413793103
"625","2020-8-307",0.385172413793103
"626","2020-8-308",0.385172413793103
"627","2020-8-401",0.385172413793103
"628","2020-8-402",0.385172413793103
"629","2020-8-403",0.385172413793103
"630","2020-8-404",0.385172413793103
"631","2020-8-405",0.385172413793103
"632","2020-8-406",0.385172413793103
"633","2020-8-407",0.385172413793103
"634","2020-8-408",0.385172413793103
"635","2020-8-409",0.385172413793103
"636","2020-8-410",0.385172413793103
"637","2020-8-501",0.385172413793103
"638","2020-8-502",0.385172413793103
"639","2020-8-503",0.385172413793103
"640","2020-8-504",0.385172413793103
"641","2020-8-505",0.385172413793103
"642","2020-8-506",0.385172413793103
"643","2020-8-507",0.385172413793103
"644","2020-8-508",0.385172413793103
"645","2020-8-509",0.385172413793103
"646","2020-8-510",0.385172413793103
"647","2020-8-511",0.385172413793103
"648","2020-8-601",0.385172413793103
"649","2020-8-602",0.385172413793103
"650","2020-8-603",0.385172413793103
"651","2020-8-604",0.385172413793103
"652","2020-8-605",0.385172413793103
"653","2020-8-606",0.385172413793103
"654","2020-8-607",0.385172413793103
"655","2020-8-608",0.385172413793103
"656","2020-8-609",0.385172413793103
"657","2020-8-610",0.385172413793103
"658","2020-8-611",0.385172413793103
"659","2020-8-701",0.385172413793103
"660","2020-8-702",0.385172413793103
"661","2020-8-703",0.385172413793103
"662","2020-8-704",0.385172413793103
"663","2020-8-705",0.385172413793103
"664","2020-8-706",0.385172413793103
"665","2020-9-nino34ssta",0.411724137931034
"666","2020-9-101",0.411724137931034
"667","2020-9-102",0.411724137931034
"668","2020-9-103",0.411724137931034
"669","2020-9-104",0.411724137931034
"670","2020-9-105",0.411724137931034
"671","2020-9-106",0.411724137931034
"672","2020-9-107",0.411724137931034
"673","2020-9-108",0.411724137931034
"674","2020-9-109",0.411724137931034
"675","2020-9-110",0.411724137931034
"676","2020-9-111",0.411724137931034
"677","2020-9-112",0.411724137931034
"678","2020-9-113",0.411724137931034
"679","2020-9-114",0.411724137931034
"680","2020-9-115",0.411724137931034
"681","2020-9-116",0.411724137931034
"682","2020-9-117",0.411724137931034
"683","2020-9-118",0.411724137931034
"684","2020-9-119",0.411724137931034
"685","2020-9-120",0.411724137931034
"686","2020-9-201",0.411724137931034
"687","2020-9-202",0.411724137931034
"688","2020-9-203",0.411724137931034
"689","2020-9-204",0.411724137931034
"690","2020-9-205",0.411724137931034
"691","2020-9-206",0.411724137931034
"692","2020-9-207",0.411724137931034
"693","2020-9-208",0.411724137931034
"694","2020-9-209",0.411724137931034
"695","2020-9-210",0.411724137931034
"696","2020-9-211",0.411724137931034
"697","2020-9-212",0.411724137931034
"698","2020-9-213",0.411724137931034
"699","2020-9-214",0.411724137931034
"700","2020-9-215",0.411724137931034
"701","2020-9-216",0.411724137931034
"702","2020-9-301",0.411724137931034
"703","2020-9-302",0.411724137931034
"704","2020-9-303",0.411724137931034
"705","2020-9-304",0.411724137931034
"706","2020-9-305",0.411724137931034
"707","2020-9-306",0.411724137931034
"708","2020-9-307",0.411724137931034
"709","2020-9-308",0.411724137931034
"710","2020-9-401",0.411724137931034
"711","2020-9-402",0.411724137931034
"712","2020-9-403",0.411724137931034
"713","2020-9-404",0.411724137931034
"714","2020-9-405",0.411724137931034
"715","2020-9-406",0.411724137931034
"716","2020-9-407",0.411724137931034
"717","2020-9-408",0.411724137931034
"718","2020-9-409",0.411724137931034
"719","2020-9-410",0.411724137931034
"720","2020-9-501",0.411724137931034
"721","2020-9-502",0.411724137931034
"722","2020-9-503",0.411724137931034
"723","2020-9-504",0.411724137931034
"724","2020-9-505",0.411724137931034
"725","2020-9-506",0.411724137931034
"726","2020-9-507",0.411724137931034
"727","2020-9-508",0.411724137931034
"728","2020-9-509",0.411724137931034
"729","2020-9-510",0.411724137931034
"730","2020-9-511",0.411724137931034
"731","2020-9-601",0.411724137931034
"732","2020-9-602",0.411724137931034
"733","2020-9-603",0.411724137931034
"734","2020-9-604",0.411724137931034
"735","2020-9-605",0.411724137931034
"736","2020-9-606",0.411724137931034
"737","2020-9-607",0.411724137931034
"738","2020-9-608",0.411724137931034
"739","2020-9-609",0.411724137931034
"740","2020-9-610",0.411724137931034
"741","2020-9-611",0.411724137931034
"742","2020-9-701",0.411724137931034
"743","2020-9-702",0.411724137931034
"744","2020-9-703",0.411724137931034
"745","2020-9-704",0.411724137931034
"746","2020-9-705",0.411724137931034
"747","2020-9-706",0.411724137931034
"748","2020-10-nino34ssta",0.438275862068966
"749","2020-10-101",0.438275862068966
"750","2020-10-102",0.438275862068966
"751","2020-10-103",0.438275862068966
"752","2020-10-104",0.438275862068966
"753","2020-10-105",0.438275862068966
"754","2020-10-106",0.438275862068966
"755","2020-10-107",0.438275862068966
"756","2020-10-108",0.438275862068966
"757","2020-10-109",0.438275862068966
"758","2020-10-110",0.438275862068966
"759","2020-10-111",0.438275862068966
"760","2020-10-112",0.438275862068966
"761","2020-10-113",0.438275862068966
"762","2020-10-114",0.438275862068966
"763","2020-10-115",0.438275862068966
"764","2020-10-116",0.438275862068966
"765","2020-10-117",0.438275862068966
"766","2020-10-118",0.438275862068966
"767","2020-10-119",0.438275862068966
"768","2020-10-120",0.438275862068966
"769","2020-10-201",0.438275862068966
"770","2020-10-202",0.438275862068966
"771","2020-10-203",0.438275862068966
"772","2020-10-204",0.438275862068966
"773","2020-10-205",0.438275862068966
"774","2020-10-206",0.438275862068966
"775","2020-10-207",0.438275862068966
"776","2020-10-208",0.438275862068966
"777","2020-10-209",0.438275862068966
"778","2020-10-210",0.438275862068966
"779","2020-10-211",0.438275862068966
"780","2020-10-212",0.438275862068966
"781","2020-10-213",0.438275862068966
"782","2020-10-214",0.438275862068966
"783","2020-10-215",0.438275862068966
"784","2020-10-216",0.438275862068966
"785","2020-10-301",0.438275862068966
"786","2020-10-302",0.438275862068966
"787","2020-10-303",0.438275862068966
"788","2020-10-304",0.438275862068966
"789","2020-10-305",0.438275862068966
"790","2020-10-306",0.438275862068966
"791","2020-10-307",0.438275862068966
"792","2020-10-308",0.438275862068966
"793","2020-10-401",0.438275862068966
"794","2020-10-402",0.438275862068966
"795","2020-10-403",0.438275862068966
"796","2020-10-404",0.438275862068966
"797","2020-10-405",0.438275862068966
"798","2020-10-406",0.438275862068966
"799","2020-10-407",0.438275862068966
"800","2020-10-408",0.438275862068966
"801","2020-10-409",0.438275862068966
"802","2020-10-410",0.438275862068966
"803","2020-10-501",0.438275862068966
"804","2020-10-502",0.438275862068966
"805","2020-10-503",0.438275862068966
"806","2020-10-504",0.438275862068966
"807","2020-10-505",0.438275862068966
"808","2020-10-506",0.438275862068966
"809","2020-10-507",0.438275862068966
"810","2020-10-508",0.438275862068966
"811","2020-10-509",0.438275862068966
"812","2020-10-510",0.438275862068966
"813","2020-10-511",0.438275862068966
"814","2020-10-601",0.438275862068966
"815","2020-10-602",0.438275862068966
"816","2020-10-603",0.438275862068966
"817","2020-10-604",0.438275862068966
"818","2020-10-605",0.438275862068966
"819","2020-10-606",0.438275862068966
"820","2020-10-607",0.438275862068966
"821","2020-10-608",0.438275862068966
"822","2020-10-609",0.438275862068966
"823","2020-10-610",0.438275862068966
"824","2020-10-611",0.438275862068966
"825","2020-10-701",0.438275862068966
"826","2020-10-702",0.438275862068966
"827","2020-10-703",0.438275862068966
"828","2020-10-704",0.438275862068966
"829","2020-10-705",0.438275862068966
